Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
15perc_10repeat	0.2	0.3085	0.6733	0.0024	0.0003	0.0	0.0	0.0	0.6732	0.6256	0.0071	0.001	0.6159	0.0019	0.0	0.475	0.0024	0.0
70perc_10repeat	0.05	0.4466	0.3485	0.0744	0.0105	0.3195	0.9312	0.4757	0.3276	0.4533	0.0104	0.0015	0.4964	0.0044	0.0	0.5479	0.0036	0.0
100perc_2repeat	0.05	0.5633	0.3351	0.0478	0.0068	0.325	0.9791	0.488	0.3283	0.4402	0.0089	0.0013	0.5761	0.0092	0.0	0.6365	0.0088	0.0
100perc_5repeat	0.1	0.5968	0.327	0.0018	0.0003	0.3268	0.9998	0.4926	0.327	0.3845	0.0121	0.0017	0.5224	0.0057	0.0	0.6424	0.0049	0.0
90perc_2repeat	0.05	0.4979	0.3779	0.116	0.0164	0.3079	0.8482	0.4518	0.3288	0.4646	0.0112	0.0016	0.5583	0.006	0.0	0.5969	0.0063	0.0
70perc_5repeat	0.05	0.4446	0.3628	0.0995	0.0141	0.3174	0.898	0.469	0.3282	0.4691	0.0125	0.0018	0.509	0.0041	0.0	0.553	0.0046	0.0
05perc_5repeat	0.2	0.3152	0.6731	0.003	0.0004	0.0	0.0	0.0	0.6731	0.6589	0.011	0.0016	0.6583	0.0023	0.0	0.4848	0.0033	0.0
100perc_10repeat	0.05	0.6083	0.3268	0.0015	0.0002	0.3267	0.9999	0.4925	0.3268	0.3594	0.0238	0.0034	0.5028	0.0115	0.0	0.6601	0.0094	0.0
90perc_10repeat	0.1	0.5879	0.3293	0.013	0.0018	0.3269	0.9944	0.492	0.3277	0.3879	0.0114	0.0016	0.5064	0.0045	0.0	0.6267	0.0038	0.0
15perc_2repeat	0.05	0.3207	0.6545	0.076	0.0107	0.0536	0.0583	0.0558	0.6734	0.6291	0.0254	0.0036	0.6216	0.007	0.0	0.4923	0.0109	0.0
70perc_10repeat	0.1	0.465	0.3274	0.002	0.0003	0.3269	0.9994	0.4927	0.3271	0.4528	0.0059	0.0008	0.4988	0.0023	0.0	0.5526	0.002	0.0
50perc_5repeat	0.1	0.2685	0.6618	0.0475	0.0067	0.2114	0.0403	0.0677	0.6715	0.5302	0.0069	0.001	0.5349	0.0019	0.0	0.5001	0.0026	0.0
30perc_5repeat	0.05	0.2975	0.6563	0.067	0.0095	0.0525	0.0562	0.0543	0.6731	0.587	0.0145	0.002	0.5717	0.0066	0.0	0.4772	0.0062	0.0
15perc_2repeat	0.4	0.3085	0.6739	0.0049	0.0007	0.0	0.0	0.0	0.6734	0.638	0.0067	0.001	0.6292	0.0016	0.0	0.4817	0.0019	0.0
05perc_2repeat	0.05	0.3108	0.6731	0.0012	0.0002	0.0	0.0	0.0	0.6731	0.664	0.0222	0.0031	0.646	0.0089	0.0	0.4608	0.0091	0.0
40perc_2repeat	0.2	0.2974	0.6729	0.0031	0.0004	0.0135	0.0	0.0	0.6728	0.582	0.0095	0.0013	0.5815	0.0021	0.0	0.483	0.0024	0.0
05perc_2repeat	0.4	0.3133	0.6733	0.0051	0.0007	0.0	0.0	0.0	0.6733	0.6621	0.0072	0.001	0.6602	0.0016	0.0	0.4927	0.0022	0.0
50perc_2repeat	0.2	0.2867	0.6736	0.0029	0.0004	0.0806	0.0002	0.0003	0.6733	0.5573	0.0068	0.001	0.5642	0.0018	0.0	0.4991	0.0018	0.0
05perc_10repeat	0.1	0.3157	0.6728	0.0017	0.0002	0.0	0.0	0.0	0.6728	0.6615	0.0137	0.0019	0.659	0.005	0.0	0.4734	0.005	0.0
90perc_2repeat	0.2	0.5058	0.338	0.0057	0.0008	0.3298	0.9911	0.4949	0.3374	0.465	0.0043	0.0006	0.5593	0.0019	0.0	0.5963	0.0021	0.0
30perc_2repeat	0.4	0.2983	0.6743	0.0045	0.0006	0.0	0.0	0.0	0.6736	0.602	0.0058	0.0008	0.5936	0.0013	0.0	0.4853	0.0017	0.0
30perc_5repeat	0.2	0.2965	0.6729	0.0032	0.0005	0.0	0.0	0.0	0.6725	0.5882	0.0073	0.001	0.5761	0.0017	0.0	0.4773	0.0019	0.0
40perc_2repeat	0.4	0.2917	0.674	0.0047	0.0007	0.009	0.0	0.0	0.6747	0.579	0.0051	0.0007	0.5772	0.0012	0.0	0.4892	0.0015	0.0
100perc_2repeat	0.2	0.5571	0.3345	0.0034	0.0005	0.3283	0.9932	0.4935	0.3343	0.4428	0.0041	0.0006	0.58	0.0023	0.0	0.6338	0.0025	0.0
50perc_2repeat	0.4	0.2824	0.6738	0.0046	0.0007	0.1286	0.0002	0.0004	0.6743	0.5567	0.0047	0.0007	0.5647	0.0012	0.0	0.5002	0.0011	0.0
40perc_5repeat	0.2	0.2826	0.6738	0.003	0.0004	0.0352	0.0	0.0001	0.6734	0.5582	0.0069	0.001	0.5543	0.0015	0.0	0.4845	0.0018	0.0
70perc_2repeat	0.4	0.2589	0.6657	0.0134	0.0019	0.3763	0.058	0.1006	0.6674	0.5126	0.004	0.0006	0.5552	0.001	0.0	0.538	0.0011	0.0
70perc_5repeat	0.2	0.4202	0.3361	0.0405	0.0057	0.3269	0.9791	0.4901	0.3298	0.4699	0.0047	0.0007	0.5107	0.0014	0.0	0.5479	0.0017	0.0
90perc_2repeat	0.4	0.4268	0.3819	0.0299	0.0042	0.3413	0.9602	0.5036	0.374	0.4656	0.0032	0.0005	0.5603	0.001	0.0	0.595	0.0012	0.0
90perc_5repeat	0.2	0.5651	0.3269	0.003	0.0004	0.3266	0.9996	0.4923	0.3268	0.414	0.0072	0.001	0.5248	0.0019	0.0	0.6163	0.0023	0.0
05perc_5repeat	0.4	0.312	0.6738	0.0037	0.0005	0.0	0.0	0.0	0.6734	0.658	0.0051	0.0007	0.6538	0.0017	0.0	0.4925	0.0021	0.0
70perc_2repeat	0.2	0.2937	0.6033	0.116	0.0164	0.3201	0.2332	0.2698	0.6664	0.5102	0.0061	0.0009	0.5514	0.0017	0.0	0.5435	0.0017	0.0
30perc_10repeat	0.2	0.2923	0.6734	0.0028	0.0004	0.004	0.0	0.0	0.6736	0.5786	0.0055	0.0008	0.5674	0.0016	0.0	0.4729	0.0018	0.0
50perc_5repeat	0.2	0.2625	0.6709	0.004	0.0006	0.2363	0.004	0.0079	0.6716	0.5288	0.0045	0.0006	0.5345	0.0012	0.0	0.5014	0.0015	0.0
15perc_5repeat	0.4	0.3067	0.6739	0.004	0.0006	0.0	0.0	0.0	0.6736	0.6291	0.0053	0.0007	0.6199	0.0013	0.0	0.4798	0.0017	0.0
30perc_5repeat	0.4	0.2944	0.6729	0.006	0.0008	0.0	0.0	0.0	0.6736	0.5866	0.0055	0.0008	0.5764	0.0011	0.0	0.4777	0.0015	0.0
70perc_10repeat	0.2	0.4512	0.3276	0.0044	0.0006	0.3268	0.9991	0.4925	0.3272	0.4534	0.0051	0.0007	0.4964	0.0015	0.0	0.55	0.0016	0.0
50perc_10repeat	0.2	0.2499	0.6609	0.0253	0.0036	0.2443	0.035	0.0612	0.668	0.5169	0.0039	0.0006	0.5203	0.001	0.0	0.4987	0.0009	0.0
50perc_5repeat	0.4	0.2585	0.6719	0.0046	0.0007	0.2611	0.0024	0.0047	0.6718	0.5282	0.0033	0.0005	0.5342	0.0008	0.0	0.4996	0.0008	0.0
40perc_10repeat	0.2	0.2758	0.6727	0.0028	0.0004	0.0756	0.0001	0.0002	0.6727	0.5476	0.005	0.0007	0.5425	0.0012	0.0	0.4818	0.0013	0.0
40perc_5repeat	0.4	0.2794	0.6725	0.0052	0.0007	0.0402	0.0001	0.0001	0.672	0.5583	0.0047	0.0007	0.5523	0.001	0.0	0.486	0.0012	0.0
90perc_10repeat	0.2	0.582	0.3269	0.0031	0.0004	0.3269	1.0	0.4927	0.3266	0.3901	0.0075	0.0011	0.4994	0.0029	0.0	0.6219	0.0023	0.0
100perc_10repeat	0.2	0.6098	0.327	0.0024	0.0003	0.3269	0.9999	0.4927	0.3271	0.3579	0.0084	0.0012	0.5221	0.0034	0.0	0.6636	0.0024	0.0
100perc_5repeat	0.2	0.5949	0.3274	0.0031	0.0004	0.327	0.9996	0.4928	0.3271	0.3842	0.008	0.0011	0.5432	0.0027	0.0	0.6535	0.0032	0.0
