Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
70perc_2repeat	0.25	0.3179	0.4918	0.03	0.0021	0.4823	0.9458	0.6388	0.4822	0.5013	0.0159	0.0011	0.5519	0.0024	0.0	0.5479	0.0023	0.0
40perc_2repeat	0.3	0.2896	0.5162	0.0435	0.0031	0.5027	0.7854	0.613	0.5136	0.5129	0.0223	0.0016	0.5581	0.0024	0.0	0.5237	0.0025	0.0
30perc_10repeat	0.25	0.2925	0.5038	0.0385	0.0027	0.4923	0.7713	0.601	0.5038	0.5107	0.0196	0.0014	0.5408	0.0023	0.0	0.5129	0.0023	0.0
70perc_10repeat	0.2	0.3186	0.4818	0.0218	0.0015	0.4762	0.9501	0.6344	0.4758	0.494	0.0164	0.0012	0.5176	0.0018	0.0	0.5323	0.0021	0.0
50perc_2repeat	0.3	0.287	0.5138	0.0443	0.0031	0.5003	0.8182	0.6209	0.5117	0.5082	0.0198	0.0014	0.5497	0.0022	0.0	0.5234	0.0022	0.0
40perc_10repeat	0.25	0.2818	0.496	0.0345	0.0024	0.486	0.8217	0.6108	0.4826	0.5059	0.0144	0.001	0.5247	0.0019	0.0	0.5066	0.0018	0.0
80perc_2repeat	0.25	0.3436	0.4853	0.024	0.0017	0.4787	0.9677	0.6405	0.4798	0.4981	0.0158	0.0011	0.5625	0.0026	0.0	0.5677	0.0027	0.0
90perc_2repeat	0.25	0.3725	0.4824	0.0176	0.0012	0.4766	0.9749	0.6402	0.4805	0.4948	0.013	0.0009	0.5821	0.0028	0.0	0.5935	0.003	0.0
15perc_5repeat	0.3	0.2987	0.5265	0.0466	0.0033	0.5141	0.7637	0.6145	0.5269	0.52	0.0247	0.0017	0.5908	0.0028	0.0	0.5404	0.0029	0.0
50perc_10repeat	0.25	0.2808	0.4862	0.0266	0.0019	0.4788	0.8702	0.6177	0.4774	0.5032	0.0118	0.0008	0.514	0.0014	0.0	0.5049	0.0015	0.0
50perc_5repeat	0.25	0.2878	0.4949	0.0351	0.0025	0.4851	0.8381	0.6145	0.4821	0.504	0.0163	0.0012	0.5259	0.0019	0.0	0.5115	0.002	0.0
60perc_5repeat	0.25	0.2974	0.4887	0.0288	0.002	0.4803	0.9257	0.6325	0.4775	0.5	0.0148	0.001	0.5227	0.0019	0.0	0.5226	0.0019	0.0
05_perc_5repeat	0.3	0.3148	0.5331	0.0502	0.0035	0.5206	0.7677	0.6205	0.5368	0.5257	0.0287	0.002	0.6244	0.0031	0.0	0.564	0.0035	0.0
70perc_5repeat	0.25	0.3181	0.4839	0.023	0.0016	0.4775	0.959	0.6376	0.4786	0.495	0.0155	0.0011	0.5287	0.002	0.0	0.539	0.0021	0.0
30perc_5repeat	0.3	0.2867	0.5101	0.0429	0.003	0.4983	0.7768	0.6071	0.5053	0.5121	0.0191	0.0013	0.548	0.0022	0.0	0.5156	0.0023	0.0
100perc_2repeat	0.25	0.4049	0.4796	0.0105	0.0007	0.475	0.9831	0.6405	0.4795	0.4918	0.0111	0.0008	0.6105	0.0031	0.0	0.628	0.0032	0.0
80perc_5repeat	0.25	0.3544	0.4809	0.0186	0.0013	0.4759	0.9795	0.6406	0.4773	0.4898	0.0166	0.0012	0.5412	0.0024	0.0	0.5664	0.0022	0.0
