Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
90perc_5repeat	0.25	0.1787	0.8207	0.0111	0.0008	0.0	0.0	0.0	0.8211	0.8259	0.0332	0.0023	0.8631	0.0026	0.0	0.2812	0.0078	0.0
100perc_2repeat	0.25	0.1776	0.8218	0.0099	0.0007	0.0	0.0	0.0	0.8211	0.8227	0.0294	0.0021	0.8607	0.0024	0.0	0.2863	0.0072	0.0
70perc_10repeat	0.25	0.178	0.8214	0.0095	0.0007	0.0	0.0	0.0	0.8211	0.8239	0.0283	0.002	0.8598	0.0026	0.0	0.2794	0.008	0.0
100perc_5repeat	0.25	0.1776	0.8218	0.0094	0.0007	0.0	0.0	0.0	0.8211	0.8227	0.0281	0.002	0.8573	0.0027	0.0	0.2825	0.0069	0.0
30perc_2repeat	0.3	0.1778	0.8216	0.0109	0.0008	0.0	0.0	0.0	0.8215	0.823	0.0254	0.0018	0.8629	0.0023	0.0	0.2814	0.0065	0.0
40perc_2repeat	0.3	0.1765	0.8229	0.0117	0.0008	0.0	0.0	0.0	0.8241	0.82	0.0271	0.0019	0.8585	0.0022	0.0	0.2861	0.0066	0.0
50perc_2repeat	0.3	0.1763	0.8231	0.0108	0.0008	0.0	0.0	0.0	0.8241	0.8196	0.025	0.0018	0.861	0.0022	0.0	0.277	0.0062	0.0
15perc_5repeat	0.3	0.1776	0.8218	0.0107	0.0008	0.0	0.0	0.0	0.8215	0.8226	0.0249	0.0018	0.862	0.0022	0.0	0.2788	0.0068	0.0
30perc_5repeat	0.3	0.1769	0.8225	0.0118	0.0008	0.0	0.0	0.0	0.8241	0.8209	0.0274	0.0019	0.8615	0.0022	0.0	0.2808	0.0067	0.0
90perc_10repeat	0.25	0.1785	0.8209	0.0096	0.0007	0.0	0.0	0.0	0.8211	0.8253	0.0285	0.002	0.8637	0.0024	0.0	0.2716	0.0081	0.0
40perc_5repeat	0.3	0.1768	0.8226	0.012	0.0008	0.0	0.0	0.0	0.8215	0.8207	0.0278	0.002	0.8616	0.0024	0.0	0.2852	0.0066	0.0
