Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
90perc_10repeat	0.6	0.2975	0.0618	0.0044	0.0	0.0	0.0	0.2959	0.5286	0.0167	0.0012	0.6448	0.0018	0.0	0.5852	0.0019	0.0
100perc_2repeat	0.6	0.2941	0.0598	0.0042	0.0	0.0	0.0	0.2943	0.5277	0.0155	0.0011	0.6439	0.0017	0.0	0.5863	0.0017	0.0
100perc_10repeat	0.6	0.2988	0.0618	0.0044	0.0	0.0	0.0	0.293	0.5285	0.0156	0.0011	0.6458	0.0018	0.0	0.5845	0.0017	0.0
5perc_10repeat	0.7	0.2748	0.0516	0.0036	0.0	0.0	0.0	0.266	0.5268	0.0131	0.0009	0.6456	0.0013	0.0	0.5894	0.0015	0.0
30perc_10repeat	0.6	0.2953	0.0608	0.0043	0.0	0.0	0.0	0.2886	0.528	0.0154	0.0011	0.644	0.0017	0.0	0.5859	0.0019	0.0
70perc_5repeat	0.6	0.2979	0.0591	0.0042	0.0	0.0	0.0	0.3012	0.5284	0.0164	0.0012	0.6483	0.0016	0.0	0.5895	0.002	0.0
50perc_5repeat	0.7	0.2686	0.0511	0.0036	0.0	0.0	0.0	0.2621	0.5255	0.0128	0.0009	0.643	0.0015	0.0	0.5903	0.0014	0.0
15perc_10repeat	0.7	0.2806	0.057	0.004	0.0	0.0	0.0	0.2712	0.5283	0.0143	0.001	0.6478	0.0013	0.0	0.5874	0.0017	0.0
80perc_10repeat	0.6	0.2956	0.064	0.0045	0.0	0.0	0.0	0.2897	0.5286	0.0165	0.0012	0.6445	0.002	0.0	0.5852	0.0019	0.0
70perc_2repeat	0.7	0.2735	0.0524	0.0037	0.0	0.0	0.0	0.2705	0.527	0.0127	0.0009	0.6465	0.0015	0.0	0.5895	0.0014	0.0
40perc_10repeat	0.6	0.2979	0.059	0.0042	0.0	0.0	0.0	0.3004	0.527	0.0149	0.0011	0.646	0.0019	0.0	0.5873	0.0018	0.0
90perc_5repeat	0.6	0.2965	0.062	0.0044	0.0	0.0	0.0	0.2965	0.5279	0.0162	0.0011	0.6454	0.0018	0.0	0.5866	0.0019	0.0
80perc_2repeat	0.7	0.2772	0.0546	0.0039	0.0	0.0	0.0	0.2748	0.5275	0.0135	0.001	0.6454	0.0015	0.0	0.5879	0.0015	0.0
50perc_2repeat	0.7	0.2799	0.0551	0.0039	0.0	0.0	0.0	0.2812	0.5277	0.0138	0.001	0.6464	0.0015	0.0	0.5862	0.0016	0.0
50perc_10repeat	0.6	0.297	0.0591	0.0042	0.0	0.0	0.0	0.29	0.5275	0.016	0.0011	0.6439	0.0018	0.0	0.584	0.0019	0.0
60perc_5repeat	0.7	0.2733	0.0523	0.0037	0.0	0.0	0.0	0.269	0.5268	0.0122	0.0009	0.6451	0.0014	0.0	0.5875	0.0014	0.0
5perc_2repeat	0.8	0.2578	0.0439	0.0031	0.0	0.0	0.0	0.2544	0.527	0.01	0.0007	0.6472	0.001	0.0	0.5898	0.001	0.0
40perc_10repeat	0.7	0.2777	0.0518	0.0037	0.0	0.0	0.0	0.2714	0.5277	0.0136	0.001	0.6463	0.0013	0.0	0.588	0.0015	0.0
100perc_2repeat	0.7	0.2747	0.0528	0.0037	0.0	0.0	0.0	0.2738	0.5271	0.0133	0.0009	0.6451	0.0014	0.0	0.5864	0.0013	0.0
60perc_10repeat	0.6	0.2962	0.0569	0.004	0.0	0.0	0.0	0.2972	0.5276	0.0154	0.0011	0.6463	0.0017	0.0	0.5874	0.0019	0.0
70perc_5repeat	0.7	0.2693	0.0485	0.0034	0.0	0.0	0.0	0.2639	0.5256	0.0135	0.001	0.6438	0.0014	0.0	0.5892	0.0016	0.0
60perc_2repeat	0.7	0.2726	0.0551	0.0039	0.0	0.0	0.0	0.2651	0.5273	0.0133	0.0009	0.6423	0.0015	0.0	0.5843	0.0016	0.0
90perc_5repeat	0.7	0.2768	0.0532	0.0038	0.0	0.0	0.0	0.2715	0.5286	0.0134	0.0009	0.6439	0.0015	0.0	0.5862	0.0015	0.0
5perc_5repeat	0.8	0.26	0.0473	0.0033	0.0	0.0	0.0	0.257	0.528	0.0102	0.0007	0.646	0.001	0.0	0.5859	0.0011	0.0
40perc_2repeat	0.8	0.2632	0.0457	0.0032	0.0	0.0	0.0	0.2539	0.528	0.0099	0.0007	0.6469	0.001	0.0	0.5869	0.0011	0.0
100perc_5repeat	0.7	0.27	0.0477	0.0034	0.0	0.0	0.0	0.2681	0.5266	0.0118	0.0008	0.6457	0.0013	0.0	0.5907	0.0013	0.0
80perc_5repeat	0.7	0.2746	0.0501	0.0035	0.0	0.0	0.0	0.2674	0.5272	0.0125	0.0009	0.6472	0.0014	0.0	0.5879	0.0015	0.0
15perc_5repeat	0.8	0.2633	0.0506	0.0036	0.0	0.0	0.0	0.26	0.5276	0.0103	0.0007	0.6472	0.0011	0.0	0.5877	0.0011	0.0
50perc_2repeat	0.8	0.2603	0.0445	0.0031	0.0	0.0	0.0	0.2581	0.5281	0.0094	0.0007	0.6459	0.001	0.0	0.5868	0.0012	0.0
90perc_2repeat	0.7	0.2737	0.0541	0.0038	0.0	0.0	0.0	0.2671	0.5264	0.0137	0.001	0.6442	0.0015	0.0	0.5881	0.0015	0.0
15perc_2repeat	0.8	0.259	0.0475	0.0034	0.0	0.0	0.0	0.2518	0.5274	0.01	0.0007	0.6464	0.0011	0.0	0.587	0.001	0.0
30perc_2repeat	0.8	0.2553	0.0419	0.003	0.0	0.0	0.0	0.2494	0.5266	0.0094	0.0007	0.6466	0.0009	0.0	0.5877	0.0012	0.0
30perc_5repeat	0.8	0.2586	0.0474	0.0034	0.0	0.0	0.0	0.2495	0.5272	0.01	0.0007	0.6455	0.0011	0.0	0.5876	0.0011	0.0
80perc_10repeat	0.7	0.2781	0.0556	0.0039	0.0	0.0	0.0	0.2705	0.5281	0.0139	0.001	0.6446	0.0015	0.0	0.5844	0.0014	0.0
30perc_10repeat	0.7	0.2747	0.0512	0.0036	0.0	0.0	0.0	0.2722	0.5275	0.0128	0.0009	0.6469	0.0014	0.0	0.5895	0.0013	0.0
70perc_2repeat	0.8	0.2584	0.0462	0.0033	0.0	0.0	0.0	0.2545	0.5274	0.0103	0.0007	0.6448	0.0011	0.0	0.5882	0.0012	0.0
50perc_10repeat	0.7	0.2746	0.0491	0.0035	0.0	0.0	0.0	0.2735	0.5267	0.0128	0.0009	0.6452	0.0014	0.0	0.5876	0.0015	0.0
80perc_2repeat	0.8	0.2624	0.0482	0.0034	0.0	0.0	0.0	0.2544	0.5289	0.01	0.0007	0.6464	0.0011	0.0	0.5844	0.0011	0.0
90perc_2repeat	0.8	0.2545	0.0428	0.003	0.0	0.0	0.0	0.2498	0.5271	0.0099	0.0007	0.6461	0.0011	0.0	0.5893	0.0012	0.0
100perc_10repeat	0.7	0.2734	0.0535	0.0038	0.0	0.0	0.0	0.269	0.5269	0.0134	0.0009	0.6436	0.0014	0.0	0.588	0.0014	0.0
60perc_5repeat	0.8	0.2578	0.0462	0.0033	0.0	0.0	0.0	0.2523	0.5277	0.0098	0.0007	0.6455	0.001	0.0	0.5877	0.0012	0.0
100perc_2repeat	0.8	0.2544	0.0437	0.0031	0.0	0.0	0.0	0.2512	0.5271	0.0094	0.0007	0.6456	0.001	0.0	0.5872	0.001	0.0
15perc_2repeat	0.9	0.2405	0.0475	0.0034	0.0	0.0	0.0	0.2374	0.5275	0.0069	0.0005	0.6452	0.0007	0.0	0.5879	0.0007	0.0
60perc_10repeat	0.7	0.2784	0.053	0.0038	0.0	0.0	0.0	0.2716	0.5275	0.0128	0.0009	0.6462	0.0014	0.0	0.5865	0.0014	0.0
15perc_10repeat	0.8	0.2557	0.0445	0.0031	0.0	0.0	0.0	0.2538	0.5271	0.0099	0.0007	0.6443	0.001	0.0	0.5887	0.0011	0.0
30perc_2repeat	0.9	0.2467	0.0465	0.0033	0.0	0.0	0.0	0.2466	0.5276	0.0071	0.0005	0.6457	0.0008	0.0	0.5878	0.0008	0.0
5perc_2repeat	0.9	0.2457	0.0496	0.0035	0.0	0.0	0.0	0.2408	0.5276	0.0073	0.0005	0.6465	0.0007	0.0	0.5873	0.0007	0.0
90perc_5repeat	0.8	0.2572	0.045	0.0032	0.0	0.0	0.0	0.2475	0.5269	0.0099	0.0007	0.6455	0.0011	0.0	0.5883	0.0011	0.0
40perc_5repeat	0.8	0.2632	0.0446	0.0032	0.0	0.0	0.0	0.2602	0.5281	0.0093	0.0007	0.6469	0.0011	0.0	0.5859	0.0011	0.0
5perc_5repeat	0.9	0.2435	0.0437	0.0031	0.0	0.0	0.0	0.2391	0.5274	0.0063	0.0004	0.6463	0.0007	0.0	0.5885	0.0006	0.0
40perc_10repeat	0.8	0.2595	0.0452	0.0032	0.0	0.0	0.0	0.2565	0.5279	0.0092	0.0006	0.6466	0.0011	0.0	0.5869	0.001	0.0
50perc_2repeat	0.9	0.2472	0.05	0.0035	0.0	0.0	0.0	0.2453	0.5274	0.0071	0.0005	0.6466	0.0008	0.0	0.5884	0.0008	0.0
60perc_2repeat	0.9	0.2437	0.046	0.0033	0.0	0.0	0.0	0.2353	0.5271	0.0066	0.0005	0.6463	0.0007	0.0	0.588	0.0009	0.0
50perc_5repeat	0.8	0.2548	0.0438	0.0031	0.0	0.0	0.0	0.2513	0.5269	0.0093	0.0007	0.6448	0.0011	0.0	0.5878	0.001	0.0
15perc_5repeat	0.9	0.2386	0.0481	0.0034	0.0	0.0	0.0	0.2344	0.527	0.0066	0.0005	0.6437	0.0007	0.0	0.5877	0.0007	0.0
70perc_10repeat	0.7	0.2789	0.0505	0.0036	0.0	0.0	0.0	0.2739	0.5288	0.012	0.0008	0.6469	0.0013	0.0	0.5862	0.0015	0.0
70perc_2repeat	0.9	0.2452	0.0451	0.0032	0.0	0.0	0.0	0.2416	0.5274	0.0063	0.0004	0.6463	0.0007	0.0	0.5884	0.0008	0.0
30perc_5repeat	0.9	0.2466	0.0507	0.0036	0.0	0.0	0.0	0.2363	0.5276	0.0068	0.0005	0.6464	0.0008	0.0	0.5884	0.0008	0.0
40perc_2repeat	0.9	0.2422	0.0473	0.0033	0.0	0.0	0.0	0.2377	0.5273	0.0069	0.0005	0.6457	0.0008	0.0	0.5877	0.0008	0.0
30perc_10repeat	0.8	0.2611	0.0485	0.0034	0.0	0.0	0.0	0.2563	0.5278	0.0107	0.0008	0.6458	0.001	0.0	0.5879	0.0012	0.0
70perc_5repeat	0.8	0.2592	0.0449	0.0032	0.0	0.0	0.0	0.256	0.5276	0.0098	0.0007	0.6463	0.0011	0.0	0.5883	0.0012	0.0
40perc_5repeat	0.9	0.2319	0.0425	0.003	0.0	0.0	0.0	0.2291	0.5264	0.0066	0.0005	0.644	0.0007	0.0	0.5881	0.0007	0.0
90perc_10repeat	0.7	0.2693	0.0533	0.0038	0.0	0.0	0.0	0.2612	0.5256	0.0133	0.0009	0.6437	0.0015	0.0	0.5895	0.0014	0.0
80perc_2repeat	0.9	0.2437	0.0429	0.003	0.0	0.0	0.0	0.2398	0.5282	0.0065	0.0005	0.6456	0.0007	0.0	0.5867	0.0008	0.0
80perc_5repeat	0.8	0.2574	0.0452	0.0032	0.0	0.0	0.0	0.2531	0.5276	0.0094	0.0007	0.6451	0.0012	0.0	0.5865	0.0011	0.0
50perc_5repeat	0.9	0.2437	0.0442	0.0031	0.0	0.0	0.0	0.2411	0.5272	0.0066	0.0005	0.6456	0.0007	0.0	0.5881	0.0008	0.0
5perc_10repeat	0.8	0.254	0.0452	0.0032	0.0	0.0	0.0	0.2507	0.5265	0.01	0.0007	0.6449	0.0011	0.0	0.5886	0.001	0.0
90perc_2repeat	0.9	0.2447	0.0476	0.0034	0.0	0.0	0.0	0.246	0.5275	0.0068	0.0005	0.6455	0.0008	0.0	0.5865	0.0008	0.0
60perc_10repeat	0.8	0.2577	0.0415	0.0029	0.0	0.0	0.0	0.2571	0.5282	0.0096	0.0007	0.6462	0.001	0.0	0.5872	0.0011	0.0
90perc_10repeat	0.8	0.2565	0.047	0.0033	0.0	0.0	0.0	0.2489	0.5275	0.0101	0.0007	0.6443	0.0012	0.0	0.5879	0.0013	0.0
60perc_5repeat	0.9	0.2427	0.0428	0.003	0.0	0.0	0.0	0.241	0.5272	0.0065	0.0005	0.6463	0.0007	0.0	0.5878	0.0008	0.0
100perc_10repeat	0.8	0.257	0.0448	0.0032	0.0	0.0	0.0	0.2553	0.5276	0.0095	0.0007	0.6456	0.0011	0.0	0.587	0.001	0.0
100perc_5repeat	0.8	0.2514	0.0399	0.0028	0.0	0.0	0.0	0.2471	0.5256	0.0097	0.0007	0.6437	0.001	0.0	0.589	0.0011	0.0
100perc_2repeat	0.9	0.2435	0.0398	0.0028	0.0	0.0	0.0	0.24	0.5276	0.006	0.0004	0.6458	0.0006	0.0	0.5875	0.0007	0.0
70perc_5repeat	0.9	0.24	0.0425	0.003	0.0	0.0	0.0	0.2339	0.5273	0.0064	0.0005	0.645	0.0007	0.0	0.5868	0.0008	0.0
5perc_10repeat	0.9	0.2448	0.044	0.0031	0.0	0.0	0.0	0.2451	0.5276	0.0063	0.0004	0.6466	0.0007	0.0	0.5882	0.0006	0.0
80perc_5repeat	0.9	0.2425	0.0447	0.0032	0.0	0.0	0.0	0.2394	0.5273	0.007	0.0005	0.6457	0.0008	0.0	0.5888	0.0009	0.0
15perc_10repeat	0.9	0.248	0.0456	0.0032	0.0	0.0	0.0	0.2418	0.5279	0.0064	0.0004	0.6467	0.0007	0.0	0.5883	0.0007	0.0
90perc_5repeat	0.9	0.2442	0.0465	0.0033	0.0	0.0	0.0	0.2386	0.5274	0.0066	0.0005	0.6455	0.0007	0.0	0.5872	0.0009	0.0
50perc_10repeat	0.8	0.2635	0.0446	0.0032	0.0	0.0	0.0	0.2604	0.5279	0.0096	0.0007	0.6471	0.001	0.0	0.5862	0.0011	0.0
70perc_10repeat	0.8	0.26	0.047	0.0033	0.0	0.0	0.0	0.2536	0.5281	0.0101	0.0007	0.6463	0.001	0.0	0.5861	0.0011	0.0
60perc_10repeat	0.9	0.2368	0.0415	0.0029	0.0	0.0	0.0	0.2299	0.5266	0.0063	0.0004	0.645	0.0007	0.0	0.5888	0.0007	0.0
80perc_10repeat	0.8	0.2579	0.046	0.0033	0.0	0.0	0.0	0.2554	0.5275	0.0094	0.0007	0.6449	0.0011	0.0	0.5861	0.0011	0.0
70perc_10repeat	0.9	0.2424	0.043	0.003	0.0	0.0	0.0	0.2326	0.5274	0.0064	0.0005	0.6455	0.0008	0.0	0.5883	0.0008	0.0
100perc_5repeat	0.9	0.2437	0.0425	0.003	0.0	0.0	0.0	0.2414	0.5271	0.0065	0.0005	0.6454	0.0006	0.0	0.5885	0.0007	0.0
30perc_10repeat	0.9	0.2401	0.0431	0.003	0.0	0.0	0.0	0.238	0.5275	0.0062	0.0004	0.6455	0.0006	0.0	0.5869	0.0007	0.0
100perc_10repeat	0.9	0.24	0.0414	0.0029	0.0	0.0	0.0	0.2368	0.5272	0.0062	0.0004	0.6452	0.0007	0.0	0.5874	0.0007	0.0
40perc_10repeat	0.9	0.2458	0.0441	0.0031	0.0	0.0	0.0	0.2423	0.5279	0.0061	0.0004	0.6467	0.0007	0.0	0.5877	0.0007	0.0
50perc_10repeat	0.9	0.2424	0.0437	0.0031	0.0	0.0	0.0	0.2365	0.5272	0.0068	0.0005	0.6455	0.0007	0.0	0.5881	0.0008	0.0
80perc_10repeat	0.9	0.2438	0.0444	0.0031	0.0	0.0	0.0	0.2406	0.528	0.0059	0.0004	0.6452	0.0008	0.0	0.5876	0.0009	0.0
90perc_10repeat	0.9	0.2422	0.0425	0.003	0.0	0.0	0.0	0.2353	0.5275	0.007	0.0005	0.6461	0.0007	0.0	0.5889	0.0008	0.0





