Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_0given1_Mean	ProbabilityEstimate_0given1_SD	ProbabilityEstimate_0given1_SE
90perc_10repeat	0.35	0.3239	0.0654	0.0046	0.5428	0.7937	0.6447	0.3306	0.4838	0.0191	0.0014	0.5573	0.0023	0.0	0.4052	0.0022	0.0
90perc_2repeat	0.3	0.2923	0.0523	0.0037	0.5855	0.6901	0.6335	0.2839	0.4948	0.0115	0.0008	0.5843	0.0024	0.0	0.4026	0.0024	0.0
90perc_5repeat	0.3	0.339	0.063	0.0045	0.5274	0.8157	0.6406	0.3505	0.4853	0.0162	0.0011	0.566	0.0024	0.0	0.3981	0.0026	0.0
90perc_10repeat	0.3	0.3447	0.0656	0.0046	0.5314	0.7891	0.6351	0.3515	0.4828	0.0215	0.0015	0.5549	0.0026	0.0	0.4035	0.0027	0.0
90perc_2repeat	0.25	0.3181	0.0582	0.0041	0.5719	0.6567	0.6114	0.3156	0.4955	0.0133	0.0009	0.583	0.003	0.0	0.4034	0.0028	0.0
90perc_5repeat	0.25	0.3432	0.0661	0.0047	0.5326	0.7724	0.6305	0.3437	0.487	0.0177	0.0013	0.5628	0.0028	0.0	0.4029	0.0028	0.0
90perc_10repeat	0.25	0.3493	0.0694	0.0049	0.5487	0.7297	0.6264	0.3523	0.4839	0.0211	0.0015	0.5578	0.0031	0.0	0.4062	0.0032	0.0
90perc_2repeat	0.2	0.3298	0.06	0.0042	0.5664	0.6035	0.5844	0.3303	0.4945	0.0147	0.001	0.5799	0.0034	0.0	0.4101	0.0035	0.0
90perc_5repeat	0.2	0.3629	0.0663	0.0047	0.5312	0.7156	0.6098	0.3705	0.4872	0.0236	0.0017	0.5561	0.0039	0.0	0.4097	0.0036	0.0
90perc_10repeat	0.2	0.369	0.0713	0.005	0.5186	0.6738	0.5861	0.3764	0.483	0.0276	0.0019	0.5583	0.0039	0.0	0.4075	0.0044	0.0
90perc_2repeat	0.05	0.3804	0.0837	0.0059	0.4355	0.4966	0.4641	0.3922	0.4975	0.0308	0.0022	0.5595	0.0111	0.0	0.4388	0.0119	0.0
90perc_5repeat	0.05	0.397	0.0839	0.0059	0.4243	0.5809	0.4904	0.422	0.4875	0.0427	0.003	0.5221	0.0111	0.0	0.436	0.0113	0.0
90perc_10repeat	0.05	0.4137	0.0777	0.0055	0.3996	0.5853	0.475	0.4338	0.4788	0.0522	0.0037	0.5075	0.0118	0.0	0.4494	0.0123	0.0


100perc_2repeat	0.9	0.2034	0.029	0.0021	0.6524	0.7387	0.6928	0.2015	0.4909	0.0024	0.0002	0.6093	0.0004	0.0	0.3716	0.0005	0.0
100perc_5repeat	0.9	0.2135	0.0294	0.0021	0.6201	0.7794	0.6907	0.2103	0.4819	0.0046	0.0003	0.5991	0.0006	0.0	0.3625	0.0006	0.0
100perc_10repeat	0.9	0.2185	0.0271	0.0019	0.613	0.8164	0.7002	0.2182	0.4777	0.0053	0.0004	0.5938	0.0006	0.0	0.3588	0.0006	0.0
100perc_2repeat	0.8	0.2091	0.02	0.0014	0.6461	0.7343	0.6874	0.2089	0.4908	0.0033	0.0002	0.6104	0.0007	0.0	0.3704	0.0008	0.0
100perc_5repeat	0.8	0.2175	0.0204	0.0014	0.6171	0.7998	0.6967	0.2149	0.4819	0.0063	0.0004	0.5995	0.0008	0.0	0.3629	0.0009	0.0
100perc_10repeat	0.8	0.2286	0.0212	0.0015	0.596	0.8316	0.6944	0.2279	0.478	0.0083	0.0006	0.5943	0.0009	0.0	0.3591	0.0009	0.0
100perc_2repeat	0.7	0.2132	0.0172	0.0012	0.6363	0.7406	0.6845	0.2123	0.4911	0.0044	0.0003	0.6103	0.001	0.0	0.3707	0.001	0.0
100perc_5repeat	0.7	0.2278	0.0225	0.0016	0.6019	0.8107	0.6909	0.2249	0.4825	0.0094	0.0007	0.6002	0.0011	0.0	0.3644	0.0013	0.0
100perc_10repeat	0.7	0.2433	0.0267	0.0019	0.5823	0.842	0.6885	0.2431	0.4779	0.0106	0.0008	0.5961	0.0013	0.0	0.3581	0.0011	0.0
100perc_2repeat	0.6	0.2204	0.0168	0.0012	0.6253	0.757	0.6849	0.2196	0.4911	0.0053	0.0004	0.6095	0.0013	0.0	0.3719	0.0013	0.0
100perc_5repeat	0.6	0.2507	0.036	0.0025	0.5837	0.8267	0.6843	0.2448	0.4824	0.0118	0.0008	0.6015	0.0014	0.0	0.3626	0.0015	0.0
100perc_10repeat	0.6	0.2727	0.0436	0.0031	0.5588	0.8564	0.6764	0.2746	0.4779	0.0137	0.001	0.5961	0.0015	0.0	0.3571	0.0015	0.0
100perc_2repeat	0.1	0.395	0.0794	0.0056	0.5025	0.6526	0.5678	0.4094	0.49	0.0193	0.0014	0.6082	0.0076	0.0	0.3745	0.008	0.0
100perc_5repeat	0.1	0.4127	0.076	0.0054	0.466	0.6157	0.5305	0.4287	0.4812	0.0409	0.0029	0.5841	0.0078	0.0	0.3793	0.0088	0.0
100perc_10repeat	0.1	0.421	0.0693	0.0049	0.4567	0.6046	0.5203	0.4362	0.4747	0.0488	0.0034	0.5927	0.0097	0.0	0.3769	0.01	0.0
100perc_2repeat	0.5	0.2373	0.0256	0.0018	0.6045	0.781	0.6815	0.2346	0.4904	0.0066	0.0005	0.6088	0.0015	0.0	0.3709	0.0016	0.0
100perc_5repeat	0.5	0.2904	0.0533	0.0038	0.5536	0.8543	0.6719	0.2992	0.4805	0.013	0.0009	0.5965	0.0018	0.0	0.3622	0.0019	0.0
100perc_10repeat	0.5	0.3022	0.0607	0.0043	0.5457	0.8642	0.669	0.3065	0.4788	0.0161	0.0011	0.5941	0.002	0.0	0.3589	0.002	0.0
100perc_2repeat	0.45	0.2512	0.0325	0.0023	0.5915	0.7834	0.6741	0.2422	0.4904	0.0075	0.0005	0.6063	0.0018	0.0	0.3739	0.0018	0.0
100perc_5repeat	0.45	0.3073	0.0595	0.0042	0.5491	0.8563	0.6691	0.3143	0.4813	0.0156	0.0011	0.5991	0.0022	0.0	0.3588	0.0021	0.0
100perc_10repeat	0.45	0.3168	0.063	0.0045	0.5432	0.846	0.6616	0.3291	0.4777	0.0181	0.0013	0.5947	0.0022	0.0	0.3608	0.0023	0.0
100perc_2repeat	0.4	0.2711	0.0422	0.003	0.5838	0.7706	0.6643	0.2685	0.4906	0.0078	0.0006	0.6133	0.0021	0.0	0.3684	0.0021	0.0
100perc_5repeat	0.4	0.3306	0.0647	0.0046	0.5366	0.8709	0.664	0.3442	0.4789	0.0161	0.0011	0.5922	0.0022	0.0	0.3628	0.0025	0.0
100perc_10repeat	0.4	0.3358	0.0671	0.0047	0.545	0.8269	0.657	0.3538	0.4789	0.0212	0.0015	0.5963	0.0027	0.0	0.3602	0.0024	0.0
100perc_2repeat	0.35	0.2951	0.051	0.0036	0.5595	0.7957	0.657	0.2933	0.4903	0.0094	0.0007	0.6115	0.0022	0.0	0.3685	0.0024	0.0
100perc_5repeat	0.35	0.3458	0.0665	0.0047	0.5393	0.8311	0.6541	0.3675	0.4797	0.0177	0.0013	0.5957	0.0026	0.0	0.3635	0.0027	0.0
100perc_10repeat	0.35	0.3601	0.0705	0.005	0.5389	0.814	0.6485	0.3821	0.4767	0.0224	0.0016	0.5936	0.0028	0.0	0.3583	0.0029	0.0
100perc_2repeat	0.3	0.3216	0.0577	0.0041	0.5522	0.7956	0.6519	0.3302	0.4897	0.0105	0.0007	0.6063	0.0026	0.0	0.3719	0.0028	0.0
100perc_5repeat	0.3	0.3652	0.0691	0.0049	0.5334	0.8082	0.6427	0.3872	0.4817	0.0198	0.0014	0.5949	0.0031	0.0	0.363	0.0032	0.0
100perc_10repeat	0.3	0.3738	0.0709	0.005	0.534	0.7802	0.634	0.3925	0.4792	0.0237	0.0017	0.5943	0.0032	0.0	0.36	0.0032	0.0
100perc_2repeat	0.25	0.3393	0.0596	0.0042	0.5468	0.7567	0.6348	0.3474	0.4924	0.0112	0.0008	0.603	0.003	0.0	0.3785	0.0031	0.0
100perc_5repeat	0.25	0.3826	0.0653	0.0046	0.5309	0.7903	0.6351	0.3998	0.4783	0.0219	0.0015	0.5964	0.004	0.0	0.3635	0.0037	0.0
100perc_10repeat	0.25	0.3854	0.0691	0.0049	0.5461	0.7137	0.6187	0.3992	0.4782	0.027	0.0019	0.5948	0.0041	0.0	0.3636	0.0042	0.0
100perc_2repeat	0.2	0.3593	0.0702	0.005	0.5551	0.6491	0.5985	0.3645	0.4924	0.014	0.001	0.6068	0.0043	0.0	0.3778	0.0045	0.0
100perc_5repeat	0.2	0.3974	0.0641	0.0045	0.5279	0.6672	0.5894	0.404	0.4831	0.0279	0.002	0.6016	0.0046	0.0	0.3645	0.0045	0.0
100perc_10repeat	0.2	0.3994	0.0699	0.0049	0.5364	0.6779	0.5989	0.4131	0.4806	0.0341	0.0024	0.5875	0.005	0.0	0.3679	0.0048	0.0
100perc_2repeat	0.05	0.4052	0.0871	0.0062	0.4658	0.5843	0.5184	0.4361	0.4922	0.0281	0.002	0.6143	0.0147	0.0	0.3778	0.0145	0.0
100perc_5repeat	0.05	0.4213	0.0781	0.0055	0.4023	0.5726	0.4726	0.4452	0.4763	0.0553	0.0039	0.5708	0.0165	0.0	0.4068	0.0159	0.0
100perc_10repeat	0.05	0.436	0.0697	0.0049	0.3817	0.5551	0.4524	0.4538	0.476	0.0725	0.0051	0.5534	0.0191	0.0	0.4141	0.0175	0.0
60perc_2repeat	0.05	0.3778	0.0779	0.0055	0.3498	0.4669	0.4	0.3892	0.5086	0.048	0.0034	0.5176	0.0099	0.0	0.4905	0.0099	0.0
60perc_2repeat	0.45	0.265	0.0391	0.0028	0.6198	0.4433	0.5169	0.2561	0.5046	0.0151	0.0011	0.5479	0.0017	0.0	0.4621	0.0016	0.0
80perc_2repeat	0.4	0.2523	0.0356	0.0025	0.6162	0.6041	0.6101	0.2422	0.4986	0.0122	0.0009	0.5651	0.0016	0.0	0.4317	0.0017	0.0
40perc_2repeat	0.4	0.2924	0.0549	0.0039	0.5331	0.3144	0.3955	0.2794	0.5103	0.0209	0.0015	0.553	0.0021	0.0	0.4752	0.0021	0.0
60perc_2repeat	0.4	0.2656	0.0368	0.0026	0.6194	0.3677	0.4615	0.2576	0.5082	0.0136	0.001	0.5514	0.0016	0.0	0.4642	0.0016	0.0
70perc_2repeat	0.45	0.2518	0.0331	0.0023	0.6425	0.5073	0.567	0.2442	0.5028	0.0127	0.0009	0.5546	0.0014	0.0	0.4497	0.0016	0.0
80perc_2repeat	0.35	0.2711	0.0438	0.0031	0.603	0.5979	0.6004	0.262	0.4973	0.0124	0.0009	0.5642	0.0018	0.0	0.4302	0.0021	0.0
50perc_2repeat	0.35	0.2863	0.0456	0.0032	0.5224	0.3228	0.399	0.28	0.5111	0.0181	0.0013	0.5493	0.002	0.0	0.4763	0.0021	0.0
70perc_2repeat	0.3	0.2812	0.0461	0.0033	0.5836	0.4362	0.4993	0.271	0.5036	0.0169	0.0012	0.5561	0.0021	0.0	0.4529	0.0022	0.0
60perc_2repeat	0.3	0.2834	0.044	0.0031	0.5741	0.3525	0.4368	0.2713	0.506	0.0171	0.0012	0.5506	0.002	0.0	0.4666	0.0021	0.0
50perc_2repeat	0.3	0.2962	0.0495	0.0035	0.5025	0.3111	0.3843	0.2891	0.5119	0.0199	0.0014	0.55	0.0023	0.0	0.4775	0.0022	0.0
40perc_2repeat	0.3	0.3082	0.0548	0.0039	0.4625	0.2526	0.3268	0.3035	0.5148	0.0213	0.0015	0.5591	0.0024	0.0	0.4813	0.0024	0.0
80perc_2repeat	0.3	0.2868	0.0502	0.0036	0.5948	0.5469	0.5698	0.2836	0.4984	0.0153	0.0011	0.5663	0.0021	0.0	0.4311	0.0022	0.0
80perc_2repeat	0.25	0.3028	0.0545	0.0039	0.5784	0.5391	0.5581	0.2973	0.4982	0.015	0.0011	0.566	0.0026	0.0	0.4309	0.0029	0.0
50perc_2repeat	0.25	0.3082	0.0539	0.0038	0.4854	0.3898	0.4324	0.3059	0.5084	0.0224	0.0016	0.5461	0.0027	0.0	0.4695	0.0026	0.0
70perc_2repeat	0.25	0.2931	0.0478	0.0034	0.5562	0.4683	0.5085	0.2852	0.502	0.0165	0.0012	0.5518	0.0023	0.0	0.4541	0.0025	0.0
40perc_2repeat	0.2	0.3354	0.0604	0.0043	0.4064	0.3859	0.3959	0.3383	0.5126	0.026	0.0018	0.551	0.0034	0.0	0.4718	0.0034	0.0
40perc_2repeat	0.1	0.3678	0.0673	0.0048	0.3343	0.3721	0.3522	0.3705	0.514	0.0444	0.0031	0.5488	0.0062	0.0	0.4903	0.0063	0.0
60perc_2repeat	0.1	0.3537	0.0687	0.0049	0.4006	0.4494	0.4236	0.3605	0.5063	0.0315	0.0022	0.5372	0.0055	0.0	0.4713	0.005	0.0
50perc_2repeat	0.1	0.3649	0.069	0.0049	0.3545	0.3874	0.3702	0.3795	0.5103	0.0377	0.0027	0.5475	0.006	0.0	0.4813	0.0059	0.0
70perc_2repeat	0.1	0.3609	0.0727	0.0051	0.4471	0.457	0.452	0.3601	0.5031	0.0313	0.0022	0.553	0.0057	0.0	0.4507	0.0057	0.0
50perc_2repeat	0.45	0.2674	0.0412	0.0029	0.5788	0.3431	0.4308	0.2558	0.509	0.0158	0.0011	0.5494	0.0016	0.0	0.4728	0.0018	0.0
70perc_2repeat	0.05	0.3782	0.077	0.0054	0.3772	0.4824	0.4234	0.3836	0.5048	0.0405	0.0029	0.5426	0.0094	0.0	0.4719	0.0101	0.0
40perc_2repeat	0.45	0.2731	0.047	0.0033	0.5894	0.2867	0.3857	0.2608	0.5122	0.0163	0.0012	0.5564	0.0016	0.0	0.4743	0.0017	0.0
70perc_2repeat	0.5	0.2457	0.0313	0.0022	0.6538	0.511	0.5737	0.2356	0.5012	0.0123	0.0009	0.5547	0.0014	0.0	0.45	0.0015	0.0
50perc_2repeat	0.4	0.2834	0.0505	0.0036	0.5456	0.3419	0.4204	0.2716	0.5092	0.0188	0.0013	0.5504	0.0019	0.0	0.4742	0.0019	0.0
60perc_2repeat	0.2	0.3104	0.0532	0.0038	0.4883	0.4258	0.4549	0.3071	0.505	0.021	0.0015	0.5462	0.003	0.0	0.4674	0.0028	0.0
70perc_2repeat	0.4	0.258	0.036	0.0025	0.6217	0.4818	0.5429	0.2478	0.5027	0.0138	0.001	0.5528	0.0015	0.0	0.4525	0.0017	0.0
40perc_2repeat	0.35	0.2994	0.0556	0.0039	0.5158	0.301	0.3801	0.2927	0.5107	0.0202	0.0014	0.5568	0.0023	0.0	0.4719	0.0023	0.0
60perc_2repeat	0.35	0.2719	0.0399	0.0028	0.5838	0.4219	0.4898	0.2616	0.5041	0.0158	0.0011	0.5469	0.0017	0.0	0.463	0.0019	0.0
70perc_2repeat	0.35	0.2687	0.0409	0.0029	0.6134	0.436	0.5097	0.2579	0.5035	0.0145	0.001	0.5548	0.0016	0.0	0.4536	0.0017	0.0
60perc_2repeat	0.9	0.2195	0.0209	0.0015	0.7116	0.4831	0.5755	0.2139	0.5055	0.0095	0.0007	0.5497	0.0008	0.0	0.465	0.0009	0.0
40perc_2repeat	0.7	0.2523	0.0377	0.0027	0.6853	0.274	0.3915	0.2381	0.5131	0.0127	0.0009	0.5586	0.0012	0.0	0.4742	0.0012	0.0
40perc_2repeat	0.9	0.2356	0.0368	0.0026	0.7144	0.3276	0.4492	0.2279	0.5126	0.0104	0.0007	0.5583	0.0009	0.0	0.4735	0.001	0.0
60perc_2repeat	0.25	0.3048	0.055	0.0039	0.5352	0.4272	0.4751	0.2998	0.505	0.0192	0.0014	0.5513	0.0025	0.0	0.4597	0.0025	0.0
50perc_2repeat	0.7	0.2428	0.0292	0.0021	0.6916	0.3392	0.4551	0.2328	0.5093	0.0122	0.0009	0.5522	0.0011	0.0	0.4718	0.0012	0.0
70perc_2repeat	0.7	0.2234	0.0183	0.0013	0.6747	0.576	0.6214	0.2187	0.5009	0.0111	0.0008	0.5534	0.0009	0.0	0.4502	0.0011	0.0
60perc_2repeat	0.7	0.2365	0.0266	0.0019	0.6947	0.4284	0.53	0.2282	0.5068	0.0117	0.0008	0.5504	0.0011	0.0	0.4656	0.0011	0.0
40perc_2repeat	0.25	0.3232	0.0579	0.0041	0.4197	0.2923	0.3446	0.3161	0.5148	0.0243	0.0017	0.556	0.0032	0.0	0.4827	0.003	0.0
40perc_2repeat	0.6	0.2598	0.042	0.003	0.6231	0.345	0.4441	0.2462	0.5112	0.0153	0.0011	0.5547	0.0015	0.0	0.4725	0.0015	0.0
40perc_2repeat	0.8	0.241	0.0337	0.0024	0.7264	0.3067	0.4313	0.2298	0.5128	0.0109	0.0008	0.5586	0.001	0.0	0.473	0.001	0.0
50perc_2repeat	0.8	0.2331	0.025	0.0018	0.7106	0.379	0.4944	0.2246	0.5086	0.0107	0.0008	0.5502	0.001	0.0	0.4716	0.0009	0.0
50perc_2repeat	0.6	0.2541	0.0354	0.0025	0.6561	0.2986	0.4104	0.2438	0.5092	0.0119	0.0008	0.5511	0.0013	0.0	0.4748	0.0013	0.0
70perc_2repeat	0.8	0.2157	0.0142	0.001	0.6926	0.5814	0.6321	0.213	0.501	0.0092	0.0007	0.5537	0.0007	0.0	0.4509	0.001	0.0
60perc_2repeat	0.8	0.2247	0.0223	0.0016	0.7011	0.4908	0.5774	0.2193	0.5052	0.011	0.0008	0.5501	0.0009	0.0	0.463	0.0009	0.0
60perc_2repeat	0.6	0.2407	0.0279	0.002	0.6698	0.4529	0.5404	0.2309	0.5051	0.0115	0.0008	0.549	0.0012	0.0	0.4636	0.0011	0.0
80perc_2repeat	0.7	0.2135	0.0132	0.0009	0.6609	0.6689	0.6649	0.211	0.4983	0.0087	0.0006	0.5648	0.0009	0.0	0.4306	0.001	0.0
40perc_2repeat	0.5	0.2739	0.0466	0.0033	0.6023	0.2541	0.3574	0.2611	0.5134	0.0162	0.0011	0.5583	0.0016	0.0	0.4774	0.0016	0.0
70perc_2repeat	0.6	0.2351	0.0248	0.0018	0.6793	0.49	0.5693	0.2268	0.5032	0.0113	0.0008	0.5542	0.0011	0.0	0.4541	0.0013	0.0
80perc_2repeat	0.6	0.2243	0.021	0.0015	0.6524	0.6435	0.6479	0.2183	0.4983	0.0099	0.0007	0.565	0.001	0.0	0.4306	0.0013	0.0
60perc_2repeat	0.5	0.2541	0.0334	0.0024	0.6389	0.4224	0.5086	0.2437	0.5042	0.0136	0.001	0.5471	0.0013	0.0	0.4646	0.0016	0.0
50perc_2repeat	0.5	0.2654	0.0407	0.0029	0.6105	0.3377	0.4348	0.2507	0.5088	0.0148	0.001	0.5493	0.0014	0.0	0.4723	0.0016	0.0
80perc_2repeat	0.45	0.2488	0.0356	0.0025	0.6242	0.6183	0.6212	0.2377	0.4984	0.0124	0.0009	0.5643	0.0015	0.0	0.4307	0.0016	0.0
70perc_2repeat	0.2	0.3118	0.0568	0.004	0.5153	0.4178	0.4615	0.3029	0.5026	0.0199	0.0014	0.5498	0.003	0.0	0.4559	0.0029	0.0
80perc_2repeat	0.2	0.3207	0.0597	0.0042	0.5519	0.5219	0.5365	0.3156	0.4989	0.0172	0.0012	0.5653	0.003	0.0	0.4323	0.0033	0.0
50perc_2repeat	0.2	0.3227	0.0633	0.0045	0.4571	0.3905	0.4211	0.3096	0.5074	0.0264	0.0019	0.5444	0.0034	0.0	0.4728	0.0035	0.0
80perc_2repeat	0.5	0.2372	0.0272	0.0019	0.6453	0.6079	0.626	0.2298	0.4995	0.0112	0.0008	0.5678	0.0013	0.0	0.4302	0.0015	0.0
50perc_2repeat	0.9	0.2298	0.0284	0.002	0.7036	0.4095	0.5177	0.2224	0.5081	0.0105	0.0007	0.5503	0.0009	0.0	0.472	0.0009	0.0
80perc_2repeat	0.9	0.205	0.0215	0.0015	0.6752	0.6733	0.6742	0.2059	0.4987	0.0084	0.0006	0.5665	0.0006	0.0	0.43	0.0008	0.0
70perc_2repeat	0.9	0.215	0.021	0.0015	0.6985	0.5757	0.6312	0.2105	0.5032	0.0095	0.0007	0.5564	0.0008	0.0	0.4502	0.0009	0.0
80perc_2repeat	0.1	0.3711	0.0686	0.0049	0.5038	0.503	0.5034	0.3823	0.4995	0.0247	0.0017	0.5679	0.0059	0.0	0.4294	0.0058	0.0
80perc_2repeat	0.8	0.2091	0.0149	0.0011	0.6616	0.6797	0.6705	0.2085	0.4981	0.0086	0.0006	0.5657	0.0009	0.0	0.4299	0.0009	0.0
50perc_2repeat	0.05	0.3895	0.0764	0.0054	0.3364	0.4471	0.3839	0.403	0.5081	0.0509	0.0036	0.5256	0.0102	0.0	0.5128	0.0116	0.0
40perc_2repeat	0.05	0.3889	0.081	0.0057	0.3093	0.4308	0.36	0.4075	0.513	0.0584	0.0041	0.5166	0.0109	0.0	0.5023	0.0113	0.0
80perc_2repeat	0.05	0.3812	0.0782	0.0055	0.4188	0.4536	0.4355	0.3908	0.5008	0.0378	0.0027	0.5521	0.0108	0.0	0.4641	0.0113	0.0
