Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
30perc_10repeat	0.6	0.3018	0.0669	0.0047	0.0	0.0	0.0	0.2941	0.5295	0.0182	0.0013	0.6475	0.0017	0.0	0.5844	0.0019	0.0
80perc_5repeat	0.6	0.2971	0.0596	0.0042	0.0	0.0	0.0	0.291	0.5285	0.0186	0.0013	0.6464	0.0018	0.0	0.5857	0.0018	0.0
05perc_5repeat	0.7	0.2772	0.0512	0.0036	0.0	0.0	0.0	0.2714	0.5279	0.013	0.0009	0.6466	0.0013	0.0	0.5879	0.0015	0.0
15perc_10repeat	0.6	0.3074	0.0596	0.0042	0.0	0.0	0.0	0.3116	0.5298	0.0169	0.0012	0.6486	0.0016	0.0	0.5823	0.0019	0.0
60perc_10repeat	0.6	0.2944	0.0667	0.0047	0.0	0.0	0.0	0.2901	0.5269	0.0195	0.0014	0.6463	0.0021	0.0	0.59	0.0019	0.0
05perc_10repeat	0.6	0.295	0.0634	0.0045	0.0	0.0	0.0	0.2945	0.5259	0.0177	0.0013	0.6432	0.0018	0.0	0.5867	0.0019	0.0
15perc_5repeat	0.7	0.2755	0.0497	0.0035	0.0	0.0	0.0	0.2713	0.5281	0.0132	0.0009	0.6447	0.0014	0.0	0.587	0.0014	0.0
30perc_2repeat	0.7	0.2713	0.0541	0.0038	0.0	0.0	0.0	0.2617	0.5261	0.015	0.0011	0.6444	0.0016	0.0	0.5893	0.0013	0.0
15perc_10repeat	0.7	0.2869	0.0572	0.004	0.0	0.0	0.0	0.2828	0.5301	0.0144	0.001	0.649	0.0015	0.0	0.5851	0.0015	0.0
60perc_5repeat	0.7	0.2715	0.0584	0.0041	0.0	0.0	0.0	0.2597	0.5261	0.0168	0.0012	0.6433	0.0017	0.0	0.5882	0.0016	0.0
80perc_2repeat	0.7	0.2739	0.0546	0.0039	0.0	0.0	0.0	0.2643	0.5275	0.0153	0.0011	0.6443	0.0014	0.0	0.5864	0.0014	0.0
70perc_5repeat	0.7	0.2845	0.0594	0.0042	0.0	0.0	0.0	0.2773	0.5288	0.017	0.0012	0.6482	0.0016	0.0	0.5859	0.0017	0.0
05perc_2repeat	0.8	0.2536	0.0462	0.0033	0.0	0.0	0.0	0.2502	0.5267	0.0106	0.0007	0.6439	0.0011	0.0	0.5869	0.0011	0.0
100perc_2repeat	0.7	0.2747	0.0513	0.0036	0.0	0.0	0.0	0.2685	0.5274	0.0126	0.0009	0.6442	0.0014	0.0	0.5862	0.0014	0.0
15perc_2repeat	0.8	0.2582	0.0475	0.0034	0.0	0.0	0.0	0.2526	0.5276	0.0109	0.0008	0.6463	0.0011	0.0	0.5875	0.0011	0.0
100perc_5repeat	0.7	0.2761	0.0552	0.0039	0.0	0.0	0.0	0.2672	0.5279	0.0127	0.0009	0.6463	0.0013	0.0	0.5886	0.0014	0.0
90perc_5repeat	0.7	0.2787	0.0551	0.0039	0.0	0.0	0.0	0.2713	0.5284	0.0179	0.0013	0.6464	0.0015	0.0	0.5884	0.0014	0.0
80perc_5repeat	0.7	0.2818	0.0546	0.0039	0.0	0.0	0.0	0.2782	0.5301	0.0167	0.0012	0.6474	0.0015	0.0	0.5867	0.0015	0.0
100perc_10repeat	0.7	0.2735	0.051	0.0036	0.0	0.0	0.0	0.2734	0.5261	0.0141	0.001	0.6449	0.0013	0.0	0.589	0.0015	0.0
40perc_2repeat	0.8	0.2588	0.0488	0.0034	0.0	0.0	0.0	0.2493	0.5274	0.0124	0.0009	0.6461	0.0012	0.0	0.588	0.0011	0.0
30perc_2repeat	0.8	0.2559	0.0426	0.003	0.0	0.0	0.0	0.2543	0.5273	0.0112	0.0008	0.6441	0.0011	0.0	0.5872	0.0011	0.0
50perc_2repeat	0.8	0.262	0.0471	0.0033	0.0	0.0	0.0	0.2605	0.5283	0.0125	0.0009	0.6463	0.0013	0.0	0.5869	0.0013	0.0
60perc_10repeat	0.7	0.2736	0.0513	0.0036	0.0	0.0	0.0	0.2688	0.5272	0.014	0.001	0.645	0.0015	0.0	0.5868	0.0015	0.0
40perc_5repeat	0.8	0.2606	0.0496	0.0035	0.0	0.0	0.0	0.2513	0.5278	0.0121	0.0009	0.6473	0.0012	0.0	0.5878	0.0013	0.0
40perc_2repeat	0.7	0.2682	0.0523	0.0037	0.0	0.0	0.0	0.2626	0.526	0.0151	0.0011	0.6422	0.0015	0.0	0.5885	0.0016	0.0
50perc_2repeat	0.7	0.2811	0.0581	0.0041	0.0	0.0	0.0	0.2751	0.5282	0.0172	0.0012	0.6459	0.0016	0.0	0.5855	0.0016	0.0
30perc_5repeat	0.8	0.2599	0.0463	0.0033	0.0	0.0	0.0	0.2569	0.5281	0.0117	0.0008	0.6448	0.0011	0.0	0.587	0.0012	0.0
05perc_5repeat	0.8	0.2582	0.0457	0.0032	0.0	0.0	0.0	0.2508	0.5276	0.0095	0.0007	0.6465	0.001	0.0	0.5883	0.0011	0.0
60perc_2repeat	0.7	0.2742	0.0495	0.0035	0.0	0.0	0.0	0.2692	0.5272	0.0147	0.001	0.6447	0.0013	0.0	0.5876	0.0015	0.0
15perc_5repeat	0.8	0.2623	0.0455	0.0032	0.0	0.0	0.0	0.2558	0.5285	0.01	0.0007	0.6466	0.001	0.0	0.5861	0.0012	0.0
70perc_2repeat	0.7	0.275	0.0529	0.0037	0.0	0.0	0.0	0.2676	0.5283	0.0169	0.0012	0.645	0.0014	0.0	0.5861	0.0016	0.0
90perc_2repeat	0.7	0.2689	0.0466	0.0033	0.0	0.0	0.0	0.2637	0.5263	0.0151	0.0011	0.643	0.0013	0.0	0.5881	0.0015	0.0
50perc_5repeat	0.7	0.2767	0.0541	0.0038	0.0	0.0	0.0	0.2703	0.5284	0.0157	0.0011	0.6461	0.0015	0.0	0.5869	0.0017	0.0
50perc_5repeat	0.8	0.2636	0.0449	0.0032	0.0	0.0	0.0	0.2592	0.5293	0.0114	0.0008	0.6482	0.0011	0.0	0.586	0.0012	0.0
05perc_10repeat	0.7	0.2769	0.0519	0.0037	0.0	0.0	0.0	0.2737	0.5279	0.0133	0.0009	0.6454	0.0013	0.0	0.5868	0.0014	0.0
40perc_5repeat	0.7	0.2779	0.0572	0.004	0.0	0.0	0.0	0.2699	0.5276	0.0149	0.0011	0.6454	0.0016	0.0	0.5862	0.0016	0.0
30perc_5repeat	0.7	0.2825	0.0596	0.0042	0.0	0.0	0.0	0.2805	0.5283	0.0157	0.0011	0.645	0.0016	0.0	0.5844	0.0017	0.0
60perc_5repeat	0.8	0.2578	0.0477	0.0034	0.0	0.0	0.0	0.2498	0.5259	0.0133	0.0009	0.645	0.0012	0.0	0.5874	0.0013	0.0
40perc_10repeat	0.8	0.2576	0.0468	0.0033	0.0	0.0	0.0	0.2533	0.5268	0.0109	0.0008	0.6453	0.0011	0.0	0.5866	0.0012	0.0
90perc_10repeat	0.7	0.2782	0.0547	0.0039	0.0	0.0	0.0	0.269	0.5272	0.0179	0.0013	0.6459	0.0014	0.0	0.587	0.0014	0.0
70perc_2repeat	0.8	0.2567	0.0455	0.0032	0.0	0.0	0.0	0.2522	0.5281	0.013	0.0009	0.6449	0.001	0.0	0.5884	0.0012	0.0
80perc_2repeat	0.8	0.2578	0.0459	0.0032	0.0	0.0	0.0	0.2519	0.5276	0.0131	0.0009	0.6446	0.0011	0.0	0.5862	0.0011	0.0
30perc_10repeat	0.8	0.2584	0.0448	0.0032	0.0	0.0	0.0	0.2531	0.5277	0.0107	0.0008	0.6449	0.0011	0.0	0.588	0.0012	0.0
90perc_2repeat	0.8	0.2584	0.047	0.0033	0.0	0.0	0.0	0.252	0.5284	0.013	0.0009	0.6451	0.001	0.0	0.588	0.0011	0.0
80perc_10repeat	0.7	0.2805	0.0566	0.004	0.0	0.0	0.0	0.2737	0.53	0.0176	0.0012	0.6481	0.0015	0.0	0.5866	0.0017	0.0
05perc_2repeat	0.9	0.2424	0.045	0.0032	0.0	0.0	0.0	0.2367	0.5272	0.007	0.0005	0.6456	0.0008	0.0	0.5878	0.0008	0.0
100perc_5repeat	0.8	0.2575	0.0454	0.0032	0.0	0.0	0.0	0.252	0.5277	0.0097	0.0007	0.645	0.001	0.0	0.587	0.0011	0.0
100perc_2repeat	0.8	0.2533	0.0457	0.0032	0.0	0.0	0.0	0.2485	0.5263	0.0094	0.0007	0.6451	0.001	0.0	0.5883	0.001	0.0
60perc_2repeat	0.8	0.2621	0.0497	0.0035	0.0	0.0	0.0	0.2557	0.5287	0.0132	0.0009	0.6479	0.0012	0.0	0.587	0.0012	0.0
50perc_10repeat	0.8	0.258	0.0507	0.0036	0.0	0.0	0.0	0.2516	0.5262	0.0126	0.0009	0.6443	0.0012	0.0	0.5872	0.0012	0.0
100perc_10repeat	0.8	0.2537	0.0481	0.0034	0.0	0.0	0.0	0.2462	0.5265	0.0104	0.0007	0.6438	0.0011	0.0	0.588	0.0011	0.0
90perc_5repeat	0.8	0.2599	0.0463	0.0033	0.0	0.0	0.0	0.2548	0.5272	0.0142	0.001	0.6457	0.0011	0.0	0.5873	0.0011	0.0
15perc_2repeat	0.9	0.2468	0.0453	0.0032	0.0	0.0	0.0	0.2472	0.5281	0.0076	0.0005	0.6468	0.0007	0.0	0.5866	0.0008	0.0
80perc_5repeat	0.8	0.2583	0.0449	0.0032	0.0	0.0	0.0	0.2519	0.5273	0.0133	0.0009	0.6462	0.0011	0.0	0.5878	0.001	0.0
70perc_10repeat	0.7	0.2786	0.0543	0.0038	0.0	0.0	0.0	0.2718	0.5276	0.0161	0.0011	0.6471	0.0015	0.0	0.586	0.0016	0.0
90perc_10repeat	0.8	0.2568	0.0435	0.0031	0.0	0.0	0.0	0.2521	0.528	0.0136	0.001	0.645	0.0011	0.0	0.5865	0.0011	0.0
70perc_5repeat	0.8	0.2591	0.0513	0.0036	0.0	0.0	0.0	0.2493	0.5266	0.014	0.001	0.6446	0.0012	0.0	0.5866	0.0013	0.0
15perc_10repeat	0.8	0.2636	0.0459	0.0032	0.0	0.0	0.0	0.2561	0.5283	0.0091	0.0006	0.6482	0.001	0.0	0.5865	0.001	0.0
50perc_10repeat	0.7	0.2727	0.0493	0.0035	0.0	0.0	0.0	0.2677	0.527	0.0137	0.001	0.6445	0.0015	0.0	0.5874	0.0014	0.0
05perc_10repeat	0.8	0.2546	0.046	0.0032	0.0	0.0	0.0	0.2467	0.5266	0.0095	0.0007	0.6453	0.0011	0.0	0.5881	0.001	0.0
80perc_10repeat	0.8	0.2654	0.049	0.0035	0.0	0.0	0.0	0.2614	0.5287	0.0138	0.001	0.647	0.0012	0.0	0.585	0.0012	0.0
40perc_2repeat	0.9	0.245	0.0442	0.0031	0.0	0.0	0.0	0.2413	0.5277	0.0093	0.0007	0.6462	0.0008	0.0	0.5881	0.0009	0.0
40perc_10repeat	0.7	0.2642	0.0502	0.0035	0.0	0.0	0.0	0.2535	0.5252	0.0136	0.001	0.6426	0.0014	0.0	0.5897	0.0015	0.0
70perc_10repeat	0.8	0.2524	0.0495	0.0035	0.0	0.0	0.0	0.2449	0.527	0.0126	0.0009	0.6437	0.0012	0.0	0.5895	0.0012	0.0
30perc_10repeat	0.7	0.2732	0.0501	0.0035	0.0	0.0	0.0	0.2713	0.5277	0.0126	0.0009	0.6436	0.0014	0.0	0.5868	0.0014	0.0
60perc_2repeat	0.9	0.2441	0.0447	0.0032	0.0	0.0	0.0	0.24	0.5277	0.0101	0.0007	0.6463	0.0009	0.0	0.5881	0.0009	0.0
05perc_5repeat	0.9	0.2422	0.0428	0.003	0.0	0.0	0.0	0.2408	0.5277	0.0067	0.0005	0.6461	0.0007	0.0	0.5879	0.0007	0.0
15perc_5repeat	0.9	0.2367	0.0447	0.0032	0.0	0.0	0.0	0.233	0.527	0.007	0.0005	0.6455	0.0007	0.0	0.5873	0.0007	0.0
100perc_2repeat	0.9	0.2402	0.0439	0.0031	0.0	0.0	0.0	0.2346	0.5269	0.0062	0.0004	0.6455	0.0007	0.0	0.5878	0.0007	0.0
100perc_5repeat	0.9	0.2438	0.0477	0.0034	0.0	0.0	0.0	0.2372	0.5275	0.0063	0.0004	0.6456	0.0007	0.0	0.5877	0.0007	0.0
90perc_2repeat	0.9	0.2369	0.0401	0.0028	0.0	0.0	0.0	0.2334	0.5263	0.0096	0.0007	0.6448	0.0006	0.0	0.5883	0.0007	0.0
100perc_10repeat	0.9	0.2419	0.0473	0.0033	0.0	0.0	0.0	0.24	0.5276	0.0063	0.0004	0.6451	0.0007	0.0	0.5878	0.0007	0.0
30perc_2repeat	0.9	0.2453	0.0461	0.0033	0.0	0.0	0.0	0.2401	0.5281	0.0085	0.0006	0.6473	0.0009	0.0	0.5873	0.0009	0.0
70perc_5repeat	0.9	0.24	0.0477	0.0034	0.0	0.0	0.0	0.2341	0.5262	0.012	0.0008	0.6448	0.0009	0.0	0.5896	0.0009	0.0
80perc_5repeat	0.9	0.2446	0.0405	0.0029	0.0	0.0	0.0	0.2433	0.5278	0.0112	0.0008	0.6463	0.0007	0.0	0.588	0.0008	0.0
90perc_5repeat	0.9	0.2468	0.0476	0.0034	0.0	0.0	0.0	0.2432	0.5278	0.0113	0.0008	0.6466	0.0007	0.0	0.5859	0.0008	0.0
50perc_2repeat	0.9	0.2433	0.0476	0.0034	0.0	0.0	0.0	0.2409	0.5279	0.0097	0.0007	0.6461	0.0008	0.0	0.5879	0.0009	0.0
70perc_2repeat	0.9	0.2532	0.0488	0.0034	0.0	0.0	0.0	0.2473	0.5278	0.0116	0.0008	0.6469	0.0008	0.0	0.5875	0.0009	0.0
80perc_2repeat	0.9	0.2406	0.0462	0.0033	0.0	0.0	0.0	0.2327	0.5278	0.0098	0.0007	0.6464	0.0008	0.0	0.5873	0.0008	0.0
60perc_10repeat	0.8	0.2586	0.0456	0.0032	0.0	0.0	0.0	0.2548	0.5271	0.0113	0.0008	0.6447	0.0011	0.0	0.588	0.0013	0.0
80perc_10repeat	0.9	0.2406	0.0454	0.0032	0.0	0.0	0.0	0.2386	0.5258	0.0109	0.0008	0.6453	0.0009	0.0	0.5886	0.0009	0.0
60perc_5repeat	0.9	0.2418	0.0456	0.0032	0.0	0.0	0.0	0.2357	0.5268	0.0102	0.0007	0.6448	0.0009	0.0	0.5882	0.0009	0.0
70perc_10repeat	0.9	0.2426	0.0432	0.0031	0.0	0.0	0.0	0.2418	0.5279	0.0101	0.0007	0.646	0.0008	0.0	0.5891	0.0009	0.0
40perc_5repeat	0.9	0.2436	0.0423	0.003	0.0	0.0	0.0	0.2401	0.5279	0.0083	0.0006	0.6449	0.0008	0.0	0.5865	0.0009	0.0
90perc_10repeat	0.9	0.2486	0.0466	0.0033	0.0	0.0	0.0	0.2424	0.5272	0.0124	0.0009	0.6475	0.0008	0.0	0.5892	0.0008	0.0
40perc_10repeat	0.9	0.2404	0.0456	0.0032	0.0	0.0	0.0	0.2342	0.527	0.0078	0.0006	0.6459	0.0008	0.0	0.589	0.0008	0.0
30perc_5repeat	0.9	0.2351	0.0425	0.003	0.0	0.0	0.0	0.233	0.5264	0.0079	0.0006	0.6439	0.0008	0.0	0.5882	0.0008	0.0
50perc_5repeat	0.9	0.2406	0.0411	0.0029	0.0	0.0	0.0	0.2361	0.5273	0.0095	0.0007	0.6452	0.0008	0.0	0.5874	0.001	0.0
30perc_10repeat	0.9	0.2391	0.0445	0.0031	0.0	0.0	0.0	0.2375	0.5276	0.0077	0.0005	0.6458	0.0008	0.0	0.5891	0.0007	0.0
05perc_10repeat	0.9	0.2483	0.047	0.0033	0.0	0.0	0.0	0.2478	0.5274	0.0073	0.0005	0.6468	0.0007	0.0	0.5875	0.0008	0.0
15perc_10repeat	0.9	0.2405	0.0469	0.0033	0.0	0.0	0.0	0.2346	0.5266	0.0075	0.0005	0.6448	0.0008	0.0	0.5886	0.0008	0.0
60perc_10repeat	0.9	0.2457	0.0456	0.0032	0.0	0.0	0.0	0.2408	0.5276	0.0087	0.0006	0.6456	0.0009	0.0	0.5879	0.0009	0.0
50perc_10repeat	0.9	0.2486	0.0465	0.0033	0.0	0.0	0.0	0.2445	0.5278	0.0088	0.0006	0.6471	0.0009	0.0	0.5861	0.0009	0.0
