Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
70perc_10repeat	0.2	0.3356	0.6106	0.0035	0.0005	0.8824	0.0068	0.0136	0.6102	0.6087	0.0074	0.0011	0.7402	0.0022	0.0	0.5602	0.0024	0.0
90perc_10repeat	0.2	0.3296	0.6083	0.0023	0.0003	0.004	0.0	0.0	0.6084	0.6082	0.009	0.0013	0.6782	0.0022	0.0	0.4678	0.0026	0.0
100perc_10repeat	0.2	0.3263	0.6083	0.0022	0.0003	0.0	0.0	0.0	0.6083	0.6082	0.0086	0.0012	0.6504	0.0023	0.0	0.4249	0.0026	0.0
5perc_10repeat	0.4	0.0818	0.9043	0.0074	0.0011	0.9388	0.8083	0.8687	0.9047	0.6076	0.0052	0.0007	0.9266	0.001	0.0	0.8746	0.0015	0.0
5perc_2repeat	0.5	0.0723	0.9155	0.0044	0.0006	0.9376	0.8408	0.8865	0.9151	0.6087	0.0046	0.0006	0.9297	0.0009	0.0	0.879	0.0012	0.0
15perc_2repeat	0.5	0.0764	0.9094	0.0063	0.0009	0.9392	0.8224	0.8769	0.9107	0.6085	0.0047	0.0007	0.9082	0.0009	0.0	0.8439	0.0012	0.0
70perc_2repeat	0.4	0.2587	0.6837	0.0397	0.0056	0.9266	0.208	0.3398	0.6684	0.6082	0.0054	0.0008	0.7916	0.0013	0.0	0.6519	0.0015	0.0
100perc_2repeat	0.4	0.3023	0.6156	0.0071	0.001	0.9616	0.0188	0.0368	0.6144	0.6078	0.0061	0.0009	0.7271	0.0012	0.0	0.5469	0.0015	0.0
30perc_2repeat	0.5	0.0864	0.896	0.0103	0.0015	0.9466	0.7789	0.8546	0.8971	0.6083	0.0047	0.0007	0.8777	0.0008	0.0	0.7902	0.0013	0.0
40perc_2repeat	0.5	0.0972	0.8821	0.0136	0.0019	0.9535	0.7361	0.8308	0.8853	0.6091	0.0049	0.0007	0.8572	0.0009	0.0	0.7566	0.0013	0.0
60perc_5repeat	0.4	0.2764	0.6614	0.0268	0.0038	0.9222	0.1478	0.2548	0.6573	0.6083	0.005	0.0007	0.7808	0.0013	0.0	0.6341	0.0015	0.0
60perc_2repeat	0.5	0.1407	0.8241	0.0341	0.0048	0.9579	0.5771	0.7203	0.8251	0.6083	0.0051	0.0007	0.8133	0.0011	0.0	0.6843	0.0012	0.0
15perc_5repeat	0.4	0.0915	0.8915	0.0109	0.0015	0.9452	0.7676	0.8472	0.8918	0.6076	0.0051	0.0007	0.9019	0.001	0.0	0.8325	0.0013	0.0
50perc_2repeat	0.5	0.1095	0.8646	0.0166	0.0023	0.9572	0.6855	0.7989	0.8659	0.6082	0.0044	0.0006	0.8344	0.0009	0.0	0.7209	0.0009	0.0
5perc_5repeat	0.5	0.0712	0.9167	0.0065	0.0009	0.9362	0.8453	0.8884	0.9163	0.6081	0.0056	0.0008	0.9271	0.0009	0.0	0.8746	0.0012	0.0
15perc_5repeat	0.5	0.0785	0.9063	0.0071	0.001	0.9413	0.8118	0.8718	0.9053	0.6087	0.0052	0.0007	0.9013	0.0009	0.0	0.8309	0.0012	0.0
90perc_5repeat	0.4	0.307	0.6097	0.0046	0.0007	0.29	0.0011	0.0023	0.6094	0.6068	0.0057	0.0008	0.7013	0.0012	0.0	0.5077	0.0016	0.0
100perc_5repeat	0.4	0.3162	0.6082	0.004	0.0006	0.0	0.0	0.0	0.609	0.6083	0.0059	0.0008	0.6764	0.0014	0.0	0.4605	0.0018	0.0
70perc_2repeat	0.5	0.1768	0.774	0.0411	0.0058	0.9543	0.4443	0.6063	0.7785	0.608	0.0038	0.0005	0.7912	0.001	0.0	0.6527	0.001	0.0
30perc_5repeat	0.5	0.0933	0.8869	0.0108	0.0015	0.951	0.7503	0.8388	0.8891	0.6083	0.0044	0.0006	0.8618	0.0009	0.0	0.7648	0.0012	0.0
40perc_5repeat	0.5	0.1105	0.8636	0.0173	0.0024	0.9558	0.6835	0.797	0.8678	0.6079	0.0051	0.0007	0.8346	0.001	0.0	0.7206	0.0013	0.0
