Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
05perc_2repeat	0.05	0.3204	0.6624	0.0535	0.0076	0.0552	0.0367	0.0441	0.6733	0.6697	0.026	0.0037	0.6692	0.0095	0.0	0.5072	0.0118	0.0
05perc_2repeat	0.4	0.3155	0.6725	0.0049	0.0007	0.012	0.0	0.0	0.672	0.6742	0.0074	0.001	0.6745	0.0019	0.0	0.5003	0.0026	0.0
100perc_2repeat	0.05	0.3137	0.6676	0.04	0.0057	0.0405	0.0188	0.0257	0.6733	0.6707	0.0209	0.003	0.6509	0.0099	0.0	0.4931	0.0115	0.0
90perc_2repeat	0.05	0.3227	0.6577	0.0616	0.0087	0.0353	0.052	0.0421	0.673	0.6693	0.0266	0.0038	0.6674	0.0103	0.0	0.4924	0.0142	0.0
60perc_5repeat	0.05	0.3163	0.6732	0.0013	0.0002	0.0086	0.0	0.0001	0.6734	0.6727	0.0256	0.0036	0.676	0.0078	0.0	0.4755	0.0137	0.0
30perc_5repeat	0.05	0.3207	0.659	0.058	0.0082	0.0363	0.0495	0.0419	0.6728	0.674	0.0287	0.0041	0.6601	0.0093	0.0	0.4915	0.0126	0.0
70perc_5repeat	0.05	0.3258	0.6602	0.0633	0.0089	0.0366	0.0388	0.0377	0.6731	0.6725	0.0288	0.0041	0.6687	0.009	0.0	0.4967	0.0132	0.0
90perc_10repeat	0.1	0.3162	0.6729	0.002	0.0003	0.0159	0.0	0.0	0.6732	0.6756	0.0183	0.0026	0.6671	0.0054	0.0	0.4902	0.0084	0.0
30perc_5repeat	0.2	0.3165	0.673	0.0027	0.0004	0.0	0.0	0.0	0.6731	0.6741	0.0109	0.0015	0.6708	0.0033	0.0	0.4946	0.0039	0.0
70perc_10repeat	0.1	0.3166	0.6732	0.0018	0.0002	0.0131	0.0	0.0001	0.6731	0.6729	0.0158	0.0022	0.6735	0.0052	0.0	0.504	0.0078	0.0
100perc_10repeat	0.05	0.3182	0.6666	0.0473	0.0067	0.0243	0.0198	0.0218	0.6734	0.6697	0.0251	0.0036	0.6584	0.0093	0.0	0.4818	0.0132	0.0
40perc_2repeat	0.2	0.3166	0.673	0.0028	0.0004	0.002	0.0	0.0	0.6734	0.6742	0.0111	0.0016	0.6736	0.0033	0.0	0.4972	0.005	0.0
15perc_2repeat	0.4	0.3138	0.6739	0.0056	0.0008	0.0	0.0	0.0	0.6727	0.6722	0.0084	0.0012	0.6729	0.0018	0.0	0.5015	0.0026	0.0
70perc_2repeat	0.2	0.316	0.6733	0.0029	0.0004	0.0183	0.0	0.0	0.6727	0.673	0.0118	0.0017	0.671	0.0033	0.0	0.4961	0.0048	0.0
60perc_2repeat	0.2	0.3156	0.6737	0.0033	0.0005	0.0077	0.0	0.0	0.6739	0.6711	0.0131	0.0019	0.6698	0.003	0.0	0.4921	0.0041	0.0
05perc_10repeat	0.1	0.3167	0.6731	0.0019	0.0003	0.011	0.0	0.0	0.6731	0.6741	0.017	0.0024	0.6724	0.0048	0.0	0.4961	0.0077	0.0
50perc_2repeat	0.2	0.3166	0.673	0.0033	0.0005	0.007	0.0	0.0	0.6723	0.674	0.0132	0.0019	0.6754	0.0035	0.0	0.5026	0.0048	0.0
15perc_2repeat	0.05	0.3164	0.6729	0.0013	0.0002	0.0085	0.0	0.0	0.6731	0.6782	0.0237	0.0034	0.6763	0.0082	0.0	0.4691	0.0138	0.0
30perc_2repeat	0.4	0.3138	0.6742	0.0038	0.0005	0.0	0.0	0.0	0.6737	0.6718	0.0057	0.0008	0.6726	0.0016	0.0	0.5	0.0021	0.0
40perc_2repeat	0.4	0.3146	0.6735	0.0052	0.0007	0.0	0.0	0.0	0.6741	0.6728	0.0078	0.0011	0.6738	0.0017	0.0	0.4985	0.0028	0.0
50perc_2repeat	0.4	0.3151	0.6727	0.0046	0.0006	0.0	0.0	0.0	0.6726	0.674	0.0069	0.001	0.673	0.0017	0.0	0.5015	0.0024	0.0
90perc_2repeat	0.2	0.3167	0.6731	0.0027	0.0004	0.004	0.0	0.0	0.6729	0.6738	0.0109	0.0015	0.6755	0.0028	0.0	0.5012	0.0044	0.0
60perc_2repeat	0.4	0.3159	0.6724	0.0055	0.0008	0.002	0.0	0.0	0.673	0.6745	0.0082	0.0012	0.674	0.0022	0.0	0.4969	0.0028	0.0
40perc_5repeat	0.2	0.3159	0.6737	0.0027	0.0004	0.0077	0.0	0.0	0.6737	0.6713	0.0109	0.0015	0.6757	0.0032	0.0	0.5068	0.0053	0.0
100perc_2repeat	0.2	0.3156	0.6738	0.0031	0.0004	0.0	0.0	0.0	0.6743	0.6708	0.0123	0.0017	0.6703	0.0029	0.0	0.4941	0.0042	0.0
50perc_5repeat	0.2	0.3159	0.6734	0.0028	0.0004	0.0	0.0	0.0	0.6738	0.6724	0.0112	0.0016	0.6705	0.0034	0.0	0.4984	0.0044	0.0
60perc_5repeat	0.2	0.3173	0.6727	0.0035	0.0005	0.0	0.0	0.0	0.6723	0.6754	0.0142	0.002	0.6779	0.0033	0.0	0.5001	0.0034	0.0
