Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
70perc_5repeat	0.1	0.3399	0.524	0.1503	0.0213	0.4728	0.9846	0.6388	0.4211	0.4821	0.0059	0.0008	0.6052	0.0026	0.0	0.6438	0.0023	0.0
40perc_2repeat	0.05	0.3211	0.613	0.0632	0.0089	0.8168	0.0798	0.1455	0.6114	0.551	0.0131	0.0018	0.6857	0.0053	0.0	0.6078	0.0065	0.0
05perc_2repeat	0.05	0.334	0.6465	0.0733	0.0104	0.8857	0.113	0.2004	0.6144	0.5986	0.0172	0.0024	0.8877	0.0047	0.0	0.8229	0.0077	0.0
50perc_5repeat	0.05	0.2626	0.6149	0.0796	0.0113	0.7175	0.1713	0.2766	0.6102	0.5181	0.0074	0.001	0.5855	0.0038	0.0	0.5471	0.005	0.0
05perc_5repeat	0.05	0.3457	0.6354	0.0606	0.0086	0.8705	0.0942	0.1699	0.6134	0.6014	0.0184	0.0026	0.8863	0.0038	0.0	0.8098	0.0065	0.0
15perc_5repeat	0.05	0.3347	0.6334	0.0695	0.0098	0.8297	0.0751	0.1377	0.6115	0.5769	0.0183	0.0026	0.7891	0.0048	0.0	0.6625	0.0093	0.0
60perc_5repeat	0.05	0.2849	0.5749	0.1282	0.0181	0.5981	0.495	0.5417	0.6135	0.5009	0.0096	0.0014	0.5825	0.0041	0.0	0.5802	0.0039	0.0
50perc_5repeat	0.1	0.2539	0.6276	0.0386	0.0055	0.8398	0.0694	0.1282	0.6168	0.5185	0.0053	0.0007	0.5957	0.0023	0.0	0.5487	0.0021	0.0
100perc_10repeat	0.05	0.3527	0.623	0.1674	0.0237	0.5422	0.9712	0.6959	0.6561	0.411	0.015	0.0021	0.9099	0.0069	0.0	0.9435	0.0044	0.0
50perc_10repeat	0.05	0.2487	0.5948	0.0738	0.0104	0.5459	0.2561	0.3486	0.609	0.5108	0.0062	0.0009	0.5473	0.003	0.0	0.524	0.0037	0.0
40perc_10repeat	0.05	0.2724	0.6028	0.0366	0.0052	0.6485	0.0444	0.0831	0.6089	0.5287	0.008	0.0011	0.5833	0.0033	0.0	0.5154	0.0042	0.0
30perc_2repeat	0.2	0.3035	0.6326	0.0227	0.0032	0.8993	0.0685	0.1273	0.6259	0.5652	0.0068	0.001	0.7296	0.0019	0.0	0.6274	0.0026	0.0
05perc_2repeat	0.2	0.1768	0.7966	0.0674	0.0095	0.9533	0.5062	0.6613	0.8217	0.6022	0.0077	0.0011	0.8953	0.002	0.0	0.8295	0.0027	0.0
40perc_2repeat	0.2	0.2865	0.6317	0.0153	0.0022	0.9014	0.0665	0.1238	0.6272	0.551	0.0059	0.0008	0.6874	0.0016	0.0	0.6034	0.0023	0.0
90perc_2repeat	0.1	0.1081	0.8645	0.017	0.0024	0.7727	0.9313	0.8446	0.8701	0.4787	0.0044	0.0006	0.8106	0.0032	0.0	0.8301	0.003	0.0
15perc_2repeat	0.2	0.3033	0.6565	0.0586	0.0083	0.9119	0.1335	0.2329	0.6349	0.5878	0.0094	0.0013	0.8199	0.0016	0.0	0.7176	0.0031	0.0
05perc_10repeat	0.1	0.3298	0.647	0.0638	0.009	0.9055	0.1061	0.1899	0.621	0.5977	0.0133	0.0019	0.883	0.0021	0.0	0.8009	0.0045	0.0
100perc_2repeat	0.1	0.1095	0.8698	0.0108	0.0015	0.7856	0.9207	0.8478	0.8724	0.4642	0.004	0.0006	0.9157	0.0044	0.0	0.9273	0.0041	0.0
50perc_2repeat	0.2	0.2551	0.662	0.0667	0.0094	0.9123	0.1492	0.2564	0.6339	0.5351	0.006	0.0008	0.6707	0.0015	0.0	0.6043	0.002	0.0
15perc_10repeat	0.1	0.3417	0.6168	0.007	0.001	0.8885	0.024	0.0468	0.6151	0.5783	0.0115	0.0016	0.7739	0.003	0.0	0.6608	0.0041	0.0
90perc_5repeat	0.1	0.2736	0.676	0.1358	0.0192	0.5697	0.9798	0.7205	0.7073	0.4461	0.0072	0.001	0.7663	0.0038	0.0	0.82	0.0028	0.0
100perc_5repeat	0.1	0.1538	0.8245	0.0301	0.0043	0.7077	0.952	0.8118	0.8279	0.4276	0.0097	0.0014	0.917	0.0036	0.0	0.9422	0.003	0.0
05perc_5repeat	0.2	0.2052	0.7648	0.0754	0.0107	0.949	0.4205	0.5828	0.792	0.6	0.0097	0.0014	0.8855	0.0018	0.0	0.8108	0.0027	0.0
15perc_5repeat	0.2	0.2856	0.6675	0.0651	0.0092	0.9165	0.1598	0.2721	0.635	0.579	0.0072	0.001	0.7835	0.0019	0.0	0.6881	0.0032	0.0
30perc_5repeat	0.2	0.2926	0.6211	0.0079	0.0011	0.8955	0.0369	0.0709	0.6199	0.5543	0.0047	0.0007	0.6718	0.0017	0.0	0.5713	0.0025	0.0
70perc_10repeat	0.1	0.4067	0.429	0.0982	0.0139	0.416	0.9926	0.5863	0.4043	0.4703	0.004	0.0006	0.5677	0.0027	0.0	0.6269	0.0024	0.0
90perc_10repeat	0.1	0.3919	0.552	0.1447	0.0205	0.4839	0.9897	0.65	0.5064	0.4325	0.0087	0.0012	0.7437	0.003	0.0	0.8146	0.0026	0.0
100perc_10repeat	0.1	0.196	0.7802	0.0531	0.0075	0.6539	0.9654	0.7797	0.7882	0.4108	0.0114	0.0016	0.9043	0.0034	0.0	0.9391	0.0026	0.0
50perc_5repeat	0.2	0.2087	0.6832	0.071	0.01	0.8958	0.2144	0.346	0.647	0.5167	0.004	0.0006	0.586	0.0014	0.0	0.5523	0.0012	0.0
40perc_5repeat	0.2	0.2635	0.6196	0.0079	0.0011	0.8857	0.0339	0.0653	0.6179	0.5363	0.0053	0.0007	0.6189	0.0016	0.0	0.5438	0.0017	0.0
15perc_10repeat	0.2	0.3117	0.6385	0.0439	0.0062	0.8966	0.0853	0.1557	0.6277	0.5798	0.0069	0.001	0.7719	0.0016	0.0	0.6612	0.0031	0.0
05perc_10repeat	0.2	0.2067	0.763	0.0754	0.0107	0.9505	0.4139	0.5766	0.7873	0.5974	0.0074	0.0011	0.8797	0.0019	0.0	0.8046	0.0026	0.0
40perc_10repeat	0.2	0.2462	0.6159	0.0068	0.001	0.8889	0.0215	0.0419	0.6137	0.5291	0.0036	0.0005	0.5826	0.0011	0.0	0.5189	0.0013	0.0
30perc_10repeat	0.2	0.2809	0.6208	0.0231	0.0033	0.9015	0.0359	0.069	0.6159	0.5495	0.0058	0.0008	0.6448	0.0018	0.0	0.547	0.0026	0.0
60perc_2repeat	0.2	0.1726	0.7716	0.0946	0.0134	0.9364	0.4458	0.6041	0.8076	0.5224	0.0048	0.0007	0.6695	0.0012	0.0	0.6313	0.0018	0.0
50perc_10repeat	0.2	0.2104	0.6639	0.0471	0.0067	0.8102	0.1834	0.2991	0.6478	0.5108	0.0032	0.0005	0.5506	0.001	0.0	0.5268	0.001	0.0
70perc_2repeat	0.2	0.0865	0.9022	0.0071	0.001	0.905	0.8398	0.8712	0.9042	0.5065	0.0039	0.0006	0.6899	0.0013	0.0	0.6792	0.0015	0.0
60perc_5repeat	0.2	0.135	0.8634	0.0435	0.0062	0.8309	0.8378	0.8343	0.8785	0.5003	0.0036	0.0005	0.585	0.0012	0.0	0.586	0.0013	0.0
