Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
15perc_2repeat	0.2	0.335	0.5075	0.0395	0.0028	0.4969	0.7731	0.605	0.5118	0.5178	0.0358	0.0025	0.5933	0.0044	0.0	0.5493	0.004	0.0
30perc_10repeat	0.2	0.2942	0.5012	0.0354	0.0025	0.4905	0.7398	0.5899	0.4986	0.5112	0.0227	0.0016	0.539	0.0027	0.0	0.5072	0.0025	0.0
30perc_2repeat	0.1	0.367	0.4948	0.0272	0.0019	0.4869	0.6772	0.5665	0.4838	0.5128	0.0467	0.0033	0.5531	0.0074	0.0	0.5221	0.0075	0.0
30perc_5repeat	0.1	0.3506	0.4953	0.0286	0.002	0.4866	0.6801	0.5673	0.4811	0.5123	0.0367	0.0026	0.5385	0.0056	0.0	0.5117	0.0063	0.0
5perc_2repeat	0.1	0.4016	0.4942	0.0282	0.002	0.4704	0.7081	0.5653	0.481	0.5235	0.0561	0.004	0.6093	0.0091	0.0	0.56	0.0105	0.0
5perc_10repeat	0.1	0.3966	0.4952	0.0292	0.0021	0.4718	0.6958	0.5623	0.4806	0.5224	0.0565	0.004	0.6034	0.0088	0.0	0.5533	0.01	0.0
80perc_2repeat	0.1	0.3696	0.4825	0.0178	0.0013	0.4754	0.8858	0.6187	0.4767	0.4968	0.0253	0.0018	0.5608	0.0061	0.0	0.5623	0.0062	0.0
70perc_5repeat	0.1	0.3439	0.4853	0.021	0.0015	0.4767	0.8607	0.6136	0.4771	0.4956	0.0238	0.0017	0.5272	0.0045	0.0	0.5368	0.0047	0.0
90perc_10repeat	0.1	0.3894	0.4875	0.0232	0.0016	0.4795	0.8711	0.6185	0.4781	0.4841	0.0374	0.0026	0.5466	0.0068	0.0	0.5835	0.0067	0.0
90perc_5repeat	0.05	0.4175	0.4864	0.0207	0.0015	0.4779	0.8004	0.5984	0.4771	0.4873	0.0426	0.003	0.5414	0.012	0.0	0.5803	0.0128	0.0
90perc_10repeat	0.05	0.4221	0.4873	0.021	0.0015	0.4756	0.7853	0.5924	0.4771	0.4804	0.0548	0.0039	0.5036	0.0127	0.0	0.5667	0.0134	0.0
90perc_2repeat	0.05	0.4089	0.4834	0.0168	0.0012	0.474	0.8253	0.6022	0.4771	0.4941	0.0318	0.0023	0.5553	0.0124	0.0	0.5705	0.0124	0.0
50perc_5repeat	0.05	0.361	0.4946	0.0239	0.0017	0.4814	0.6302	0.5459	0.4907	0.5056	0.0395	0.0028	0.5092	0.0081	0.0	0.4818	0.0091	0.0
60perc_2repeat	0.05	0.387	0.4918	0.0237	0.0017	0.4822	0.7091	0.574	0.48	0.5031	0.0461	0.0033	0.537	0.0105	0.0	0.5126	0.0111	0.0
40perc_10repeat	0.05	0.3464	0.494	0.0239	0.0017	0.4822	0.652	0.5544	0.485	0.5065	0.033	0.0023	0.5063	0.0073	0.0	0.4744	0.0076	0.0
15perc_2repeat	0.05	0.4162	0.4952	0.0252	0.0018	0.4384	0.6102	0.5102	0.4864	0.5245	0.0763	0.0054	0.5744	0.0155	0.0	0.4944	0.0159	0.0
60perc_5repeat	0.2	0.3049	0.4862	0.0255	0.0018	0.4784	0.9049	0.6259	0.4783	0.5	0.0156	0.0011	0.5238	0.0021	0.0	0.5235	0.0023	0.0
70perc_2repeat	0.2	0.3286	0.4904	0.0291	0.0021	0.4821	0.9175	0.6321	0.4807	0.502	0.0185	0.0013	0.5529	0.0026	0.0	0.5482	0.0028	0.0
80perc_2repeat	0.2	0.3478	0.4855	0.0239	0.0017	0.4788	0.9474	0.6361	0.4801	0.4994	0.0187	0.0013	0.5627	0.003	0.0	0.5647	0.0032	0.0
5perc_2repeat	0.25	0.3408	0.5175	0.0453	0.0032	0.5046	0.7903	0.6159	0.5157	0.5232	0.0327	0.0023	0.6268	0.0039	0.0	0.5739	0.0044	0.0
70perc_5repeat	0.2	0.3218	0.4855	0.0252	0.0018	0.4781	0.9403	0.6339	0.4775	0.4958	0.0162	0.0011	0.5246	0.0023	0.0	0.5363	0.0022	0.0
90perc_2repeat	0.2	0.3784	0.4811	0.0159	0.0011	0.4758	0.9758	0.6397	0.4794	0.495	0.0154	0.0011	0.5824	0.0029	0.0	0.5918	0.0034	0.0
90perc_5repeat	0.2	0.3865	0.4824	0.0196	0.0014	0.4768	0.9639	0.638	0.4783	0.4883	0.0222	0.0016	0.5662	0.0031	0.0	0.593	0.0035	0.0
