Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
50perc_5repeat	0.1	0.3263	0.501	0.0307	0.0022	0.3957	0.4377	0.4156	0.5163	0.5044	0.025	0.0018	0.518	0.0045	0.0	0.5054	0.0044	0.0
50perc_2repeat	0.1	0.3616	0.5033	0.0305	0.0022	0.3882	0.4221	0.4044	0.5179	0.5077	0.0353	0.0025	0.5446	0.0059	0.0	0.5291	0.0059	0.0
05_perc_5repeat	0.1	0.4202	0.503	0.0286	0.002	0.3488	0.3961	0.371	0.5179	0.5238	0.0545	0.0039	0.6066	0.0088	0.0	0.5554	0.0099	0.0
50perc_5repeat	0.2	0.2924	0.5116	0.0367	0.0026	0.4514	0.4016	0.425	0.5219	0.504	0.0194	0.0014	0.5253	0.0024	0.0	0.5094	0.0023	0.0
90perc_5repeat	0.1	0.3874	0.4999	0.0299	0.0021	0.4654	0.5938	0.5218	0.4839	0.4878	0.0331	0.0023	0.5613	0.0066	0.0	0.5846	0.007	0.0
30perc_2repeat	0.05	0.3979	0.5025	0.0268	0.0019	0.3134	0.4055	0.3535	0.5178	0.5155	0.0636	0.0045	0.5408	0.0121	0.0	0.4715	0.0134	0.0
100perc_2repeat	0.05	0.409	0.496	0.0241	0.0017	0.481	0.5916	0.5306	0.4863	0.4902	0.029	0.0021	0.5898	0.0144	0.0	0.6106	0.015	0.0
40perc_2repeat	0.05	0.397	0.501	0.0267	0.0019	0.3235	0.4312	0.3697	0.5161	0.509	0.0591	0.0042	0.528	0.0127	0.0	0.4834	0.0126	0.0
50perc_2repeat	0.05	0.3887	0.4984	0.027	0.0019	0.3449	0.4491	0.3902	0.5002	0.5051	0.0499	0.0035	0.526	0.0108	0.0	0.5067	0.0109	0.0
100perc_10repeat	0.1	0.4235	0.5003	0.03	0.0021	0.4704	0.5915	0.524	0.4841	0.4796	0.0485	0.0034	0.5869	0.0099	0.0	0.6257	0.0094	0.0
30perc_10repeat	0.1	0.3552	0.5006	0.0303	0.0021	0.3507	0.436	0.3887	0.5157	0.5108	0.0321	0.0023	0.5319	0.005	0.0	0.5084	0.0051	0.0
05_perc_2repeat	0.05	0.4242	0.5044	0.0257	0.0018	0.2906	0.3656	0.3238	0.52	0.5285	0.0846	0.006	0.5861	0.0174	0.0	0.4798	0.0183	0.0
40perc_5repeat	0.05	0.3693	0.5053	0.026	0.0018	0.3003	0.354	0.3249	0.5212	0.512	0.0445	0.0031	0.5224	0.0088	0.0	0.4687	0.0089	0.0
80perc_10repeat	0.1	0.3643	0.5006	0.0296	0.0021	0.4569	0.5875	0.514	0.4838	0.4906	0.0302	0.0021	0.5291	0.005	0.0	0.5527	0.0053	0.0
60perc_10repeat	0.1	0.2994	0.4999	0.0305	0.0022	0.4496	0.5484	0.4941	0.4864	0.4997	0.0171	0.0012	0.5072	0.0032	0.0	0.5119	0.0034	0.0
70perc_10repeat	0.1	0.3254	0.5018	0.031	0.0022	0.4519	0.5496	0.496	0.4856	0.4942	0.0248	0.0018	0.5154	0.0039	0.0	0.5252	0.0038	0.0
30perc_5repeat	0.05	0.3966	0.5032	0.0265	0.0019	0.2702	0.3992	0.3222	0.5195	0.5173	0.0576	0.0041	0.5313	0.0113	0.0	0.4763	0.0108	0.0
60perc_5repeat	0.05	0.3525	0.5023	0.027	0.0019	0.395	0.4472	0.4195	0.5147	0.5012	0.0312	0.0022	0.5157	0.0079	0.0	0.502	0.0079	0.0
100perc_5repeat	0.05	0.4302	0.4963	0.0249	0.0018	0.4475	0.6039	0.5141	0.4836	0.4803	0.058	0.0041	0.5633	0.0169	0.0	0.6122	0.0177	0.0
15perc_5repeat	0.05	0.42	0.5039	0.0262	0.0019	0.2867	0.3677	0.3222	0.5212	0.5254	0.0709	0.005	0.5607	0.0156	0.0	0.4618	0.0159	0.0
15perc_10repeat	0.1	0.397	0.5027	0.0287	0.002	0.3447	0.3937	0.3676	0.5179	0.5196	0.0445	0.0031	0.5729	0.0071	0.0	0.5271	0.0077	0.0
100perc_10repeat	0.05	0.4377	0.4961	0.0253	0.0018	0.4405	0.6059	0.5102	0.4824	0.4759	0.0712	0.005	0.5377	0.019	0.0	0.6069	0.0196	0.0
70perc_10repeat	0.05	0.3564	0.4968	0.027	0.0019	0.424	0.5651	0.4845	0.4802	0.4933	0.032	0.0023	0.4841	0.0073	0.0	0.5146	0.0073	0.0
05_perc_10repeat	0.05	0.4327	0.5021	0.0259	0.0018	0.293	0.4031	0.3393	0.5174	0.5278	0.0828	0.0059	0.5798	0.0198	0.0	0.4678	0.0208	0.0
15perc_10repeat	0.05	0.418	0.5028	0.0274	0.0019	0.2686	0.3935	0.3193	0.5212	0.5203	0.0679	0.0048	0.5632	0.0153	0.0	0.4645	0.0161	0.0
60perc_10repeat	0.05	0.3373	0.4999	0.028	0.002	0.4012	0.5101	0.4492	0.49	0.4975	0.0268	0.0019	0.5056	0.0062	0.0	0.5047	0.0064	0.0
50perc_10repeat	0.05	0.3373	0.5008	0.0279	0.002	0.4076	0.4612	0.4328	0.5122	0.5033	0.0283	0.002	0.5088	0.0068	0.0	0.504	0.0068	0.0
50perc_10repeat	0.2	0.2761	0.5065	0.0354	0.0025	0.4748	0.4465	0.4602	0.5157	0.5018	0.0127	0.0009	0.5123	0.0019	0.0	0.5059	0.0017	0.0
40perc_10repeat	0.1	0.319	0.503	0.0308	0.0022	0.3864	0.4148	0.4001	0.5179	0.5056	0.0245	0.0017	0.5157	0.0039	0.0	0.5035	0.0037	0.0
80perc_5repeat	0.1	0.3556	0.5021	0.0305	0.0022	0.4852	0.5652	0.5221	0.4871	0.4924	0.0247	0.0017	0.5391	0.0052	0.0	0.556	0.0055	0.0
15perc_2repeat	0.2	0.3699	0.5182	0.0375	0.0027	0.4165	0.3119	0.3567	0.5222	0.5193	0.0368	0.0026	0.5946	0.0046	0.0	0.5459	0.0042	0.0
80perc_2repeat	0.1	0.3652	0.5007	0.0288	0.002	0.4821	0.5356	0.5075	0.4884	0.4981	0.0269	0.0019	0.5609	0.0056	0.0	0.5628	0.0059	0.0
30perc_10repeat	0.2	0.3105	0.5128	0.0354	0.0025	0.403	0.3257	0.3603	0.5209	0.5092	0.0228	0.0016	0.5361	0.0027	0.0	0.5097	0.0027	0.0
70perc_5repeat	0.1	0.3344	0.4997	0.0309	0.0022	0.4639	0.5478	0.5024	0.4839	0.496	0.0246	0.0017	0.5265	0.0044	0.0	0.5376	0.0043	0.0
30perc_2repeat	0.1	0.3921	0.5031	0.0289	0.002	0.3445	0.4069	0.3731	0.5179	0.517	0.0454	0.0032	0.5645	0.0074	0.0	0.5215	0.0077	0.0
30perc_5repeat	0.1	0.3608	0.5018	0.0294	0.0021	0.3367	0.4098	0.3697	0.5179	0.5129	0.0351	0.0025	0.5355	0.0057	0.0	0.5056	0.0057	0.0
05_perc_2repeat	0.1	0.4194	0.5041	0.0282	0.002	0.3462	0.3815	0.363	0.5193	0.5212	0.0567	0.004	0.6043	0.0092	0.0	0.558	0.0103	0.0
90perc_10repeat	0.1	0.3992	0.5011	0.029	0.0021	0.464	0.5705	0.5117	0.4844	0.4851	0.0402	0.0028	0.5544	0.0069	0.0	0.5824	0.007	0.0
