Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
50perc_2repeat	0.2	0.3838	0.5176	0.0307	0.0022	0.3625	0.2328	0.2835	0.5222	0.5301	0.0356	0.0025	0.6088	0.0041	0.0	0.5369	0.0049	0.0
50perc_5repeat	0.2	0.3789	0.5137	0.0349	0.0025	0.3817	0.3194	0.3478	0.5217	0.5226	0.0404	0.0029	0.5937	0.0045	0.0	0.5393	0.0046	0.0
40perc_10repeat	0.2	0.3797	0.5136	0.0349	0.0025	0.3766	0.2922	0.3291	0.5202	0.5299	0.0407	0.0029	0.5971	0.0048	0.0	0.5347	0.0051	0.0
05perc_2repeat	0.25	0.3903	0.5211	0.0366	0.0026	0.5059	0.2333	0.3193	0.5209	0.5335	0.0372	0.0026	0.6395	0.0045	0.0	0.5718	0.0045	0.0
15perc_2repeat	0.25	0.3925	0.5203	0.0364	0.0026	0.5036	0.2524	0.3363	0.5236	0.5279	0.0395	0.0028	0.6354	0.0043	0.0	0.5765	0.0046	0.0
05perc_5repeat	0.25	0.3872	0.5248	0.035	0.0025	0.5117	0.2269	0.3144	0.5237	0.531	0.0345	0.0024	0.6414	0.0041	0.0	0.5774	0.0046	0.0
30perc_2repeat	0.25	0.3811	0.5201	0.038	0.0027	0.4577	0.2584	0.3303	0.5221	0.529	0.0374	0.0026	0.6198	0.0044	0.0	0.5549	0.0042	0.0
40perc_2repeat	0.25	0.3714	0.521	0.0369	0.0026	0.4677	0.2337	0.3117	0.5228	0.5274	0.0341	0.0024	0.6096	0.0039	0.0	0.5511	0.0043	0.0
15perc_5repeat	0.25	0.3878	0.5207	0.0352	0.0025	0.5086	0.2467	0.3322	0.5234	0.5298	0.0341	0.0024	0.6333	0.0043	0.0	0.5674	0.0042	0.0
60perc_2repeat	0.2	0.3781	0.5082	0.0328	0.0023	0.3723	0.3466	0.3589	0.5192	0.5247	0.0423	0.003	0.59	0.0047	0.0	0.5338	0.005	0.0
50perc_2repeat	0.25	0.3722	0.5195	0.0348	0.0025	0.4233	0.2491	0.3137	0.5221	0.5289	0.0328	0.0023	0.6037	0.004	0.0	0.5397	0.0043	0.0
30perc_5repeat	0.25	0.3799	0.5192	0.0366	0.0026	0.4468	0.2613	0.3297	0.5226	0.5259	0.0359	0.0025	0.6145	0.0037	0.0	0.553	0.004	0.0
60perc_2repeat	0.25	0.3678	0.5185	0.0384	0.0027	0.4247	0.2934	0.347	0.5223	0.5257	0.035	0.0025	0.5965	0.0041	0.0	0.5443	0.0039	0.0
70perc_2repeat	0.25	0.3554	0.5184	0.0379	0.0027	0.402	0.2838	0.3327	0.5225	0.526	0.0318	0.0022	0.5856	0.0041	0.0	0.5299	0.0037	0.0
40perc_5repeat	0.25	0.3698	0.523	0.0334	0.0024	0.4258	0.218	0.2883	0.5243	0.5302	0.0314	0.0022	0.6092	0.0036	0.0	0.5386	0.004	0.0
70perc_2repeat	0.2	0.3777	0.5137	0.0323	0.0023	0.3577	0.2703	0.3079	0.5212	0.5264	0.0419	0.003	0.5943	0.0043	0.0	0.523	0.0053	0.0
80perc_2repeat	0.25	0.3563	0.5166	0.0363	0.0026	0.3746	0.2749	0.3171	0.5216	0.5245	0.033	0.0023	0.5774	0.0036	0.0	0.5179	0.0041	0.0
50perc_5repeat	0.25	0.3567	0.5208	0.04	0.0028	0.4234	0.2874	0.3424	0.5229	0.5225	0.034	0.0024	0.591	0.0036	0.0	0.5368	0.0038	0.0
05perc_10repeat	0.25	0.3807	0.5271	0.0394	0.0028	0.5655	0.2522	0.3489	0.5291	0.5231	0.0348	0.0025	0.6355	0.0043	0.0	0.5859	0.0043	0.0
60perc_5repeat	0.25	0.3585	0.5193	0.0371	0.0026	0.3434	0.2482	0.2881	0.5209	0.5282	0.0353	0.0025	0.5868	0.0039	0.0	0.5214	0.0038	0.0
80perc_2repeat	0.2	0.3721	0.5162	0.0362	0.0026	0.3305	0.2684	0.2962	0.519	0.5304	0.0455	0.0032	0.5864	0.0045	0.0	0.5179	0.0046	0.0
90perc_2repeat	0.2	0.3598	0.5145	0.029	0.002	0.2859	0.2496	0.2665	0.5204	0.5327	0.0348	0.0025	0.5732	0.0041	0.0	0.5024	0.0047	0.0
60perc_5repeat	0.2	0.366	0.5157	0.0327	0.0023	0.3437	0.2713	0.3033	0.5213	0.5277	0.039	0.0028	0.5862	0.0043	0.0	0.5265	0.0044	0.0
70perc_5repeat	0.25	0.3506	0.5203	0.0386	0.0027	0.3603	0.2449	0.2916	0.5226	0.5266	0.0367	0.0026	0.5728	0.0039	0.0	0.511	0.0036	0.0
15perc_10repeat	0.25	0.384	0.5191	0.0389	0.0028	0.4748	0.2837	0.3552	0.5224	0.5258	0.0374	0.0026	0.6211	0.0041	0.0	0.5638	0.0041	0.0
80perc_5repeat	0.25	0.3457	0.5183	0.0327	0.0023	0.3092	0.2245	0.2601	0.522	0.5305	0.0318	0.0022	0.572	0.0032	0.0	0.5058	0.0034	0.0
30perc_10repeat	0.25	0.3741	0.5185	0.0364	0.0026	0.4677	0.2804	0.3506	0.519	0.5282	0.0356	0.0025	0.611	0.0038	0.0	0.5547	0.0038	0.0
100perc_2repeat	0.2	0.3676	0.5063	0.0323	0.0023	0.2997	0.3241	0.3114	0.5181	0.5247	0.0406	0.0029	0.5602	0.0046	0.0	0.5086	0.0048	0.0
70perc_5repeat	0.2	0.3601	0.5137	0.0375	0.0027	0.3475	0.3218	0.3342	0.5202	0.5255	0.0426	0.003	0.5739	0.004	0.0	0.5197	0.0046	0.0
40perc_10repeat	0.25	0.3737	0.5144	0.0356	0.0025	0.3852	0.2764	0.3219	0.5204	0.5277	0.0379	0.0027	0.5999	0.0038	0.0	0.539	0.004	0.0
90perc_5repeat	0.2	0.3514	0.5107	0.0338	0.0024	0.2794	0.3134	0.2954	0.5202	0.5241	0.0414	0.0029	0.5554	0.0042	0.0	0.4964	0.0044	0.0
80perc_5repeat	0.2	0.3601	0.5151	0.0328	0.0023	0.2765	0.2289	0.2505	0.5202	0.5315	0.0422	0.003	0.5698	0.0043	0.0	0.4963	0.0041	0.0
50perc_10repeat	0.25	0.3557	0.521	0.0389	0.0028	0.4299	0.2757	0.336	0.5226	0.5246	0.0322	0.0023	0.5874	0.0034	0.0	0.5329	0.0036	0.0
60perc_10repeat	0.25	0.3585	0.5237	0.0371	0.0026	0.3483	0.1943	0.2494	0.5226	0.5332	0.0352	0.0025	0.5854	0.0036	0.0	0.5131	0.0037	0.0
50perc_10repeat	0.2	0.375	0.513	0.0327	0.0023	0.3406	0.2768	0.3054	0.5203	0.5278	0.0417	0.0029	0.589	0.0046	0.0	0.5248	0.0042	0.0
60perc_10repeat	0.2	0.363	0.5146	0.0326	0.0023	0.3365	0.254	0.2895	0.5222	0.5251	0.0383	0.0027	0.5774	0.0041	0.0	0.5165	0.0043	0.0
70perc_10repeat	0.25	0.3413	0.5198	0.0353	0.0025	0.3255	0.2155	0.2593	0.5232	0.5288	0.0341	0.0024	0.5697	0.0033	0.0	0.5074	0.0033	0.0
100perc_5repeat	0.2	0.3481	0.5107	0.0319	0.0023	0.2626	0.2801	0.271	0.5202	0.5279	0.0421	0.003	0.5511	0.004	0.0	0.4845	0.0044	0.0
80perc_10repeat	0.25	0.347	0.5143	0.0334	0.0024	0.2636	0.2289	0.245	0.5184	0.532	0.0357	0.0025	0.5637	0.0033	0.0	0.4926	0.0035	0.0
80perc_10repeat	0.2	0.3527	0.5118	0.032	0.0023	0.2869	0.2642	0.2751	0.5202	0.5277	0.0394	0.0028	0.5607	0.0041	0.0	0.4965	0.0041	0.0
70perc_10repeat	0.2	0.3598	0.516	0.0319	0.0023	0.2922	0.225	0.2542	0.5204	0.5325	0.0385	0.0027	0.5743	0.004	0.0	0.5036	0.004	0.0
90perc_10repeat	0.2	0.3398	0.518	0.0263	0.0019	0.2393	0.1733	0.201	0.5222	0.5333	0.0377	0.0027	0.5602	0.0033	0.0	0.4753	0.0035	0.0
100perc_10repeat	0.2	0.3345	0.5065	0.0322	0.0023	0.2674	0.3237	0.2929	0.5181	0.524	0.0398	0.0028	0.5338	0.0039	0.0	0.4803	0.0038	0.0
90perc_2repeat	0.25	0.3587	0.513	0.0368	0.0026	0.3656	0.2962	0.3272	0.5183	0.5259	0.0409	0.0029	0.5741	0.004	0.0	0.5192	0.004	0.0
90perc_5repeat	0.25	0.3407	0.5181	0.0359	0.0025	0.2758	0.2233	0.2468	0.5224	0.5272	0.0356	0.0025	0.5607	0.0033	0.0	0.4923	0.0034	0.0
100perc_2repeat	0.25	0.3454	0.5189	0.0334	0.0024	0.3025	0.1978	0.2391	0.5219	0.5325	0.0346	0.0024	0.5731	0.0036	0.0	0.4948	0.0037	0.0
100perc_5repeat	0.25	0.3333	0.5158	0.0311	0.0022	0.2391	0.2188	0.2285	0.5204	0.5291	0.0342	0.0024	0.5521	0.0032	0.0	0.4796	0.0035	0.0
90perc_10repeat	0.25	0.3373	0.5119	0.0329	0.0023	0.2545	0.2392	0.2466	0.5204	0.529	0.0357	0.0025	0.5529	0.0034	0.0	0.4843	0.0034	0.0
05perc_2repeat	0.3	0.3801	0.5272	0.0388	0.0027	0.5592	0.2635	0.3582	0.5271	0.5264	0.0303	0.0021	0.6422	0.0037	0.0	0.5852	0.0038	0.0
15perc_2repeat	0.3	0.3694	0.5286	0.045	0.0032	0.5338	0.2491	0.3397	0.5248	0.5241	0.032	0.0023	0.6223	0.0039	0.0	0.5705	0.0037	0.0
30perc_2repeat	0.3	0.362	0.5299	0.0407	0.0029	0.4993	0.2404	0.3245	0.5264	0.5265	0.0304	0.0022	0.617	0.0035	0.0	0.5606	0.0036	0.0
