Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
50perc_2repeat	0.4	0.3158	0.6725	0.0046	0.0007	0.0	0.0	0.0	0.6723	0.6742	0.0069	0.001	0.6633	0.0014	0.0	0.4534	0.002	0.0
70perc_5repeat	0.2	0.3161	0.6726	0.0025	0.0004	0.0	0.0	0.0	0.6729	0.6756	0.01	0.0014	0.6525	0.0022	0.0	0.4209	0.0028	0.0
60perc_2repeat	0.4	0.3153	0.6732	0.0047	0.0007	0.0	0.0	0.0	0.6727	0.6733	0.007	0.001	0.6613	0.0016	0.0	0.4438	0.0021	0.0
70perc_2repeat	0.4	0.3143	0.674	0.0042	0.0006	0.0	0.0	0.0	0.6741	0.6721	0.0063	0.0009	0.6569	0.0016	0.0	0.4355	0.0019	0.0
90perc_5repeat	0.2	0.3157	0.6729	0.0032	0.0004	0.0	0.0	0.0	0.6727	0.6744	0.0126	0.0018	0.6476	0.0023	0.0	0.393	0.0025	0.0
100perc_5repeat	0.2	0.3151	0.6732	0.0034	0.0005	0.0	0.0	0.0	0.6734	0.6734	0.0136	0.0019	0.6426	0.0024	0.0	0.3837	0.0026	0.0
90perc_2repeat	0.4	0.3144	0.6736	0.0043	0.0006	0.0	0.0	0.0	0.6732	0.6727	0.0065	0.0009	0.6502	0.0015	0.0	0.4166	0.0017	0.0
90perc_2repeat	0.2	0.3151	0.6735	0.0031	0.0004	0.0	0.0	0.0	0.6738	0.6721	0.0125	0.0018	0.6495	0.0026	0.0	0.4166	0.0031	0.0
30perc_10repeat	0.2	0.3144	0.6741	0.0029	0.0004	0.0	0.0	0.0	0.6739	0.6695	0.0116	0.0016	0.6568	0.0026	0.0	0.4686	0.003	0.0
15perc_5repeat	0.4	0.3157	0.6724	0.0046	0.0007	0.0	0.0	0.0	0.6726	0.6745	0.0069	0.001	0.6697	0.0017	0.0	0.485	0.0019	0.0
40perc_10repeat	0.2	0.3149	0.6739	0.0027	0.0004	0.0	0.0	0.0	0.6738	0.6705	0.011	0.0016	0.6578	0.0029	0.0	0.4505	0.0032	0.0
50perc_10repeat	0.2	0.3149	0.6737	0.0028	0.0004	0.0	0.0	0.0	0.6743	0.6712	0.0113	0.0016	0.6516	0.002	0.0	0.44	0.003	0.0
60perc_10repeat	0.2	0.3154	0.6732	0.0031	0.0004	0.0	0.0	0.0	0.6731	0.6733	0.0123	0.0017	0.6528	0.0031	0.0	0.4244	0.0034	0.0
70perc_10repeat	0.2	0.3155	0.673	0.0032	0.0005	0.0	0.0	0.0	0.6725	0.6742	0.0129	0.0018	0.6496	0.0029	0.0	0.4118	0.0031	0.0
30perc_5repeat	0.4	0.3138	0.6743	0.0041	0.0006	0.0	0.0	0.0	0.674	0.6717	0.0061	0.0009	0.6632	0.0012	0.0	0.469	0.0021	0.0
90perc_10repeat	0.2	0.3145	0.6736	0.0028	0.0004	0.0	0.0	0.0	0.6733	0.6716	0.0112	0.0016	0.6415	0.0023	0.0	0.3867	0.0026	0.0
50perc_5repeat	0.4	0.3152	0.6732	0.0054	0.0008	0.0	0.0	0.0	0.6733	0.6733	0.008	0.0011	0.66	0.0019	0.0	0.4409	0.0021	0.0
60perc_5repeat	0.4	0.3145	0.6736	0.0049	0.0007	0.0	0.0	0.0	0.6739	0.6726	0.0073	0.001	0.6539	0.0016	0.0	0.4326	0.0019	0.0
100perc_10repeat	0.2	0.3149	0.6732	0.0026	0.0004	0.0	0.0	0.0	0.6729	0.6734	0.0106	0.0015	0.6398	0.0023	0.0	0.3723	0.0022	0.0
