0.25	0.2142	0.6932	0.0197	0.0062	0.7113	0.6241	0.6648	0.7374	0.0068	0.0021	0.6338	0.0371	0.0117	0.7242	0.0144	0.0046	0.0	0.0	0.0	0.4705	0.2665
0.3	0.2007	0.7201	0.0183	0.0058	0.7232	0.6655	0.6932	0.7373	0.008	0.0025	0.694	0.0435	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2002	0.7219	0.0178	0.0056	0.723	0.6712	0.6961	0.7373	0.008	0.0025	0.6946	0.0436	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2001	0.7212	0.0185	0.0058	0.7221	0.6708	0.6955	0.7373	0.008	0.0025	0.6945	0.0436	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2003	0.7212	0.018	0.0057	0.7225	0.6702	0.6954	0.7373	0.008	0.0025	0.6945	0.0437	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2006	0.7202	0.0182	0.0058	0.7235	0.6653	0.6932	0.7373	0.008	0.0025	0.6943	0.0438	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2008	0.72	0.018	0.0057	0.7233	0.6651	0.693	0.7373	0.008	0.0025	0.6942	0.0437	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2182
0.3	0.2003	0.7211	0.0187	0.0059	0.7222	0.6701	0.6952	0.7373	0.008	0.0025	0.6945	0.0438	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2007	0.7193	0.0188	0.0059	0.7224	0.6644	0.6922	0.7373	0.008	0.0025	0.6941	0.0442	0.014	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2184
0.3	0.2003	0.7212	0.0176	0.0056	0.7227	0.67	0.6953	0.7373	0.008	0.0025	0.6943	0.0443	0.014	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2184
0.3	0.2003	0.7217	0.0172	0.0054	0.7233	0.6705	0.6959	0.7373	0.008	0.0025	0.6943	0.0434	0.0137	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.1993	0.7225	0.0126	0.004	0.7232	0.6729	0.6971	0.7373	0.008	0.0025	0.6941	0.0435	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2184
0.3	0.2004	0.7209	0.0181	0.0057	0.7223	0.6693	0.6948	0.7373	0.008	0.0025	0.6942	0.0439	0.0139	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2004	0.7212	0.0178	0.0056	0.7228	0.6695	0.6951	0.7373	0.008	0.0025	0.6942	0.0437	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2184
0.3	0.2003	0.7205	0.0183	0.0058	0.7215	0.6693	0.6944	0.7373	0.008	0.0025	0.6946	0.0437	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
