Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
60perc_5repeat	0.05	0.3418	0.6442	0.0627	0.0089	0.8859	0.1012	0.1816	0.6165	0.6121	0.0176	0.0025	0.9345	0.0043	0.0	0.8795	0.008	0.0
100perc_2repeat	0.1	0.2651	0.7151	0.0777	0.011	0.9361	0.2889	0.4415	0.7136	0.6117	0.0124	0.0018	0.9406	0.0024	0.0	0.8947	0.0037	0.0
50perc_2repeat	0.05	0.3191	0.666	0.0778	0.011	0.8967	0.1644	0.2778	0.6218	0.6074	0.0191	0.0027	0.9412	0.0036	0.0	0.9017	0.0063	0.0
60perc_2repeat	0.05	0.3131	0.671	0.0761	0.0108	0.9034	0.1809	0.3015	0.6211	0.605	0.0173	0.0024	0.9308	0.0049	0.0	0.8842	0.0082	0.0
70perc_5repeat	0.05	0.3128	0.6719	0.08	0.0113	0.8934	0.1799	0.2995	0.6273	0.6068	0.0187	0.0026	0.9382	0.0046	0.0	0.8996	0.0064	0.0
70perc_5repeat	0.1	0.2563	0.7244	0.0908	0.0128	0.9323	0.3157	0.4716	0.714	0.6074	0.0144	0.002	0.9394	0.0027	0.0	0.894	0.0049	0.0
90perc_5repeat	0.05	0.3286	0.6573	0.0766	0.0108	0.8859	0.1371	0.2375	0.6178	0.6053	0.0159	0.0022	0.9378	0.0054	0.0	0.8892	0.009	0.0
60perc_5repeat	0.1	0.236	0.7448	0.0929	0.0131	0.9288	0.3728	0.5321	0.7586	0.6071	0.0131	0.0019	0.9384	0.0031	0.0	0.8982	0.0039	0.0
30perc_5repeat	0.1	0.2295	0.7503	0.0903	0.0128	0.9365	0.3861	0.5468	0.7773	0.6036	0.0146	0.0021	0.9339	0.003	0.0	0.8939	0.0043	0.0
15perc_5repeat	0.05	0.3454	0.6412	0.0546	0.0077	0.8995	0.0923	0.1674	0.6177	0.6095	0.0157	0.0022	0.941	0.0039	0.0	0.8879	0.0075	0.0
5perc_5repeat	0.05	0.3172	0.6691	0.0802	0.0113	0.8885	0.172	0.2883	0.6182	0.6083	0.0191	0.0027	0.9485	0.0049	0.0	0.9053	0.008	0.0
5perc_2repeat	0.2	0.1298	0.8535	0.0305	0.0043	0.9489	0.6632	0.7807	0.8552	0.6094	0.0093	0.0013	0.9399	0.0017	0.0	0.895	0.0026	0.0
30perc_2repeat	0.2	0.1276	0.856	0.0362	0.0051	0.9484	0.6701	0.7853	0.8702	0.6063	0.0104	0.0015	0.9412	0.0013	0.0	0.8977	0.0026	0.0
70perc_10repeat	0.05	0.3219	0.6642	0.0867	0.0123	0.891	0.1629	0.2754	0.6166	0.6103	0.0213	0.003	0.9391	0.0046	0.0	0.8949	0.0068	0.0
40perc_2repeat	0.2	0.128	0.8554	0.0358	0.0051	0.9463	0.6706	0.7849	0.8662	0.609	0.009	0.0013	0.9384	0.0022	0.0	0.8958	0.0031	0.0
50perc_2repeat	0.2	0.116	0.8687	0.0191	0.0027	0.9446	0.7066	0.8084	0.8709	0.6064	0.008	0.0011	0.9413	0.0016	0.0	0.902	0.0023	0.0
15perc_2repeat	0.2	0.1285	0.8553	0.0376	0.0053	0.9474	0.6683	0.7838	0.8665	0.6086	0.0076	0.0011	0.9408	0.0016	0.0	0.8977	0.0032	0.0
40perc_10repeat	0.1	0.2355	0.7442	0.0809	0.0114	0.9423	0.3666	0.5278	0.7605	0.6078	0.0116	0.0016	0.9362	0.0031	0.0	0.893	0.0045	0.0
30perc_10repeat	0.1	0.2358	0.7448	0.0893	0.0126	0.9345	0.3719	0.5321	0.7581	0.6065	0.0118	0.0017	0.9388	0.0029	0.0	0.898	0.0044	0.0
100perc_5repeat	0.1	0.2673	0.7143	0.0913	0.0129	0.9269	0.2898	0.4416	0.6869	0.6115	0.0129	0.0018	0.9384	0.0033	0.0	0.8934	0.005	0.0
