Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
0.35_60FL_60DE_10repeat	0.45	0.2319	0.6389	0.0162	0.0011	0.6432	0.5289	0.5805	0.6385	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.5	0.2307	0.6433	0.0185	0.0013	0.6511	0.5344	0.587	0.645	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.9	0.2194	0.6801	0.0468	0.0033	0.6747	0.6132	0.6425	0.679	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0
0.35_60FL_60DE_10repeat	0.8	0.2215	0.6752	0.0319	0.0023	0.6798	0.5961	0.6352	0.6766	0.4982	0.0	0.0	0.5272	0.0	0.0	0.5238	0.0	0.0

0.6_100FL_40DE_2repeat	0.3	0.2562	0.6206	0.0439	0.0031	0.6181	0.6629	0.6397	0.6316	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.25	0.2922	0.5759	0.0562	0.004	0.5842	0.7022	0.6378	0.5864	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.35	0.2372	0.647	0.0318	0.0022	0.6413	0.6366	0.6389	0.6531	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.2	0.3271	0.5417	0.0489	0.0035	0.5635	0.7196	0.632	0.5387	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.1	0.396	0.4933	0.0194	0.0014	0.5251	0.7736	0.6256	0.4907	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.05	0.4194	0.484	0.012	0.0008	0.505	0.8285	0.6275	0.4839	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.4	0.2276	0.6592	0.0265	0.0019	0.6434	0.6574	0.6503	0.6637	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.45	0.221	0.6694	0.0236	0.0017	0.6575	0.6514	0.6545	0.6705	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.6	0.2117	0.683	0.0235	0.0017	0.6639	0.6756	0.6697	0.6835	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.5	0.2168	0.6744	0.0205	0.0015	0.6574	0.6625	0.6599	0.675	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.9	0.2019	0.6954	0.0534	0.0038	0.6769	0.6947	0.6857	0.6993	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.7	0.2075	0.6872	0.028	0.002	0.666	0.6824	0.6741	0.6857	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0
0.6_100FL_40DE_2repeat	0.8	0.205	0.6913	0.0347	0.0025	0.6681	0.6908	0.6793	0.6898	0.4909	0.0	0.0	0.6169	0.0	0.0	0.6225	0.0	0.0

0.7_100FL_40DE_2repeat	0.3	0.2548	0.6228	0.0461	0.0033	0.6218	0.6519	0.6365	0.6406	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.35	0.2364	0.6465	0.034	0.0024	0.6389	0.6399	0.6394	0.6539	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.1	0.3916	0.4956	0.0186	0.0013	0.5282	0.7403	0.6165	0.4954	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.05	0.4173	0.4846	0.0123	0.0009	0.5083	0.822	0.6282	0.483	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.25	0.284	0.5865	0.0497	0.0035	0.5991	0.6621	0.629	0.5948	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.2	0.3229	0.5475	0.0502	0.0036	0.5778	0.6739	0.6221	0.5475	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.4	0.2287	0.6591	0.0254	0.0018	0.6447	0.646	0.6453	0.6609	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.5	0.2172	0.6749	0.0219	0.0015	0.6607	0.6589	0.6598	0.6756	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.45	0.2208	0.6688	0.0232	0.0016	0.6562	0.6475	0.6519	0.6703	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.6	0.2121	0.6823	0.0229	0.0016	0.664	0.6678	0.6659	0.6819	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.9	0.2009	0.6956	0.0557	0.0039	0.6767	0.6985	0.6874	0.6954	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.7	0.2071	0.6878	0.0308	0.0022	0.6705	0.6798	0.6752	0.6877	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0
0.7_100FL_40DE_2repeat	0.8	0.205	0.6912	0.0358	0.0025	0.6678	0.6962	0.6817	0.693	0.4912	0.0	0.0	0.6164	0.0	0.0	0.6216	0.0	0.0

0.9_100FL_30DE_2repeat	0.3	0.276	0.5923	0.0539	0.0038	0.5685	0.7841	0.6591	0.5883	0.4908	0.0	0.0	0.6148	0.0	0.0	0.6239	0.0	0.0
0.9_100FL_30DE_2repeat	0.2	0.3507	0.5188	0.0414	0.0029	0.5214	0.8506	0.6465	0.5078	0.4908	0.0	0.0	0.6148	0.0	0.0	0.6239	0.0	0.0
0.9_100FL_30DE_2repeat	0.05	0.4298	0.4776	0.0083	0.0006	0.4851	0.9375	0.6394	0.4767	0.4908	0.0	0.0	0.6148	0.0	0.0	0.6239	0.0	0.0
