Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
60perc_5repeat	0.7	0.2832	0.0531	0.0038	0.0	0.0	0.0	0.2827	0.5273	0.0132	0.0009	0.5888	0.0012	0.0	0.5271	0.0012	0.0
50perc_5repeat	0.6	0.29	0.0577	0.0041	0.0	0.0	0.0	0.2793	0.5262	0.0159	0.0011	0.5977	0.0015	0.0	0.5388	0.0015	0.0
100perc_5repeat	0.6	0.2946	0.0505	0.0036	0.0	0.0	0.0	0.2862	0.5262	0.0159	0.0011	0.5487	0.0015	0.0	0.488	0.0015	0.0
15perc_5repeat	0.7	0.2764	0.0519	0.0037	0.0	0.0	0.0	0.2723	0.5273	0.0132	0.0009	0.6318	0.0013	0.0	0.573	0.0014	0.0
80perc_10repeat	0.6	0.2928	0.053	0.0037	0.0	0.0	0.0	0.2828	0.5262	0.0159	0.0011	0.5613	0.0014	0.0	0.5004	0.0014	0.0
60perc_5repeat	0.6	0.2897	0.0577	0.0041	0.0	0.0	0.0	0.2809	0.5262	0.0159	0.0011	0.588	0.0015	0.0	0.5287	0.0015	0.0
15perc_10repeat	0.6	0.289	0.0585	0.0041	0.0	0.0	0.0	0.2769	0.5262	0.0159	0.0011	0.6288	0.0016	0.0	0.5724	0.0016	0.0
50perc_2repeat	0.7	0.2795	0.053	0.0037	0.0	0.0	0.0	0.2757	0.5274	0.0132	0.0009	0.6079	0.0013	0.0	0.5476	0.0013	0.0
30perc_5repeat	0.7	0.2777	0.0531	0.0038	0.0	0.0	0.0	0.274	0.5273	0.0132	0.0009	0.6173	0.0013	0.0	0.5577	0.0013	0.0
90perc_10repeat	0.6	0.2949	0.0504	0.0036	0.0	0.0	0.0	0.2829	0.5262	0.0159	0.0011	0.5515	0.0014	0.0	0.4898	0.0014	0.0
05perc_10repeat	0.7	0.2752	0.051	0.0036	0.0	0.0	0.0	0.2709	0.5273	0.0132	0.0009	0.6409	0.0013	0.0	0.583	0.0014	0.0
60perc_2repeat	0.7	0.2813	0.0536	0.0038	0.0	0.0	0.0	0.2795	0.5274	0.0132	0.0009	0.6004	0.0013	0.0	0.5391	0.0014	0.0
30perc_10repeat	0.6	0.289	0.0586	0.0041	0.0	0.0	0.0	0.2786	0.5262	0.0159	0.0011	0.6138	0.0015	0.0	0.5564	0.0016	0.0
15perc_2repeat	0.8	0.2529	0.045	0.0032	0.0	0.0	0.0	0.2479	0.5262	0.0096	0.0007	0.6325	0.001	0.0	0.5746	0.001	0.0
40perc_10repeat	0.6	0.2896	0.0581	0.0041	0.0	0.0	0.0	0.2778	0.5262	0.0159	0.0011	0.6031	0.0015	0.0	0.5446	0.0015	0.0
50perc_5repeat	0.7	0.281	0.0534	0.0038	0.0	0.0	0.0	0.2776	0.5273	0.0132	0.0009	0.599	0.0012	0.0	0.538	0.0013	0.0
40perc_5repeat	0.7	0.2805	0.0535	0.0038	0.0	0.0	0.0	0.2776	0.5273	0.0132	0.0009	0.6081	0.0012	0.0	0.5471	0.0013	0.0
50perc_10repeat	0.6	0.2902	0.0574	0.0041	0.0	0.0	0.0	0.2804	0.5262	0.0159	0.0011	0.5935	0.0015	0.0	0.5339	0.0015	0.0
15perc_10repeat	0.7	0.2761	0.0521	0.0037	0.0	0.0	0.0	0.2723	0.5273	0.0132	0.0009	0.6303	0.0013	0.0	0.5718	0.0013	0.0
80perc_2repeat	0.7	0.2833	0.0532	0.0038	0.0	0.0	0.0	0.2785	0.5274	0.0132	0.0009	0.5864	0.0013	0.0	0.525	0.0013	0.0
30perc_10repeat	0.7	0.2783	0.0528	0.0037	0.0	0.0	0.0	0.2733	0.5273	0.0132	0.0009	0.6154	0.0012	0.0	0.5556	0.0013	0.0
60perc_10repeat	0.6	0.2907	0.0568	0.004	0.0	0.0	0.0	0.2801	0.5262	0.0159	0.0011	0.5826	0.0014	0.0	0.5228	0.0015	0.0
40perc_10repeat	0.7	0.2804	0.0534	0.0038	0.0	0.0	0.0	0.2763	0.5273	0.0132	0.0009	0.6049	0.0012	0.0	0.5441	0.0013	0.0
30perc_2repeat	0.8	0.2547	0.0456	0.0032	0.0	0.0	0.0	0.2503	0.5262	0.0096	0.0007	0.621	0.001	0.0	0.563	0.001	0.0
80perc_5repeat	0.7	0.2881	0.0522	0.0037	0.0	0.0	0.0	0.2864	0.5273	0.0132	0.0009	0.5702	0.0011	0.0	0.5071	0.0012	0.0
100perc_2repeat	0.7	0.288	0.0511	0.0036	0.0	0.0	0.0	0.283	0.5274	0.0132	0.0009	0.57	0.0012	0.0	0.507	0.0012	0.0
60perc_5repeat	0.8	0.2657	0.0485	0.0034	0.0	0.0	0.0	0.2613	0.5262	0.0096	0.0007	0.5873	0.0009	0.0	0.5269	0.0009	0.0
05perc_5repeat	0.8	0.2515	0.0441	0.0031	0.0	0.0	0.0	0.2444	0.5262	0.0096	0.0007	0.6391	0.001	0.0	0.5819	0.001	0.0
90perc_5repeat	0.7	0.2917	0.0503	0.0036	0.0	0.0	0.0	0.2904	0.5273	0.0132	0.0009	0.5602	0.0012	0.0	0.4962	0.0012	0.0
05perc_2repeat	0.8	0.2513	0.0439	0.0031	0.0	0.0	0.0	0.2443	0.5262	0.0096	0.0007	0.6401	0.001	0.0	0.5829	0.001	0.0
70perc_2repeat	0.7	0.2829	0.0529	0.0037	0.0	0.0	0.0	0.2817	0.5274	0.0132	0.0009	0.594	0.0013	0.0	0.5319	0.0013	0.0
50perc_2repeat	0.8	0.2585	0.0478	0.0034	0.0	0.0	0.0	0.2539	0.5262	0.0096	0.0007	0.6063	0.0009	0.0	0.5474	0.001	0.0
30perc_5repeat	0.8	0.2559	0.0461	0.0033	0.0	0.0	0.0	0.2483	0.5262	0.0096	0.0007	0.6157	0.001	0.0	0.5573	0.0009	0.0
100perc_10repeat	0.6	0.2973	0.0479	0.0034	0.0	0.0	0.0	0.2848	0.5262	0.0159	0.0011	0.5406	0.0014	0.0	0.478	0.0014	0.0
70perc_2repeat	0.8	0.2645	0.048	0.0034	0.0	0.0	0.0	0.2611	0.5262	0.0096	0.0007	0.5916	0.001	0.0	0.5312	0.001	0.0
40perc_5repeat	0.8	0.2588	0.0475	0.0034	0.0	0.0	0.0	0.2561	0.5262	0.0096	0.0007	0.6062	0.0009	0.0	0.547	0.001	0.0
90perc_2repeat	0.7	0.2859	0.0522	0.0037	0.0	0.0	0.0	0.2811	0.5274	0.0132	0.0009	0.578	0.0012	0.0	0.5158	0.0013	0.0
60perc_10repeat	0.7	0.2845	0.0537	0.0038	0.0	0.0	0.0	0.2829	0.5273	0.0132	0.0009	0.5841	0.0012	0.0	0.5219	0.0012	0.0
40perc_2repeat	0.8	0.2568	0.0471	0.0033	0.0	0.0	0.0	0.2509	0.5262	0.0096	0.0007	0.6138	0.0009	0.0	0.5553	0.001	0.0
80perc_2repeat	0.8	0.2663	0.0485	0.0034	0.0	0.0	0.0	0.2604	0.5262	0.0096	0.0007	0.5843	0.001	0.0	0.5243	0.0009	0.0
80perc_10repeat	0.7	0.2898	0.0506	0.0036	0.0	0.0	0.0	0.2884	0.5273	0.0132	0.0009	0.5633	0.0012	0.0	0.5002	0.0012	0.0
50perc_5repeat	0.8	0.2627	0.0477	0.0034	0.0	0.0	0.0	0.2592	0.5262	0.0096	0.0007	0.5976	0.0009	0.0	0.5371	0.0009	0.0
70perc_5repeat	0.7	0.2857	0.0531	0.0038	0.0	0.0	0.0	0.2838	0.5273	0.0132	0.0009	0.5799	0.0012	0.0	0.5172	0.0013	0.0
05perc_10repeat	0.8	0.2514	0.0441	0.0031	0.0	0.0	0.0	0.2452	0.5262	0.0097	0.0007	0.6386	0.001	0.0	0.5816	0.001	0.0
60perc_2repeat	0.8	0.2617	0.0475	0.0034	0.0	0.0	0.0	0.2567	0.5262	0.0096	0.0007	0.5983	0.0009	0.0	0.5384	0.001	0.0
15perc_5repeat	0.8	0.2533	0.0449	0.0032	0.0	0.0	0.0	0.248	0.5262	0.0096	0.0007	0.6297	0.001	0.0	0.5718	0.001	0.0
15perc_10repeat	0.8	0.2532	0.0453	0.0032	0.0	0.0	0.0	0.247	0.5262	0.0097	0.0007	0.6284	0.0009	0.0	0.5706	0.001	0.0
05perc_2repeat	0.9	0.2435	0.0396	0.0028	0.0	0.0	0.0	0.2404	0.5274	0.0065	0.0005	0.643	0.0007	0.0	0.5842	0.0007	0.0
90perc_10repeat	0.7	0.2937	0.0483	0.0034	0.0	0.0	0.0	0.2929	0.5273	0.0132	0.0009	0.5528	0.0012	0.0	0.4886	0.0011	0.0
100perc_10repeat	0.8	0.2901	0.0442	0.0031	0.0	0.0	0.0	0.2847	0.5262	0.0097	0.0007	0.5419	0.0008	0.0	0.4784	0.0009	0.0
80perc_5repeat	0.8	0.2735	0.0477	0.0034	0.0	0.0	0.0	0.2673	0.5262	0.0096	0.0007	0.5681	0.0009	0.0	0.5074	0.0009	0.0
100perc_2repeat	0.8	0.2748	0.0477	0.0034	0.0	0.0	0.0	0.2697	0.5262	0.0096	0.0007	0.5689	0.001	0.0	0.5071	0.001	0.0
100perc_5repeat	0.7	0.2945	0.0476	0.0034	0.0	0.0	0.0	0.2908	0.5273	0.0132	0.0009	0.5511	0.0011	0.0	0.4865	0.0012	0.0
50perc_10repeat	0.7	0.2818	0.0529	0.0037	0.0	0.0	0.0	0.2802	0.5273	0.0132	0.0009	0.5941	0.0012	0.0	0.5332	0.0012	0.0
40perc_10repeat	0.8	0.2602	0.0475	0.0034	0.0	0.0	0.0	0.2562	0.5262	0.0097	0.0007	0.6029	0.0009	0.0	0.5434	0.0009	0.0
90perc_5repeat	0.8	0.2782	0.0468	0.0033	0.0	0.0	0.0	0.2739	0.5262	0.0096	0.0007	0.5598	0.0009	0.0	0.4983	0.0009	0.0
15perc_2repeat	0.9	0.2447	0.04	0.0028	0.0	0.0	0.0	0.2411	0.5274	0.0065	0.0005	0.6354	0.0007	0.0	0.5762	0.0007	0.0
05perc_5repeat	0.9	0.2435	0.0396	0.0028	0.0	0.0	0.0	0.2405	0.5273	0.0065	0.0005	0.6421	0.0006	0.0	0.5832	0.0007	0.0
90perc_2repeat	0.8	0.2702	0.0486	0.0034	0.0	0.0	0.0	0.2649	0.5262	0.0096	0.0007	0.5758	0.0009	0.0	0.5154	0.001	0.0
50perc_10repeat	0.8	0.2633	0.0476	0.0034	0.0	0.0	0.0	0.2582	0.5262	0.0097	0.0007	0.5928	0.0009	0.0	0.5329	0.0009	0.0
70perc_5repeat	0.8	0.2703	0.0493	0.0035	0.0	0.0	0.0	0.2658	0.5262	0.0096	0.0007	0.578	0.0009	0.0	0.5167	0.001	0.0
15perc_5repeat	0.9	0.2455	0.0403	0.0029	0.0	0.0	0.0	0.2422	0.5273	0.0065	0.0005	0.6327	0.0006	0.0	0.5731	0.0007	0.0
50perc_2repeat	0.9	0.2526	0.0427	0.003	0.0	0.0	0.0	0.2505	0.5274	0.0065	0.0005	0.6082	0.0007	0.0	0.5471	0.0008	0.0
100perc_5repeat	0.8	0.2838	0.0457	0.0032	0.0	0.0	0.0	0.2784	0.5262	0.0096	0.0007	0.5502	0.0009	0.0	0.4882	0.0009	0.0
70perc_10repeat	0.7	0.2872	0.0516	0.0036	0.0	0.0	0.0	0.2837	0.5273	0.0132	0.0009	0.5728	0.0011	0.0	0.5101	0.0012	0.0
30perc_2repeat	0.9	0.248	0.0417	0.003	0.0	0.0	0.0	0.246	0.5274	0.0065	0.0005	0.624	0.0007	0.0	0.5636	0.0008	0.0
40perc_2repeat	0.9	0.2501	0.0425	0.003	0.0	0.0	0.0	0.2446	0.5274	0.0065	0.0005	0.6166	0.0007	0.0	0.5558	0.0008	0.0
80perc_5repeat	0.9	0.272	0.0462	0.0033	0.0	0.0	0.0	0.2707	0.5273	0.0065	0.0005	0.5714	0.0007	0.0	0.5076	0.0007	0.0
30perc_5repeat	0.9	0.2486	0.0417	0.0029	0.0	0.0	0.0	0.2453	0.5273	0.0065	0.0005	0.6183	0.0006	0.0	0.5581	0.0007	0.0
40perc_5repeat	0.9	0.2523	0.0427	0.003	0.0	0.0	0.0	0.2494	0.5273	0.0065	0.0005	0.6096	0.0006	0.0	0.5481	0.0007	0.0
80perc_2repeat	0.9	0.2634	0.0455	0.0032	0.0	0.0	0.0	0.2622	0.5274	0.0065	0.0005	0.5862	0.0007	0.0	0.5233	0.0008	0.0
80perc_10repeat	0.8	0.2774	0.0477	0.0034	0.0	0.0	0.0	0.2719	0.5262	0.0097	0.0007	0.5614	0.0009	0.0	0.5	0.0009	0.0
90perc_2repeat	0.9	0.2671	0.0455	0.0032	0.0	0.0	0.0	0.2635	0.5274	0.0065	0.0005	0.5782	0.0007	0.0	0.515	0.0007	0.0
60perc_2repeat	0.9	0.2563	0.0446	0.0032	0.0	0.0	0.0	0.2534	0.5274	0.0065	0.0005	0.6012	0.0007	0.0	0.5388	0.0008	0.0
50perc_5repeat	0.9	0.2563	0.044	0.0031	0.0	0.0	0.0	0.2535	0.5273	0.0065	0.0005	0.5993	0.0006	0.0	0.5374	0.0007	0.0
100perc_2repeat	0.9	0.2721	0.0464	0.0033	0.0	0.0	0.0	0.2732	0.5274	0.0065	0.0005	0.5703	0.0007	0.0	0.5068	0.0007	0.0
60perc_5repeat	0.9	0.2617	0.045	0.0032	0.0	0.0	0.0	0.262	0.5273	0.0065	0.0005	0.5896	0.0007	0.0	0.5266	0.0007	0.0
30perc_10repeat	0.8	0.2571	0.0468	0.0033	0.0	0.0	0.0	0.2514	0.5262	0.0097	0.0007	0.6131	0.0009	0.0	0.5542	0.0009	0.0
100perc_10repeat	0.7	0.2964	0.0458	0.0032	0.0	0.0	0.0	0.2942	0.5273	0.0132	0.0009	0.5419	0.0011	0.0	0.478	0.0011	0.0
70perc_2repeat	0.9	0.2594	0.0457	0.0032	0.0	0.0	0.0	0.2566	0.5274	0.0065	0.0005	0.593	0.0007	0.0	0.5311	0.0008	0.0
90perc_10repeat	0.8	0.2834	0.0459	0.0032	0.0	0.0	0.0	0.2792	0.5262	0.0097	0.0007	0.5519	0.0009	0.0	0.4895	0.0009	0.0
70perc_5repeat	0.9	0.2661	0.0455	0.0032	0.0	0.0	0.0	0.266	0.5273	0.0065	0.0005	0.5805	0.0006	0.0	0.5173	0.0007	0.0
15perc_10repeat	0.9	0.2459	0.0406	0.0029	0.0	0.0	0.0	0.2421	0.5273	0.0065	0.0005	0.6313	0.0006	0.0	0.5715	0.0007	0.0
30perc_10repeat	0.9	0.25	0.0419	0.003	0.0	0.0	0.0	0.2485	0.5273	0.0065	0.0005	0.6159	0.0006	0.0	0.5551	0.0007	0.0
60perc_10repeat	0.8	0.2679	0.0488	0.0035	0.0	0.0	0.0	0.263	0.5262	0.0097	0.0007	0.5825	0.0009	0.0	0.5217	0.0009	0.0
100perc_5repeat	0.9	0.2861	0.0467	0.0033	0.0	0.0	0.0	0.2829	0.5273	0.0065	0.0005	0.5513	0.0006	0.0	0.4863	0.0007	0.0
70perc_10repeat	0.8	0.2729	0.0482	0.0034	0.0	0.0	0.0	0.2687	0.5262	0.0097	0.0007	0.5728	0.0009	0.0	0.5111	0.0009	0.0
50perc_10repeat	0.9	0.2584	0.0447	0.0032	0.0	0.0	0.0	0.2565	0.5273	0.0065	0.0005	0.5949	0.0006	0.0	0.5328	0.0007	0.0
90perc_5repeat	0.9	0.2784	0.0469	0.0033	0.0	0.0	0.0	0.2785	0.5273	0.0065	0.0005	0.5613	0.0006	0.0	0.4969	0.0007	0.0
05perc_10repeat	0.9	0.2437	0.0396	0.0028	0.0	0.0	0.0	0.2403	0.5273	0.0065	0.0005	0.6417	0.0006	0.0	0.5827	0.0007	0.0
70perc_10repeat	0.9	0.2695	0.0462	0.0033	0.0	0.0	0.0	0.2674	0.5273	0.0065	0.0005	0.5745	0.0006	0.0	0.5111	0.0007	0.0
80perc_10repeat	0.9	0.276	0.0462	0.0033	0.0	0.0	0.0	0.2736	0.5273	0.0065	0.0005	0.5637	0.0006	0.0	0.4999	0.0006	0.0
40perc_10repeat	0.9	0.2538	0.0431	0.003	0.0	0.0	0.0	0.2506	0.5273	0.0065	0.0005	0.6054	0.0006	0.0	0.544	0.0007	0.0
60perc_10repeat	0.9	0.2642	0.0455	0.0032	0.0	0.0	0.0	0.2624	0.5273	0.0065	0.0005	0.5847	0.0006	0.0	0.5215	0.0007	0.0
90perc_10repeat	0.9	0.2838	0.046	0.0033	0.0	0.0	0.0	0.2827	0.5273	0.0065	0.0005	0.553	0.0006	0.0	0.4886	0.0006	0.0
100perc_10repeat	0.9	0.2924	0.0458	0.0032	0.0	0.0	0.0	0.2896	0.5273	0.0065	0.0005	0.5424	0.0006	0.0	0.4774	0.0007	0.0
