Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
70perc_5repeat	0.1	0.2534	0.7265	0.2106	0.0149	0.7262	0.8224	0.7713	0.7884	0.4759	0.0445	0.0031	0.6406	0.0052	0.0	0.6757	0.0052	0.0
50perc_10repeat	0.1	0.1599	0.8286	0.186	0.0132	0.8411	0.8574	0.8492	0.9371	0.481	0.0398	0.0028	0.7042	0.0049	0.0	0.7159	0.0042	0.0
05perc_2repeat	0.05	0.1394	0.8537	0.1752	0.0124	0.8451	0.9225	0.8821	0.9447	0.4683	0.0627	0.0044	0.8654	0.0072	0.0	0.8928	0.0049	0.0
30perc_10repeat	0.1	0.1228	0.8681	0.1621	0.0115	0.8629	0.9178	0.8895	0.9446	0.4788	0.0439	0.0031	0.7721	0.0047	0.0	0.7926	0.0041	0.0
15perc_10repeat	0.1	0.0853	0.9073	0.1204	0.0085	0.8961	0.9524	0.9234	0.9469	0.4839	0.0464	0.0033	0.8364	0.0045	0.0	0.8485	0.0036	0.0
60perc_2repeat	0.05	0.2746	0.71	0.2164	0.0153	0.6722	0.7671	0.7165	0.5329	0.4785	0.0619	0.0044	0.6931	0.0085	0.0	0.7244	0.008	0.0
90perc_5repeat	0.05	0.3909	0.5701	0.1526	0.0108	0.4694	0.6537	0.5464	0.5173	0.4753	0.0647	0.0046	0.5591	0.009	0.0	0.6046	0.008	0.0
50perc_2repeat	0.05	0.2686	0.7174	0.2151	0.0152	0.6775	0.7587	0.7158	0.6921	0.4783	0.0659	0.0047	0.7336	0.0079	0.0	0.7492	0.0077	0.0
40perc_10repeat	0.1	0.1362	0.8539	0.1731	0.0122	0.8436	0.8846	0.8636	0.9423	0.4787	0.0397	0.0028	0.7428	0.0045	0.0	0.759	0.0045	0.0
15perc_5repeat	0.05	0.1617	0.8297	0.1903	0.0135	0.8245	0.8603	0.842	0.9426	0.4788	0.0571	0.004	0.8225	0.0082	0.0	0.8414	0.0064	0.0
05perc_5repeat	0.05	0.1593	0.8336	0.1915	0.0135	0.8006	0.8407	0.8202	0.9452	0.4857	0.0629	0.0044	0.8728	0.0071	0.0	0.8653	0.0074	0.0
70perc_5repeat	0.05	0.3498	0.6262	0.1969	0.0139	0.5822	0.6625	0.6198	0.519	0.4848	0.0626	0.0044	0.6318	0.0094	0.0	0.6555	0.0088	0.0
70perc_10repeat	0.05	0.3453	0.629	0.1974	0.014	0.5595	0.6576	0.6046	0.5181	0.4879	0.0611	0.0043	0.6199	0.008	0.0	0.6333	0.0084	0.0
