Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
40perc_50repeat	0.2	0.2707	0.5087	0.0316	0.0022	0.4647	0.3648	0.4087	0.5184	0.5053	0.0109	0.0008	0.514	0.0013	0.0	0.4995	0.0015	0.0
60perc_25repeat	0.2	0.2688	0.502	0.0319	0.0023	0.4884	0.6189	0.5459	0.4893	0.4967	0.0107	0.0008	0.503	0.0013	0.0	0.5116	0.0014	0.0
30perc_50repeat	0.2	0.2973	0.5144	0.0329	0.0023	0.4048	0.3207	0.3579	0.5224	0.5108	0.0178	0.0013	0.5321	0.0021	0.0	0.5067	0.0022	0.0
100perc_100repeat	0.1	0.4336	0.5009	0.0295	0.0021	0.4399	0.5876	0.5031	0.4841	0.4747	0.0634	0.0045	0.5877	0.0105	0.0	0.6336	0.01	0.0
90perc_25repeat	0.2	0.3723	0.5065	0.0383	0.0027	0.5071	0.6913	0.5851	0.4879	0.4813	0.0291	0.0021	0.5522	0.0038	0.0	0.5925	0.0039	0.0
40perc_75repeat	0.2	0.2679	0.5106	0.03	0.0021	0.4679	0.33	0.387	0.5214	0.5055	0.01	0.0007	0.5126	0.0013	0.0	0.4978	0.0012	0.0
5perc_75repeat	0.2	0.3911	0.5126	0.0329	0.0023	0.4708	0.3268	0.3858	0.5211	0.5232	0.0361	0.0026	0.6155	0.0048	0.0	0.5684	0.0049	0.0
15perc_75repeat	0.2	0.3545	0.5153	0.0363	0.0026	0.4306	0.3353	0.377	0.522	0.5181	0.0289	0.002	0.577	0.0037	0.0	0.5363	0.0038	0.0
30perc_75repeat	0.2	0.2953	0.5148	0.0348	0.0025	0.4153	0.3237	0.3638	0.5222	0.5103	0.0168	0.0012	0.5304	0.0021	0.0	0.5051	0.0022	0.0
70perc_25repeat	0.2	0.2956	0.5055	0.0369	0.0026	0.496	0.696	0.5792	0.4888	0.4908	0.0157	0.0011	0.5082	0.002	0.0	0.5304	0.0021	0.0
90perc_50repeat	0.2	0.3735	0.5076	0.041	0.0029	0.5141	0.6714	0.5823	0.4879	0.4807	0.0306	0.0022	0.5492	0.004	0.0	0.5907	0.004	0.0
100perc_25repeat	0.2	0.4084	0.5048	0.0361	0.0026	0.5217	0.6728	0.5877	0.4873	0.4766	0.0371	0.0026	0.5919	0.0052	0.0	0.6368	0.0052	0.0
80perc_25repeat	0.2	0.3319	0.5111	0.044	0.0031	0.5079	0.6865	0.5838	0.4879	0.4863	0.0223	0.0016	0.5265	0.0029	0.0	0.5583	0.0028	0.0
60perc_250repeat	0.1	0.2817	0.4994	0.0278	0.002	0.4729	0.6096	0.5326	0.4838	0.495	0.0126	0.0009	0.497	0.0017	0.0	0.5096	0.0017	0.0
60perc_75repeat	0.2	0.2664	0.4998	0.0306	0.0022	0.4888	0.6586	0.5611	0.4865	0.4953	0.0088	0.0006	0.4996	0.001	0.0	0.5109	0.0012	0.0
50perc_50repeat	0.2	0.255	0.5044	0.0325	0.0023	0.4895	0.4293	0.4574	0.5133	0.5012	0.0062	0.0004	0.5018	0.0008	0.0	0.4992	0.0008	0.0
5perc_100repeat	0.2	0.391	0.5133	0.0328	0.0023	0.4646	0.3235	0.3814	0.5216	0.5232	0.0361	0.0025	0.6156	0.0047	0.0	0.5678	0.0049	0.0
15perc_100repeat	0.2	0.3553	0.5144	0.0361	0.0025	0.4341	0.3289	0.3742	0.5219	0.5177	0.0288	0.002	0.5764	0.0037	0.0	0.5361	0.0037	0.0
30perc_100repeat	0.2	0.2953	0.5122	0.0335	0.0024	0.4054	0.3492	0.3752	0.5208	0.5102	0.0168	0.0012	0.53	0.0021	0.0	0.5052	0.0022	0.0
100perc_250repeat	0.1	0.434	0.5009	0.0294	0.0021	0.4415	0.5868	0.5039	0.4839	0.4744	0.0641	0.0045	0.5866	0.0106	0.0	0.6334	0.0101	0.0
15perc_25repeat	0.25	0.341	0.5245	0.0432	0.0031	0.4435	0.2742	0.3389	0.5228	0.5189	0.0262	0.0019	0.577	0.0033	0.0	0.5332	0.0029	0.0
5perc_25repeat	0.25	0.3782	0.5211	0.039	0.0028	0.4721	0.2707	0.3441	0.5226	0.5243	0.0336	0.0024	0.6172	0.0043	0.0	0.5646	0.0039	0.0
70perc_250repeat	0.1	0.3287	0.5019	0.0289	0.002	0.4345	0.5894	0.5002	0.4839	0.4904	0.0249	0.0018	0.5032	0.0034	0.0	0.5268	0.0033	0.0
40perc_100repeat	0.2	0.2659	0.5092	0.03	0.0021	0.47	0.3522	0.4026	0.5189	0.5057	0.0094	0.0007	0.5124	0.0011	0.0	0.4977	0.0012	0.0
60perc_50repeat	0.2	0.2648	0.5053	0.0329	0.0023	0.4949	0.6217	0.5511	0.4887	0.4963	0.0098	0.0007	0.5007	0.0011	0.0	0.5104	0.0011	0.0
80perc_75repeat	0.2	0.3352	0.5066	0.039	0.0028	0.5048	0.6788	0.579	0.4879	0.4852	0.0231	0.0016	0.5237	0.003	0.0	0.5568	0.003	0.0
90perc_75repeat	0.2	0.3744	0.5066	0.0395	0.0028	0.5095	0.6738	0.5802	0.4862	0.4804	0.0308	0.0022	0.5498	0.0041	0.0	0.5914	0.004	0.0
80perc_250repeat	0.1	0.3729	0.5017	0.0293	0.0021	0.4197	0.5965	0.4927	0.4839	0.4849	0.0376	0.0027	0.5164	0.0053	0.0	0.5512	0.0053	0.0
60perc_100repeat	0.2	0.2646	0.5027	0.0317	0.0022	0.4908	0.6469	0.5581	0.4879	0.4958	0.0084	0.0006	0.4994	0.0011	0.0	0.51	0.001	0.0
70perc_50repeat	0.2	0.2933	0.5087	0.0376	0.0027	0.4922	0.6704	0.5676	0.4899	0.4904	0.0156	0.0011	0.5074	0.0019	0.0	0.5291	0.0019	0.0
100perc_50repeat	0.2	0.4103	0.5044	0.0356	0.0025	0.5203	0.6718	0.5864	0.4871	0.4756	0.0386	0.0027	0.5902	0.0054	0.0	0.6372	0.0053	0.0
80perc_50repeat	0.2	0.3355	0.5114	0.0433	0.0031	0.5015	0.6623	0.5708	0.4889	0.4854	0.0245	0.0017	0.5242	0.0029	0.0	0.5576	0.0031	0.0
90perc_250repeat	0.1	0.4076	0.5001	0.0291	0.0021	0.4298	0.5922	0.4981	0.4837	0.4804	0.0497	0.0035	0.5428	0.0074	0.0	0.5845	0.0073	0.0
40perc_25repeat	0.25	0.2667	0.5149	0.0349	0.0025	0.4784	0.3164	0.3809	0.5195	0.5055	0.0111	0.0008	0.5161	0.0013	0.0	0.5001	0.0012	0.0
30perc_25repeat	0.25	0.2953	0.5171	0.0361	0.0026	0.4122	0.276	0.3307	0.522	0.5116	0.0173	0.0012	0.5345	0.0021	0.0	0.5061	0.0018	0.0
50perc_25repeat	0.25	0.257	0.5072	0.0317	0.0022	0.4935	0.4449	0.4679	0.512	0.501	0.0076	0.0005	0.5058	0.0009	0.0	0.5018	0.0009	0.0
50perc_75repeat	0.2	0.2535	0.5033	0.0308	0.0022	0.4835	0.4788	0.4811	0.5076	0.5	0.0048	0.0003	0.5016	0.0007	0.0	0.5008	0.0007	0.0
80perc_100repeat	0.2	0.334	0.5073	0.0384	0.0027	0.4983	0.6765	0.5739	0.4879	0.4853	0.0234	0.0017	0.5232	0.003	0.0	0.5563	0.003	0.0
15perc_50repeat	0.25	0.3398	0.5248	0.0434	0.0031	0.4434	0.2766	0.3407	0.5226	0.5189	0.0259	0.0018	0.5772	0.0033	0.0	0.5325	0.0029	0.0
60perc_25repeat	0.25	0.2664	0.5052	0.0358	0.0025	0.493	0.6579	0.5636	0.4913	0.4962	0.0099	0.0007	0.5019	0.0011	0.0	0.5134	0.0012	0.0
