Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
70perc_10repeat	0.05	0.3049	0.6801	0.0852	0.0121	0.905	0.2056	0.3351	0.6286	0.6056	0.0208	0.0029	0.9437	0.0049	0.0	0.9056	0.007	0.0
15perc_5repeat	0.05	0.3137	0.6727	0.0849	0.012	0.9024	0.1845	0.3063	0.6219	0.608	0.019	0.0027	0.9467	0.0034	0.0	0.9061	0.0075	0.0
5perc_5repeat	0.05	0.3072	0.6766	0.0807	0.0114	0.9021	0.211	0.342	0.6348	0.6062	0.0189	0.0027	0.9333	0.0066	0.0	0.8989	0.0071	0.0
5perc_2repeat	0.2	0.1273	0.8567	0.0434	0.0061	0.9438	0.6754	0.7873	0.8676	0.6092	0.0097	0.0014	0.9403	0.0018	0.0	0.8974	0.0027	0.0
100perc_2repeat	0.1	0.2495	0.7324	0.0906	0.0128	0.94	0.336	0.495	0.7572	0.6089	0.0148	0.0021	0.9397	0.0026	0.0	0.8945	0.0041	0.0
100perc_5repeat	0.1	0.2576	0.7234	0.091	0.0129	0.9295	0.3128	0.468	0.7165	0.6116	0.014	0.002	0.9371	0.0028	0.0	0.8926	0.0039	0.0
40perc_2repeat	0.2	0.1248	0.8591	0.026	0.0037	0.947	0.6794	0.7912	0.8604	0.6075	0.0099	0.0014	0.9392	0.0018	0.0	0.8968	0.0029	0.0
15perc_2repeat	0.2	0.1244	0.8594	0.0264	0.0037	0.9464	0.6807	0.7919	0.8629	0.6082	0.0096	0.0014	0.9379	0.0019	0.0	0.895	0.0028	0.0
50perc_2repeat	0.2	0.1261	0.8581	0.027	0.0038	0.9488	0.6754	0.7891	0.8628	0.6084	0.0094	0.0013	0.9415	0.0016	0.0	0.8992	0.0026	0.0
100perc_10repeat	0.1	0.2418	0.7387	0.0817	0.0116	0.9371	0.3519	0.5116	0.7641	0.6064	0.0134	0.0019	0.9396	0.002	0.0	0.896	0.0034	0.0
30perc_2repeat	0.2	0.1234	0.8607	0.0365	0.0052	0.9461	0.6833	0.7935	0.8634	0.6054	0.0092	0.0013	0.9404	0.0015	0.0	0.8978	0.0029	0.0
40perc_5repeat	0.2	0.123	0.8607	0.0323	0.0046	0.9464	0.6837	0.7939	0.8682	0.6063	0.0088	0.0012	0.9401	0.002	0.0	0.8999	0.0029	0.0
30perc_5repeat	0.2	0.1295	0.8541	0.0284	0.004	0.9505	0.6633	0.7813	0.8615	0.6083	0.0092	0.0013	0.9393	0.0019	0.0	0.8945	0.0026	0.0
5perc_5repeat	0.2	0.1352	0.848	0.0423	0.006	0.9477	0.6488	0.7702	0.8544	0.6108	0.0091	0.0013	0.9363	0.0015	0.0	0.889	0.0026	0.0
