Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
0.9train_90perc_2repeat	0.9	0.2037	0.0241	0.0017	0.0	0.0	0.0	0.202	0.4949	0.0062	0.0004	0.5851	0.0006	0.0	0.5969	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2035	0.0234	0.0017	0.0	0.0	0.0	0.2005	0.4942	0.0064	0.0005	0.5842	0.0006	0.0	0.5974	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.1993	0.0245	0.0017	0.0	0.0	0.0	0.1986	0.4948	0.0064	0.0005	0.584	0.0006	0.0	0.5963	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2011	0.0227	0.0016	0.0	0.0	0.0	0.1998	0.4948	0.0058	0.0004	0.5843	0.0006	0.0	0.5959	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2021	0.0239	0.0017	0.0	0.0	0.0	0.2031	0.4938	0.0062	0.0004	0.5834	0.0006	0.0	0.5968	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2021	0.0247	0.0017	0.0	0.0	0.0	0.2006	0.4948	0.006	0.0004	0.5843	0.0006	0.0	0.596	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2049	0.0244	0.0017	0.0	0.0	0.0	0.2025	0.4942	0.0062	0.0004	0.5848	0.0006	0.0	0.5986	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.203	0.0238	0.0017	0.0	0.0	0.0	0.2022	0.494	0.0059	0.0004	0.5834	0.0006	0.0	0.597	0.0006	0.0
0.9train_90perc_2repeat	0.9	0.2007	0.023	0.0016	0.0	0.0	0.0	0.1996	0.4941	0.0062	0.0004	0.5834	0.0005	0.0	0.5968	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.203	0.0226	0.0016	0.0	0.0	0.0	0.2019	0.4939	0.0065	0.0005	0.5838	0.0006	0.0	0.5979	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2021	0.0238	0.0017	0.0	0.0	0.0	0.1994	0.4945	0.0064	0.0005	0.5843	0.0006	0.0	0.5962	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2007	0.0226	0.0016	0.0	0.0	0.0	0.1979	0.4939	0.0061	0.0004	0.5831	0.0006	0.0	0.5964	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.202	0.0255	0.0018	0.0	0.0	0.0	0.2015	0.4949	0.0064	0.0004	0.584	0.0006	0.0	0.5962	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2005	0.0213	0.0015	0.0	0.0	0.0	0.1985	0.4949	0.0055	0.0004	0.5841	0.0006	0.0	0.596	0.0006	0.0
0.9train_90perc_2repeat	0.9	0.2031	0.0252	0.0018	0.0	0.0	0.0	0.2039	0.4947	0.0066	0.0005	0.5844	0.0006	0.0	0.5968	0.0008	0.0
0.9train_90perc_2repeat	0.9	0.2011	0.0239	0.0017	0.0	0.0	0.0	0.2017	0.4943	0.0059	0.0004	0.5835	0.0006	0.0	0.5964	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2021	0.0238	0.0017	0.0	0.0	0.0	0.2004	0.4945	0.0064	0.0005	0.5844	0.0006	0.0	0.5968	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2027	0.0236	0.0017	0.0	0.0	0.0	0.1998	0.4944	0.0061	0.0004	0.5838	0.0006	0.0	0.5969	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.1994	0.024	0.0017	0.0	0.0	0.0	0.2	0.4949	0.0056	0.0004	0.5842	0.0006	0.0	0.5956	0.0006	0.0
0.9train_90perc_2repeat	0.9	0.2021	0.0225	0.0016	0.0	0.0	0.0	0.2017	0.4943	0.0064	0.0005	0.5843	0.0006	0.0	0.597	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2018	0.0229	0.0016	0.0	0.0	0.0	0.203	0.4948	0.0062	0.0004	0.5846	0.0006	0.0	0.5962	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2003	0.0227	0.0016	0.0	0.0	0.0	0.2007	0.4941	0.0053	0.0004	0.5834	0.0006	0.0	0.5964	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.1993	0.022	0.0016	0.0	0.0	0.0	0.1983	0.4939	0.0062	0.0004	0.5825	0.0005	0.0	0.5967	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.2008	0.0217	0.0015	0.0	0.0	0.0	0.2013	0.495	0.0061	0.0004	0.5843	0.0006	0.0	0.5967	0.0007	0.0
0.9train_90perc_2repeat	0.9	0.201	0.0234	0.0017	0.0	0.0	0.0	0.1995	0.4944	0.0061	0.0004	0.5836	0.0006	0.0	0.5964	0.0006	0.0

0.9train_90perc_5repeat	0.9	0.2088	0.0234	0.0017	0.0	0.0	0.0	0.2072	0.486	0.0054	0.0004	0.5668	0.0006	0.0	0.5986	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.211	0.0231	0.0016	0.0	0.0	0.0	0.2122	0.4866	0.0058	0.0004	0.5672	0.0005	0.0	0.5988	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2107	0.0225	0.0016	0.0	0.0	0.0	0.208	0.4865	0.0058	0.0004	0.5676	0.0006	0.0	0.5983	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2103	0.0234	0.0017	0.0	0.0	0.0	0.2101	0.4865	0.0055	0.0004	0.5666	0.0006	0.0	0.598	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2126	0.0235	0.0017	0.0	0.0	0.0	0.2097	0.4866	0.0064	0.0004	0.5678	0.0006	0.0	0.5992	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2099	0.023	0.0016	0.0	0.0	0.0	0.2092	0.486	0.0059	0.0004	0.5665	0.0005	0.0	0.5985	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2125	0.0228	0.0016	0.0	0.0	0.0	0.211	0.4866	0.0059	0.0004	0.5675	0.0005	0.0	0.5989	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2093	0.0236	0.0017	0.0	0.0	0.0	0.2062	0.4863	0.0054	0.0004	0.567	0.0005	0.0	0.5984	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2095	0.025	0.0018	0.0	0.0	0.0	0.2092	0.4867	0.0057	0.0004	0.5675	0.0006	0.0	0.5979	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2115	0.0238	0.0017	0.0	0.0	0.0	0.2122	0.4862	0.006	0.0004	0.5673	0.0006	0.0	0.5993	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2107	0.0228	0.0016	0.0	0.0	0.0	0.2109	0.4868	0.0052	0.0004	0.5679	0.0006	0.0	0.5985	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2104	0.0247	0.0017	0.0	0.0	0.0	0.2087	0.487	0.0063	0.0004	0.5679	0.0006	0.0	0.598	0.0007	0.0
0.9train_90perc_5repeat	0.9	0.2112	0.0225	0.0016	0.0	0.0	0.0	0.212	0.4867	0.0055	0.0004	0.5676	0.0006	0.0	0.5983	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2078	0.0227	0.0016	0.0	0.0	0.0	0.2094	0.486	0.0054	0.0004	0.5661	0.0005	0.0	0.5982	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.212	0.0246	0.0017	0.0	0.0	0.0	0.2096	0.4859	0.0062	0.0004	0.5666	0.0006	0.0	0.5994	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2077	0.0241	0.0017	0.0	0.0	0.0	0.2056	0.4862	0.006	0.0004	0.5661	0.0006	0.0	0.5979	0.0007	0.0
