Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_0given1_Mean	ProbabilityEstimate_0given1_SD	ProbabilityEstimate_0given1_SE
down0.50_original	0.4	0.515	0.0109	0.0008	0.4559	0.2647	0.3349	0.5162	0.5305	0.0263	0.0019	0.6415	0.0028	0.0086	0.4239	0.0033	0.0126
down0.50_original	0.4	0.5157	0.0116	0.0008	0.4646	0.266	0.3383	0.5177	0.5285	0.024	0.0017	0.6356	0.0028	0.0112	0.424	0.0027	0.0096
down0.50_original	0.4	0.5141	0.0136	0.001	0.459	0.2822	0.3495	0.5173	0.5273	0.0258	0.0018	0.6383	0.0029	0.0107	0.4206	0.0035	0.0118
down0.50_original	0.4	0.5148	0.0113	0.0008	0.4528	0.278	0.3445	0.5169	0.528	0.0251	0.0018	0.639	0.0028	0.0128	0.422	0.0032	0.0151
down0.50_original	0.4	0.5123	0.013	0.0009	0.4705	0.3126	0.3756	0.5146	0.5263	0.0271	0.0019	0.6319	0.003	0.0114	0.4189	0.0031	0.0107
down0.50_original	0.4	0.5141	0.0132	0.0009	0.4706	0.3027	0.3684	0.5173	0.525	0.0271	0.0019	0.6339	0.0031	0.0093	0.4181	0.0031	0.0147
down0.50_original	0.4	0.5152	0.0117	0.0008	0.46	0.2571	0.3299	0.5172	0.529	0.0251	0.0018	0.6401	0.0029	0.0113	0.4252	0.003	0.0139
down0.50_original	0.4	0.5142	0.0128	0.0009	0.4727	0.2887	0.3585	0.5169	0.5256	0.0256	0.0018	0.6366	0.003	0.014	0.4194	0.003	0.0103
down0.50_original	0.4	0.5145	0.0123	0.0009	0.4636	0.2795	0.3487	0.5171	0.5279	0.0248	0.0018	0.6369	0.0028	0.0089	0.4209	0.0027	0.0134
down0.50_original	0.4	0.5148	0.0131	0.0009	0.481	0.2809	0.3547	0.5168	0.5271	0.0263	0.0019	0.6359	0.0029	0.0116	0.4189	0.0029	0.0141
down0.50_original	0.4	0.5142	0.0131	0.0009	0.462	0.2965	0.3612	0.5171	0.5256	0.0265	0.0019	0.6355	0.003	0.0103	0.4199	0.003	0.0143
down0.50_original	0.4	0.5152	0.012	0.0008	0.4671	0.2625	0.3361	0.5182	0.5298	0.0258	0.0018	0.64	0.003	0.0109	0.4229	0.003	0.0144
down0.50_original	0.4	0.514	0.0132	0.0009	0.4558	0.2873	0.3524	0.5173	0.5272	0.0247	0.0017	0.6327	0.003	0.0084	0.4242	0.003	0.0178
down0.50_original	0.4	0.515	0.0117	0.0008	0.4503	0.2863	0.35	0.5169	0.5266	0.0223	0.0016	0.6329	0.0029	0.0145	0.4247	0.0029	0.0127
down0.50_original	0.4	0.5148	0.0116	0.0008	0.4578	0.2816	0.3487	0.5171	0.5283	0.0247	0.0017	0.6355	0.0028	0.0094	0.4225	0.0029	0.0123
down0.50_original	0.4	0.5137	0.0125	0.0009	0.4695	0.2967	0.3636	0.5166	0.5266	0.0268	0.0019	0.6366	0.0029	0.0119	0.4187	0.0031	0.0143
down0.50_original	0.4	0.5144	0.0129	0.0009	0.4705	0.287	0.3565	0.5176	0.5267	0.0272	0.0019	0.6364	0.0032	0.0121	0.419	0.0031	0.0131
down0.50_original	0.4	0.5155	0.011	0.0008	0.4674	0.2775	0.3483	0.5177	0.5288	0.023	0.0016	0.6367	0.0027	0.0106	0.4203	0.003	0.012
down0.50_original	0.4	0.5147	0.0117	0.0008	0.4788	0.3041	0.372	0.5169	0.5237	0.0251	0.0018	0.6325	0.0029	0.0129	0.419	0.0029	0.0154
down0.50_original	0.4	0.5139	0.0131	0.0009	0.4632	0.3006	0.3646	0.5171	0.5249	0.0258	0.0018	0.636	0.0028	0.0123	0.4195	0.0032	0.0158
down0.50_original	0.4	0.5148	0.0118	0.0008	0.4527	0.2762	0.3431	0.5169	0.5311	0.0248	0.0018	0.6392	0.0031	0.0135	0.4217	0.0029	0.0127
down0.50_original	0.4	0.5151	0.0109	0.0008	0.4505	0.2695	0.3373	0.5175	0.5308	0.0245	0.0017	0.636	0.0029	0.0132	0.4251	0.003	0.0144
down0.50_original	0.4	0.5154	0.0112	0.0008	0.4662	0.2691	0.3412	0.518	0.53	0.0249	0.0018	0.6392	0.0029	0.0128	0.4227	0.003	0.0137
down0.50_original	0.4	0.5147	0.0127	0.0009	0.4496	0.269	0.3366	0.5182	0.5293	0.0256	0.0018	0.6349	0.0028	0.0124	0.426	0.0033	0.016
down0.50_original	0.4	0.5148	0.0114	0.0008	0.4589	0.2805	0.3482	0.5169	0.5276	0.024	0.0017	0.6372	0.003	0.0131	0.4224	0.0029	0.0134
down0.50_original	0.4	0.5145	0.012	0.0008	0.4665	0.2959	0.3621	0.5167	0.5266	0.0249	0.0018	0.6336	0.0029	0.0115	0.4193	0.0031	0.012
down0.50_original	0.4	0.5153	0.0132	0.0009	0.4597	0.2671	0.3378	0.5182	0.5277	0.0252	0.0018	0.6373	0.0027	0.0114	0.4237	0.003	0.0094
down0.50_original	0.4	0.5154	0.0106	0.0007	0.4596	0.2739	0.3432	0.5172	0.5288	0.0235	0.0017	0.6389	0.0028	0.011	0.4224	0.0031	0.0128
down0.50_original	0.4	0.515	0.0118	0.0008	0.4562	0.2654	0.3356	0.5173	0.53	0.0247	0.0017	0.6365	0.0027	0.0116	0.4268	0.003	0.013
down0.50_original	0.4	0.5146	0.0134	0.0009	0.4657	0.2921	0.359	0.5175	0.525	0.0265	0.0019	0.636	0.0029	0.0128	0.4186	0.003	0.0128
down0.50_original	0.4	0.5138	0.0131	0.0009	0.4621	0.2908	0.357	0.5178	0.5259	0.0266	0.0019	0.6331	0.0031	0.0133	0.4224	0.0032	0.015
down0.50_original	0.4	0.5154	0.0118	0.0008	0.4708	0.2744	0.3467	0.518	0.5283	0.0246	0.0017	0.6394	0.003	0.0113	0.4198	0.0029	0.0113
down0.50_original	0.4	0.5153	0.0121	0.0009	0.4771	0.2912	0.3617	0.5172	0.5254	0.0253	0.0018	0.6372	0.0028	0.0121	0.4155	0.0029	0.0136
down0.50_original	0.4	0.5164	0.0106	0.0007	0.4725	0.2566	0.3326	0.5179	0.5288	0.024	0.0017	0.6413	0.0028	0.0119	0.423	0.0028	0.0134
down0.50_original	0.4	0.5139	0.0117	0.0008	0.4704	0.2939	0.3618	0.516	0.5266	0.0231	0.0016	0.6345	0.0029	0.0112	0.4198	0.0029	0.0122
down0.50_original	0.4	0.5127	0.0137	0.001	0.467	0.3203	0.38	0.5161	0.5254	0.0274	0.0019	0.6301	0.0033	0.0092	0.4186	0.003	0.0135
down0.50_original	0.4	0.5138	0.0128	0.0009	0.4503	0.285	0.3491	0.5169	0.529	0.0258	0.0018	0.6411	0.0029	0.0111	0.4201	0.0034	0.0081
down0.50_original	0.4	0.5136	0.0123	0.0009	0.4695	0.2895	0.3582	0.5167	0.5268	0.0247	0.0017	0.6367	0.0029	0.014	0.4189	0.003	0.0126
down0.50_original	0.4	0.5149	0.011	0.0008	0.4825	0.2867	0.3597	0.5175	0.5271	0.0253	0.0018	0.6387	0.0029	0.0121	0.4157	0.0028	0.0131
down0.50_original	0.4	0.5166	0.0118	0.0008	0.4715	0.2553	0.3313	0.5187	0.5291	0.0242	0.0017	0.6414	0.0028	0.0135	0.4219	0.0029	0.0098
down0.50_original	0.4	0.5144	0.011	0.0008	0.4667	0.2794	0.3496	0.5167	0.528	0.0261	0.0018	0.6359	0.0029	0.0118	0.4238	0.0029	0.0109
down0.50_original	0.4	0.5146	0.0125	0.0009	0.4649	0.282	0.3511	0.5174	0.5266	0.0256	0.0018	0.6357	0.0029	0.0117	0.421	0.0031	0.0106
down0.50_original	0.4	0.5146	0.0125	0.0009	0.4608	0.2889	0.3552	0.5173	0.5268	0.0259	0.0018	0.6346	0.0029	0.0132	0.4231	0.0031	0.0112
down0.50_original	0.4	0.5149	0.0109	0.0008	0.4579	0.2797	0.3473	0.5167	0.5265	0.0269	0.0019	0.6366	0.0029	0.0125	0.4234	0.0031	0.0121
down0.50_original	0.4	0.5148	0.0115	0.0008	0.4552	0.281	0.3475	0.5173	0.5284	0.0261	0.0018	0.6386	0.0027	0.0088	0.4214	0.0032	0.0111
down0.50_original	0.4	0.5142	0.0119	0.0008	0.4704	0.2965	0.3638	0.5167	0.5261	0.0251	0.0018	0.6344	0.0028	0.0109	0.4197	0.0031	0.0149
down0.50_original	0.4	0.5148	0.0127	0.0009	0.4581	0.2777	0.3458	0.5175	0.5287	0.0279	0.002	0.6352	0.0031	0.0106	0.4233	0.003	0.0114
down0.50_original	0.4	0.5146	0.0126	0.0009	0.4867	0.2947	0.3671	0.5173	0.5269	0.0237	0.0017	0.639	0.003	0.0105	0.4126	0.0029	0.0135
down0.50_original	0.4	0.5143	0.0123	0.0009	0.4457	0.2747	0.3399	0.5169	0.5294	0.0266	0.0019	0.6362	0.0031	0.0126	0.427	0.0032	0.0136
down0.50_original	0.4	0.5141	0.0131	0.0009	0.466	0.2951	0.3614	0.5167	0.5266	0.0263	0.0019	0.6356	0.0029	0.0107	0.4177	0.0029	0.0158
down0.50_original	0.4	0.5159	0.0134	0.0009	0.479	0.2736	0.3482	0.5187	0.5253	0.0257	0.0018	0.6377	0.0031	0.0142	0.4184	0.0027	0.0131
down0.50_original	0.4	0.5131	0.0134	0.0009	0.4625	0.3007	0.3645	0.5169	0.5262	0.025	0.0018	0.6333	0.003	0.0138	0.4182	0.0029	0.0112
down0.50_original	0.4	0.515	0.0116	0.0008	0.4688	0.282	0.3521	0.5167	0.5272	0.0252	0.0018	0.6352	0.0029	0.0074	0.4213	0.0027	0.0141
down0.50_original	0.4	0.513	0.0144	0.001	0.4775	0.3144	0.3791	0.5166	0.5235	0.0277	0.002	0.6338	0.0029	0.0134	0.4131	0.0031	0.0112
down0.50_original	0.4	0.515	0.0119	0.0008	0.4685	0.2794	0.35	0.5175	0.5285	0.0253	0.0018	0.6356	0.0028	0.0124	0.422	0.003	0.0153
down0.50_original	0.4	0.5151	0.0121	0.0009	0.4726	0.2819	0.3532	0.5174	0.5274	0.0232	0.0016	0.637	0.0029	0.0157	0.4201	0.0028	0.0127
down0.50_original	0.4	0.5153	0.0118	0.0008	0.4512	0.267	0.3355	0.5187	0.5291	0.0278	0.002	0.6344	0.0031	0.0127	0.4271	0.003	0.0133
down0.50_original	0.4	0.5137	0.0123	0.0009	0.471	0.301	0.3673	0.5157	0.5262	0.0242	0.0017	0.6335	0.0028	0.0096	0.4183	0.0027	0.0135
down0.50_original	0.4	0.5133	0.0135	0.001	0.4727	0.3148	0.3779	0.5167	0.524	0.0258	0.0018	0.6303	0.0029	0.0139	0.418	0.0029	0.0128
down0.50_original	0.4	0.5159	0.0124	0.0009	0.4729	0.2644	0.3392	0.5184	0.5301	0.0249	0.0018	0.6423	0.0029	0.0141	0.421	0.0029	0.0124
down0.50_original	0.4	0.5139	0.0119	0.0008	0.468	0.298	0.3641	0.5158	0.526	0.0234	0.0017	0.6323	0.003	0.0085	0.4212	0.0031	0.0139
down0.50_original	0.4	0.5151	0.012	0.0009	0.4647	0.273	0.344	0.5171	0.5284	0.0255	0.0018	0.6372	0.0029	0.0126	0.4222	0.0027	0.015
down0.50_original	0.4	0.5149	0.0115	0.0008	0.4635	0.2774	0.3471	0.5176	0.5275	0.0258	0.0018	0.6388	0.0026	0.0119	0.421	0.0032	0.013
down0.50_original	0.4	0.515	0.0127	0.0009	0.4679	0.2644	0.3379	0.5181	0.53	0.0265	0.0019	0.6405	0.0029	0.0089	0.4226	0.0031	0.012
down0.50_original	0.4	0.5155	0.0113	0.0008	0.483	0.2844	0.358	0.5183	0.5257	0.0238	0.0017	0.6372	0.0029	0.012	0.4194	0.0027	0.0149
down0.50_original	0.4	0.5159	0.0103	0.0007	0.4784	0.264	0.3402	0.5174	0.5286	0.0238	0.0017	0.6393	0.0028	0.0137	0.4217	0.0028	0.011
down0.50_original	0.4	0.5145	0.0124	0.0009	0.4521	0.283	0.3481	0.5169	0.5286	0.025	0.0018	0.6362	0.0028	0.0101	0.4237	0.0032	0.015
down0.50_original	0.4	0.5154	0.0116	0.0008	0.4678	0.2744	0.3459	0.5169	0.5279	0.0254	0.0018	0.6369	0.0028	0.0115	0.4225	0.0031	0.0137
down0.50_original	0.4	0.5146	0.0122	0.0009	0.4513	0.2786	0.3445	0.5173	0.5287	0.0275	0.0019	0.6373	0.0029	0.01	0.422	0.0029	0.0092
down0.50_original	0.4	0.515	0.011	0.0008	0.4635	0.281	0.3499	0.5171	0.5272	0.024	0.0017	0.6351	0.0028	0.0137	0.4231	0.003	0.011
down0.50_original	0.4	0.5143	0.0117	0.0008	0.4776	0.3027	0.3706	0.5165	0.5267	0.0249	0.0018	0.6336	0.0028	0.0177	0.4166	0.0029	0.0134
down0.50_original	0.4	0.5133	0.0133	0.0009	0.4541	0.2886	0.3529	0.5166	0.5279	0.028	0.002	0.6359	0.0028	0.0117	0.4242	0.0031	0.0159
down0.50_original	0.4	0.5154	0.0109	0.0008	0.4697	0.2769	0.3484	0.5175	0.5277	0.0244	0.0017	0.639	0.0028	0.0141	0.418	0.0027	0.0126
down0.50_original	0.4	0.5135	0.0133	0.0009	0.479	0.3066	0.3739	0.5159	0.5234	0.0259	0.0018	0.6345	0.003	0.013	0.4158	0.0031	0.0142
down0.50_original	0.4	0.5149	0.0123	0.0009	0.4741	0.2771	0.3498	0.5177	0.5275	0.0252	0.0018	0.6409	0.0031	0.015	0.4175	0.0032	0.0149
down0.50_original	0.4	0.5145	0.0111	0.0008	0.4715	0.2848	0.3551	0.5156	0.5279	0.0267	0.0019	0.6349	0.0029	0.012	0.4203	0.0028	0.0137
down0.50_original	0.4	0.5156	0.0106	0.0008	0.461	0.2664	0.3376	0.5174	0.5289	0.0249	0.0018	0.6399	0.0029	0.0113	0.4235	0.003	0.0132
down0.50_original	0.4	0.5152	0.0112	0.0008	0.4664	0.2792	0.3493	0.517	0.5276	0.0246	0.0017	0.6366	0.0027	0.0147	0.4212	0.0029	0.0141
down0.50_original	0.4	0.5152	0.0109	0.0008	0.4617	0.2631	0.3352	0.5165	0.5328	0.0246	0.0017	0.6383	0.0027	0.0147	0.4243	0.003	0.0119
down0.50_original	0.4	0.5153	0.0117	0.0008	0.4771	0.2777	0.3511	0.5178	0.5269	0.0243	0.0017	0.639	0.0028	0.011	0.4193	0.0028	0.0142
down0.50_original	0.4	0.515	0.0111	0.0008	0.4491	0.2661	0.3342	0.5169	0.5292	0.0254	0.0018	0.6374	0.0028	0.009	0.427	0.003	0.0163
down0.50_original	0.4	0.5143	0.0113	0.0008	0.4566	0.2809	0.3478	0.5167	0.5277	0.0247	0.0017	0.6357	0.0028	0.0095	0.4251	0.0031	0.0149
down0.50_original	0.4	0.5146	0.0128	0.0009	0.4785	0.2978	0.3671	0.5176	0.5258	0.0261	0.0018	0.6374	0.0031	0.0102	0.4155	0.0029	0.0156
down0.50_original	0.4	0.5148	0.0127	0.0009	0.4656	0.2785	0.3485	0.5172	0.5292	0.0263	0.0019	0.64	0.003	0.0138	0.4188	0.0029	0.0129
down0.50_original	0.4	0.5159	0.0114	0.0008	0.4674	0.2734	0.345	0.5171	0.5263	0.0244	0.0017	0.6386	0.0027	0.0126	0.4205	0.0029	0.0111
down0.50_original	0.4	0.5161	0.0108	0.0008	0.4599	0.255	0.3281	0.5181	0.5302	0.0253	0.0018	0.6418	0.0028	0.0153	0.4242	0.0032	0.0121
down0.50_original	0.4	0.5155	0.0123	0.0009	0.4558	0.2723	0.3409	0.5181	0.5271	0.0233	0.0016	0.6351	0.0027	0.0104	0.4242	0.0027	0.0117
down0.50_original	0.4	0.5154	0.0113	0.0008	0.4773	0.2831	0.3554	0.5167	0.527	0.0236	0.0017	0.6352	0.0027	0.0082	0.4201	0.0027	0.0112
down0.50_original	0.4	0.5139	0.0142	0.001	0.4552	0.2977	0.36	0.5179	0.526	0.0256	0.0018	0.6302	0.0027	0.01	0.4234	0.003	0.0154
down0.50_original	0.4	0.5149	0.0114	0.0008	0.4706	0.2813	0.3521	0.5173	0.5273	0.0251	0.0018	0.6364	0.0031	0.012	0.421	0.0031	0.0118
down0.50_original	0.4	0.5153	0.0108	0.0008	0.4615	0.2653	0.3369	0.5169	0.5305	0.0265	0.0019	0.6416	0.0031	0.0086	0.4213	0.0032	0.0124
down0.50_original	0.4	0.5147	0.0119	0.0008	0.4654	0.2855	0.3539	0.518	0.5281	0.0241	0.0017	0.6361	0.0031	0.0093	0.4222	0.0032	0.0125
down0.50_original	0.4	0.514	0.0121	0.0009	0.4626	0.2876	0.3547	0.5169	0.5284	0.026	0.0018	0.6339	0.0028	0.0104	0.4231	0.0029	0.0143
down0.50_original	0.4	0.5141	0.0129	0.0009	0.4678	0.2979	0.364	0.5176	0.5267	0.0264	0.0019	0.6325	0.003	0.0117	0.4199	0.0029	0.0143
down0.50_original	0.4	0.5152	0.0129	0.0009	0.4565	0.2723	0.3412	0.5183	0.5272	0.0253	0.0018	0.6371	0.0029	0.0136	0.4239	0.0029	0.0123
down0.50_original	0.4	0.5153	0.0106	0.0007	0.4751	0.2717	0.3457	0.5175	0.5292	0.0256	0.0018	0.6404	0.0027	0.0092	0.42	0.0029	0.0113


down0.25_original	0.4	0.532	0.0202	0.0014	0.5735	0.2802	0.3765	0.5331	0.5237	0.0244	0.0017	0.6383	0.0027	0.0067	0.4108	0.0031	0.005
down0.25_original	0.4	0.5312	0.0202	0.0014	0.5601	0.2325	0.3286	0.5333	0.5291	0.0242	0.0017	0.6411	0.0031	0.0075	0.4182	0.003	0.0075
down0.25_original	0.4	0.5307	0.0205	0.0014	0.5491	0.2326	0.3268	0.5314	0.5282	0.0259	0.0018	0.6427	0.0027	0.0051	0.419	0.0032	0.0073
down0.25_original	0.4	0.5325	0.0211	0.0015	0.5751	0.2808	0.3773	0.5351	0.5234	0.0257	0.0018	0.639	0.0027	0.0041	0.4089	0.0029	0.0077
down0.25_original	0.4	0.5322	0.0201	0.0014	0.5887	0.2373	0.3382	0.5348	0.5275	0.0246	0.0017	0.641	0.0028	0.0069	0.4147	0.0028	0.007
down0.25_original	0.4	0.5339	0.0187	0.0013	0.5653	0.2353	0.3323	0.5341	0.5276	0.0227	0.0016	0.6388	0.0027	0.0072	0.4178	0.0028	0.0081
down0.25_original	0.4	0.5319	0.0206	0.0015	0.565	0.2383	0.3352	0.5339	0.5274	0.0246	0.0017	0.6411	0.0028	0.0064	0.4158	0.003	0.0055
down0.25_original	0.4	0.5316	0.0195	0.0014	0.5731	0.2466	0.3449	0.5341	0.528	0.0243	0.0017	0.6393	0.0031	0.0088	0.4152	0.0028	0.0058
down0.25_original	0.4	0.534	0.0178	0.0013	0.5771	0.2605	0.359	0.5356	0.5261	0.0242	0.0017	0.6393	0.0028	0.0066	0.4128	0.0029	0.0076
down0.25_original	0.4	0.5324	0.0178	0.0013	0.5674	0.2498	0.3469	0.5341	0.5269	0.0238	0.0017	0.6369	0.0027	0.0064	0.4173	0.0028	0.0051
down0.25_original	0.4	0.5332	0.0189	0.0013	0.5853	0.2659	0.3657	0.5343	0.5258	0.0241	0.0017	0.6401	0.0027	0.0047	0.4103	0.0028	0.0076
down0.25_original	0.4	0.5344	0.0184	0.0013	0.5693	0.2548	0.3521	0.5361	0.5249	0.0242	0.0017	0.6443	0.0027	0.0067	0.4123	0.0029	0.0071
down0.25_original	0.4	0.5322	0.0199	0.0014	0.5771	0.239	0.3381	0.5341	0.5282	0.0255	0.0018	0.6423	0.0027	0.0071	0.415	0.0027	0.0091
down0.25_original	0.4	0.5326	0.02	0.0014	0.5597	0.2409	0.3368	0.5347	0.5283	0.0262	0.0019	0.6418	0.0028	0.0093	0.4186	0.0029	0.0046
down0.25_original	0.4	0.5308	0.0234	0.0017	0.5567	0.2616	0.356	0.5335	0.5247	0.0272	0.0019	0.6395	0.0028	0.0077	0.4146	0.0034	0.0056
down0.25_original	0.4	0.5315	0.019	0.0013	0.5572	0.2045	0.2992	0.5308	0.5308	0.0261	0.0018	0.6465	0.003	0.0061	0.4234	0.0027	0.0079
down0.25_original	0.4	0.5314	0.0213	0.0015	0.5609	0.2701	0.3646	0.5342	0.5251	0.0264	0.0019	0.6386	0.0027	0.0075	0.412	0.0029	0.0101
down0.25_original	0.4	0.5313	0.0202	0.0014	0.5728	0.2249	0.323	0.534	0.5277	0.0245	0.0017	0.6419	0.003	0.0053	0.4192	0.0026	0.0067
down0.25_original	0.4	0.5338	0.0191	0.0014	0.5718	0.2346	0.3327	0.5349	0.5291	0.0228	0.0016	0.6411	0.0026	0.0075	0.4152	0.0031	0.0084
down0.25_original	0.4	0.532	0.0192	0.0014	0.5664	0.2578	0.3544	0.5338	0.5268	0.0249	0.0018	0.6392	0.0028	0.0064	0.4134	0.003	0.0061
down0.25_original	0.4	0.5315	0.0196	0.0014	0.569	0.2337	0.3314	0.5316	0.5289	0.0248	0.0018	0.6427	0.0028	0.0062	0.4184	0.003	0.0078
down0.25_original	0.4	0.532	0.0179	0.0013	0.5646	0.1982	0.2934	0.5347	0.5306	0.0247	0.0017	0.6429	0.0026	0.0057	0.4241	0.0028	0.0055
down0.25_original	0.4	0.5323	0.02	0.0014	0.5558	0.2304	0.3258	0.5346	0.5279	0.0231	0.0016	0.6417	0.0027	0.0073	0.4183	0.0031	0.0073
down0.25_original	0.4	0.5322	0.0177	0.0013	0.5808	0.2196	0.3187	0.534	0.5288	0.0256	0.0018	0.6427	0.0029	0.0085	0.418	0.0027	0.0091
down0.25_original	0.4	0.5301	0.0192	0.0014	0.5433	0.2184	0.3116	0.5308	0.5321	0.0267	0.0019	0.6468	0.0029	0.004	0.4207	0.0032	0.0076
down0.25_original	0.4	0.5318	0.0201	0.0014	0.5682	0.2672	0.3635	0.5337	0.5273	0.0253	0.0018	0.6395	0.0026	0.0071	0.4115	0.0031	0.0092
down0.25_original	0.4	0.5274	0.0208	0.0015	0.5448	0.2288	0.3223	0.5296	0.5291	0.0277	0.002	0.6439	0.0031	0.0059	0.4187	0.0031	0.0072
down0.25_original	0.4	0.5331	0.0185	0.0013	0.5709	0.2294	0.3273	0.533	0.5293	0.0233	0.0016	0.6431	0.0027	0.0075	0.4159	0.0029	0.0071
down0.25_original	0.4	0.5316	0.0185	0.0013	0.5593	0.2197	0.3155	0.531	0.5302	0.0267	0.0019	0.6463	0.0026	0.0087	0.417	0.0028	0.0067
down0.25_original	0.4	0.5329	0.0175	0.0012	0.5686	0.248	0.3454	0.5348	0.5271	0.0243	0.0017	0.6393	0.0026	0.0056	0.4151	0.003	0.0069
down0.25_original	0.4	0.5298	0.0195	0.0014	0.5612	0.2275	0.3238	0.5321	0.5292	0.0275	0.0019	0.6484	0.0026	0.0079	0.4156	0.0032	0.007
down0.25_original	0.4	0.53	0.0202	0.0014	0.5638	0.2172	0.3136	0.5317	0.5293	0.0249	0.0018	0.6434	0.0029	0.0058	0.4213	0.0028	0.0082
down0.25_original	0.4	0.535	0.017	0.0012	0.5831	0.2329	0.3329	0.5361	0.5255	0.0223	0.0016	0.643	0.0029	0.0069	0.4148	0.0029	0.0066
down0.25_original	0.4	0.5326	0.0207	0.0015	0.5746	0.2302	0.3287	0.5352	0.527	0.0238	0.0017	0.6438	0.0029	0.0051	0.4156	0.0028	0.0054
down0.25_original	0.4	0.5307	0.0179	0.0013	0.5626	0.2309	0.3274	0.5318	0.5284	0.024	0.0017	0.6412	0.0025	0.006	0.4189	0.003	0.0064
down0.25_original	0.4	0.5315	0.0182	0.0013	0.56	0.2377	0.3338	0.531	0.528	0.0233	0.0016	0.6423	0.0028	0.0077	0.4186	0.003	0.0076
down0.25_original	0.4	0.5331	0.0184	0.0013	0.5739	0.2333	0.3318	0.5338	0.5283	0.0238	0.0017	0.6458	0.0029	0.0066	0.4125	0.0031	0.0074
down0.25_original	0.4	0.532	0.0186	0.0013	0.5593	0.2289	0.3248	0.5331	0.5277	0.0228	0.0016	0.6364	0.0028	0.0074	0.4228	0.0028	0.006
down0.25_original	0.4	0.5336	0.0176	0.0012	0.5842	0.2506	0.3507	0.5342	0.5256	0.0244	0.0017	0.6418	0.0026	0.007	0.4108	0.0027	0.0062
down0.25_original	0.4	0.5308	0.0196	0.0014	0.5636	0.2437	0.3403	0.5325	0.5276	0.0256	0.0018	0.6425	0.0029	0.0064	0.4157	0.003	0.0064
down0.25_original	0.4	0.5325	0.0205	0.0015	0.5734	0.2424	0.3407	0.5309	0.5279	0.0266	0.0019	0.6431	0.0029	0.0065	0.4149	0.003	0.0057
down0.25_original	0.4	0.5313	0.0194	0.0014	0.5563	0.2652	0.3591	0.5318	0.5263	0.0248	0.0018	0.636	0.0029	0.0069	0.4165	0.0031	0.0076
down0.25_original	0.4	0.5329	0.0197	0.0014	0.5773	0.198	0.2949	0.5332	0.5309	0.0243	0.0017	0.6495	0.0028	0.0052	0.418	0.0028	0.0088
down0.25_original	0.4	0.532	0.0193	0.0014	0.5582	0.2485	0.3439	0.5335	0.5271	0.024	0.0017	0.6399	0.0028	0.0067	0.4163	0.0029	0.0064
down0.25_original	0.4	0.5333	0.0186	0.0013	0.5962	0.2526	0.3548	0.5341	0.5288	0.0238	0.0017	0.6434	0.003	0.0066	0.4092	0.0028	0.0084
down0.25_original	0.4	0.5311	0.0208	0.0015	0.5738	0.2523	0.3505	0.534	0.5275	0.0254	0.0018	0.6424	0.0029	0.0061	0.4138	0.0031	0.0064
down0.25_original	0.4	0.5304	0.0194	0.0014	0.5559	0.2447	0.3399	0.5328	0.5276	0.0257	0.0018	0.6376	0.0027	0.0068	0.4178	0.0027	0.0058
down0.25_original	0.4	0.5303	0.0205	0.0014	0.558	0.2711	0.3649	0.5313	0.5259	0.0255	0.0018	0.6394	0.003	0.0087	0.4144	0.0031	0.0084
down0.25_original	0.4	0.5326	0.0202	0.0014	0.5687	0.2408	0.3384	0.5345	0.5282	0.0258	0.0018	0.6445	0.0029	0.0069	0.4159	0.0029	0.0071
down0.25_original	0.4	0.5303	0.0186	0.0013	0.5572	0.2643	0.3585	0.5315	0.5259	0.0267	0.0019	0.6349	0.0027	0.0062	0.418	0.0028	0.0066
down0.25_original	0.4	0.5317	0.0196	0.0014	0.5649	0.2415	0.3384	0.5328	0.528	0.0262	0.0019	0.6432	0.0028	0.0066	0.4162	0.0031	0.0073
down0.25_original	0.4	0.533	0.0208	0.0015	0.5708	0.2658	0.3627	0.5344	0.5242	0.0243	0.0017	0.6351	0.0026	0.0054	0.4146	0.0029	0.0078
down0.25_original	0.4	0.5316	0.0187	0.0013	0.5489	0.2568	0.3499	0.5325	0.5266	0.0251	0.0018	0.6382	0.0029	0.005	0.4198	0.0031	0.0103
down0.25_original	0.4	0.5323	0.02	0.0014	0.569	0.2166	0.3137	0.5343	0.5306	0.0254	0.0018	0.6425	0.0027	0.0058	0.4175	0.003	0.0064
down0.25_original	0.4	0.5311	0.0189	0.0013	0.5641	0.2174	0.3138	0.5347	0.5294	0.025	0.0018	0.6432	0.0029	0.0068	0.4194	0.003	0.0086
down0.25_original	0.4	0.5324	0.0179	0.0013	0.5734	0.2177	0.3156	0.5338	0.5289	0.024	0.0017	0.6443	0.0026	0.0041	0.4167	0.0029	0.0064
down0.25_original	0.4	0.5319	0.0208	0.0015	0.5706	0.2176	0.315	0.5341	0.5287	0.0261	0.0018	0.6399	0.0028	0.0076	0.4216	0.0028	0.0074
down0.25_original	0.4	0.5341	0.02	0.0014	0.5795	0.2447	0.3441	0.5353	0.5264	0.024	0.0017	0.6431	0.0027	0.0074	0.4118	0.003	0.006
